Scenario,TimeIndex,Hour,chargerAccessType,Annual_avg_daily_pluggedTime_min,Annual_total_pluggedTime_min,Annual_avg_daily_chargingTime_min,Annual_total_chargingTime_min,Annual_avg_daily_chargingCost_SEK,Annual_total_chargingCost_SEK,Annual_avg_daily_energy_kWh,Annual_total_energy_kWh,Annual_avg_daily_sessionStarts,Annual_total_sessionStarts
VIPV50_Wp700,27,13.0,home,89245.21426940638,32574503.20833333,49588.73002283105,18099886.458333332,11265.945659581432,4112070.1657472225,5143.988354765467,1877555.7494893956,594.2123287671233,216887.5
VIPV50_Wp700,27,13.0,public,84107.31415525111,30699169.666666657,31219.847031963465,11395244.166666664,35994.823587117564,13138110.60929791,6544.513379475921,2388747.383508711,572.1986301369863,208852.5
VIPV50_Wp700,27,13.0,work,100329.78607305937,36620371.91666667,9471.499771689498,3457097.416666667,4991.708385884365,1821973.5608477932,1247.9270964710913,455493.3902119483,111.26712328767124,40612.5
VIPV50_Wp700,28,13.5,home,93665.74292237443,34187996.166666664,55719.41518264837,20337586.541666657,12566.828357415223,4586892.350456556,5741.936194741285,2095806.7110805693,671.2945205479452,245022.5
VIPV50_Wp700,28,13.5,public,84350.74771689498,30788022.916666668,31408.514726027406,11464107.875000004,36478.184211724314,13314537.237279374,6632.397129404419,2420824.9522326128,541.7534246575342,197740.0
VIPV50_Wp700,28,13.5,work,100899.3705479452,36828270.25,9464.00273972603,3454361.0000000005,5023.562911254097,1833600.4626077455,1255.8907278135243,458400.1156519364,67.65068493150685,24692.5
VIPV50_Wp700,29,14.0,home,103283.55627853883,37698498.04166667,65017.86575342469,23731521.00000001,14505.397655031642,5294470.144086549,6634.69494259129,2421663.6540458207,838.7945205479452,306160.0
VIPV50_Wp700,29,14.0,public,82457.04486301371,30096821.375000004,29694.696575342456,10838564.249999996,34553.25012151615,12611936.294353394,6282.409113002937,2293079.326246072,543.8904109589041,198520.0
VIPV50_Wp700,29,14.0,work,99712.27694063926,36394981.08333333,8331.16815068493,3040876.375,4498.487742365355,1641948.0259633546,1124.6219355913388,410487.00649083866,57.513698630136986,20992.5
VIPV50_Wp700,30,14.5,home,111618.59257990868,40740786.29166667,71836.85205479452,26220451.0,15893.126162193179,5800991.049200511,7274.701851580878,2655266.1758270203,775.5,283057.5
VIPV50_Wp700,30,14.5,public,81910.23116438356,29897234.375,29202.62328767123,10658957.5,34063.88849398599,12433319.300304888,6193.434271633818,2260603.5091463435,509.3150684931507,185900.0
VIPV50_Wp700,30,14.5,work,98048.99885844748,35787884.58333333,6996.929908675798,2553879.4166666665,3841.5656764899213,1402171.4719188213,960.3914191224803,350542.86797970533,27.568493150684933,10062.5
VIPV50_Wp700,31,15.0,home,123130.81073059364,44942745.91666668,79292.80376712327,28941873.374999996,17940.878292956913,6548420.576929273,7994.374840135905,2917946.8166496055,817.2602739726027,298300.0
VIPV50_Wp700,31,15.0,public,80454.0663242009,29365734.20833333,27721.824771689495,10118466.041666666,32873.37967620453,11998783.581814654,5976.978122946277,2181597.014875391,491.13013698630135,179262.5
VIPV50_Wp700,31,15.0,work,92047.33812785386,33597278.41666666,4877.7111872146115,1780364.5833333333,2760.9442815114944,1007744.6627516955,690.2360703778736,251936.16568792387,18.068493150684933,6595.0
VIPV50_Wp700,32,15.5,home,139915.52134703193,51069165.29166666,89665.58778538818,32727939.541666687,20305.094833351555,7411359.614173317,9033.919209178757,3297380.5113502466,1077.9178082191781,393440.0
VIPV50_Wp700,32,15.5,public,77668.54840182648,28349020.166666668,26832.387214611874,9793821.333333334,31180.045022237904,11380716.433116835,5669.0990949523475,2069221.1696576069,523.6712328767123,191140.0
VIPV50_Wp700,32,15.5,work,81510.23127853879,29751234.416666657,3403.903082191781,1242424.625,1985.123666238104,724570.138176908,496.280916559526,181142.534544227,11.23972602739726,4102.5
VIPV50_Wp700,33,16.0,home,164175.6908675799,59924127.166666664,105106.5553652968,38363892.70833333,26911.57119887606,9822723.487589762,10486.19643416282,3827461.6984694297,1204.554794520548,439662.5
VIPV50_Wp700,33,16.0,public,77180.85525114155,28171012.166666664,28748.14566210045,10493073.166666664,33289.69738795454,12150739.546603408,6052.672252355372,2209225.3721097107,583.5410958904109,212992.5
VIPV50_Wp700,33,16.0,work,67440.42545662101,24615755.291666668,2452.3463470319634,895106.4166666666,1411.6233970521298,515242.5399240274,352.90584926303245,128810.63498100685,19.376712328767123,7072.5
VIPV50_Wp700,34,16.5,home,192486.8905251142,70257715.04166669,121080.43116438348,44194357.37499997,30875.005978296453,11269377.182078205,12050.973047908737,4398605.162486689,1289.8013698630136,470777.5
VIPV50_Wp700,34,16.5,public,76550.31552511416,27940865.166666668,30014.02180365297,10955117.958333334,34588.53569318991,12624815.528014315,6288.824671489079,2295421.005093514,533.3561643835617,194675.0
VIPV50_Wp700,34,16.5,work,51506.08573059362,18799721.29166667,2027.354908675799,739984.5416666666,1155.1119016595546,421615.84410573746,288.77797541488866,105403.96102643436,14.993150684931507,5472.5
VIPV50_Wp700,35,17.0,home,220874.93470319628,80619351.16666664,136054.45148401827,49659874.79166667,40321.82162836761,14717464.894354178,13518.778010097294,4934353.973685512,1195.9657534246576,436527.5
VIPV50_Wp700,35,17.0,public,75437.28299086759,27534608.29166667,30225.757762557085,11032401.583333336,35628.49539463874,13004400.819043139,6477.908253570679,2364436.512553298,563.527397260274,205687.5
VIPV50_Wp700,35,17.0,work,37126.61643835618,13551215.000000004,1651.0077625570777,602617.8333333334,917.809619401587,335000.51108157926,229.45240485039676,83750.12777039481,14.356164383561644,5240.0
VIPV50_Wp700,36,17.5,home,245371.56095890416,89560619.75000001,143686.15707762563,52445447.33333336,42809.114824857,15625326.911072806,14369.642511100976,5244919.516551856,1047.9246575342465,382492.5
VIPV50_Wp700,36,17.5,public,73073.01952054792,26671652.124999993,28487.096004566225,10397790.041666672,33383.9807087288,12185152.958686013,6069.814674314326,2215482.356124729,441.1095890410959,161005.0
VIPV50_Wp700,36,17.5,work,26371.36815068493,9625549.375,1055.2557077625572,385168.3333333334,587.4495300882206,214419.0784822005,146.86238252205516,53604.76962055013,6.239726027397261,2277.5
VIPV50_Wp700,37,18.0,home,268962.1628995434,98171189.45833334,148258.9098173516,54114502.083333336,44354.899256396064,16189538.228584563,14898.46827764955,5437940.921342086,1003.8356164383562,366400.0
VIPV50_Wp700,37,18.0,public,71009.92500000002,25918622.625000004,26339.5441780822,9613933.625000004,31197.627092135146,11387133.888629328,5672.295834933658,2070387.979750785,384.958904109589,140510.0
VIPV50_Wp700,37,18.0,work,18131.195776255703,6617886.458333332,785.7930365296804,286814.4583333334,438.0893829627827,159902.62478141568,109.52234574069567,39975.65619535392,14.383561643835616,5250.0
VIPV50_Wp700,38,18.5,home,288379.0143835616,105258340.24999999,147313.993150685,53769607.50000003,44252.49699637273,16152161.403676046,14881.500057396395,5431747.520949684,732.8767123287671,267500.0
VIPV50_Wp700,38,18.5,public,69490.34337899543,25363975.333333332,22999.863926940645,8394950.333333336,27182.457415096713,9921596.9565103,4942.264984563034,1803926.7193655074,310.4246575342466,113305.0
VIPV50_Wp700,38,18.5,work,12445.820547945206,4542724.5,760.3528538812786,277528.7916666667,384.7541492272117,140435.26446793228,96.18853730680293,35108.81611698307,2.5,912.5
VIPV50_Wp700,39,19.0,home,302152.46118721465,110285648.33333334,139726.96152968032,51000340.95833332,42166.090678511275,15390623.097656615,14194.720315536148,5181072.915170694,574.0753424657535,209537.5
VIPV50_Wp700,39,19.0,public,67784.9131278539,24741493.29166667,19503.681506849316,7118843.750000001,23505.201836538687,8579398.67033662,4273.67306118885,1559890.6673339303,214.93150684931507,78450.0
VIPV50_Wp700,39,19.0,work,8876.274429223742,3239840.166666666,645.5562785388129,235628.0416666667,348.8856524609479,127343.26314824598,87.22141311523697,31835.815787061496,7.513698630136986,2742.5
VIPV50_Wp700,40,19.5,home,316205.5684931506,115415032.49999997,131334.877283105,47937230.20833332,39770.178869309726,14516115.28729805,13396.339807937271,4889664.029897104,543.3561643835617,198325.0
VIPV50_Wp700,40,19.5,public,65848.22785388127,24034603.166666664,15452.824885844746,5640281.083333332,18686.697890926713,6820644.73018825,3397.5814347139476,1240117.223670591,184.95890410958904,67510.0
VIPV50_Wp700,40,19.5,work,6765.199200913241,2469297.708333333,529.6961187214612,193339.08333333334,305.261004593047,111420.26667646215,76.31525114826175,27855.06666911554,4.390410958904109,1602.5
VIPV50_Wp700,41,20.0,home,327944.16175799083,119699619.04166666,121339.97009132421,44289089.083333336,32050.307937216803,11698362.397084134,12433.24795703541,4538135.504317924,360.82191780821915,131700.0
VIPV50_Wp700,41,20.0,public,65124.3089041096,23770372.750000004,12516.211073059365,4568417.041666668,14992.834406393516,5472384.5583336335,2725.9698920715473,994979.0106061148,131.2054794520548,47890.0
VIPV50_Wp700,41,20.0,work,4987.72294520548,1820518.875,363.3748858447488,132631.8333333333,228.2012914000983,83293.47136103589,57.05032285002458,20823.367840258972,0.0,0.0
VIPV50_Wp700,42,20.5,home,336118.1273972603,122683116.5,109268.64977168951,39883057.16666667,28967.396403498133,10573099.687276818,11236.43280155922,4101297.972569115,325.486301369863,118802.5
VIPV50_Wp700,42,20.5,public,64165.1897260274,23420294.25,9852.706506849312,3596237.874999999,11678.226459551874,4262552.657736434,2123.313901736705,775009.5741338972,97.42465753424658,35560.0
VIPV50_Wp700,42,20.5,work,3424.5666666666666,1249966.8333333333,173.99360730593605,63507.666666666664,116.89537144322232,42666.810576776144,29.22384286080558,10666.702644194036,0.0,0.0
VIPV50_Wp700,43,21.0,home,344488.30285388127,125738230.54166667,97286.19417808215,35509460.874999985,24493.87091463144,8940262.883840475,10025.887391160728,3659448.8977736654,280.54794520547944,102400.0
VIPV50_Wp700,43,21.0,public,63202.71780821917,23068991.999999996,7593.0215753424645,2771452.8749999995,9292.59583636178,3391797.4802720495,1689.5628793385051,616690.4509585544,86.82191780821918,31690.0
VIPV50_Wp700,43,21.0,work,2050.077739726027,748278.375,55.56301369863014,20280.5,38.238082881358075,13956.900251695697,9.559520720339519,3489.2250629239243,0.0,0.0
VIPV50_Wp700,44,21.5,home,351114.00388127856,128156611.41666667,84733.53515981739,30927740.333333347,21441.290448062224,7826071.013542712,8767.791186318029,3200243.7830060804,233.71917808219177,85307.5
VIPV50_Wp700,44,21.5,public,62191.24212328767,22699803.375,5775.496803652968,2108056.3333333335,7168.628315644443,2616549.335210222,1303.3869664808076,475736.2427654948,39.37671232876713,14372.5
VIPV50_Wp700,44,21.5,work,1422.157305936073,519087.4166666666,39.94018264840182,14578.166666666664,20.6290652088146,7529.608801217329,5.15726630220365,1882.4022003043322,0.6301369863013698,230.0
VIPV50_Wp700,45,22.0,home,368062.12614155246,134342676.04166666,83309.9247716895,30408122.54166667,17204.820499576308,6279759.482345353,8602.410249788154,3139879.741172676,680.1986301369863,248272.5
VIPV50_Wp700,45,22.0,public,62610.05707762557,22852670.833333332,5798.212328767123,2116347.5,7029.840851067401,2565891.9106396013,1278.1528820122542,466525.80193447275,101.6986301369863,37120.0
VIPV50_Wp700,45,22.0,work,868.0003424657534,316820.125,15.480365296803653,5650.333333333333,3.751552680477493,1369.3167283742848,0.9378881701193732,342.3291820935712,0.0,0.0
VIPV50_Wp700,46,22.5,home,392201.1735159818,143153428.33333337,91896.3007990867,33542149.79166665,18758.02660548548,6846679.711002201,9379.01330274274,3423339.8555011004,776.2671232876712,283337.5
VIPV50_Wp700,46,22.5,public,65095.989383561646,23760036.125,7758.295890410959,2831778.0,9293.487538775253,3392122.9516529674,1689.7250070500459,616749.6275732667,115.26027397260275,42070.0
VIPV50_Wp700,46,22.5,work,379.0509132420091,138353.5833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,47,23.0,home,413459.7235159817,150912799.0833333,98488.02671232876,35948129.75,19975.489912684097,7291053.818129695,9987.744956342049,3645526.9090648475,706.7739726027397,257972.5
VIPV50_Wp700,47,23.0,public,67744.8207762557,24726859.583333332,9166.94897260274,3345936.375,10747.220627727482,3922735.529120531,1954.040114132269,713224.6416582782,105.18493150684931,38392.5
VIPV50_Wp700,47,23.0,work,60.94372146118721,22244.458333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,48,23.5,home,431802.7494292237,157608003.54166666,101347.09121004568,36991688.29166667,20600.38711668869,7519141.297591371,10300.193558344345,3759570.6487956857,563.9657534246576,205847.5
VIPV50_Wp700,48,23.5,public,70577.45034246576,25760769.375,10038.73424657534,3664137.9999999995,11945.364107626385,4360057.899283631,2171.8843832047974,792737.7998697511,101.60958904109589,37087.5
VIPV50_Wp700,48,23.5,work,14.537671232876713,5306.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp1000,1,0.0,home,361955.0273972603,132113585.0,95538.94429223743,34871714.666666664,17156.519416585008,6262129.587053528,9691.066400468495,3537239.2361710006,1163.3150684931506,424610.0
VIPV50_Wp1000,1,0.0,public,60612.371232876714,22123515.5,10646.424429223745,3885944.916666667,12755.30867990812,4655687.668166463,2319.147032710567,846488.666939357,199.0,72635.0
VIPV50_Wp1000,1,0.0,work,25.22237442922375,9206.166666666668,25.22237442922375,9206.166666666668,11.02193580243423,4023.006567888494,2.7554839506085576,1005.7516419721235,2.493150684931507,910.0
VIPV50_Wp1000,2,0.5,home,391927.7244292238,143053619.4166667,114553.43002283106,41812001.958333336,19479.390731617557,7109977.617040409,11517.049217561025,4203722.964409774,833.1780821917808,304110.0
VIPV50_Wp1000,2,0.5,public,66039.7602739726,24104512.5,13274.835616438353,4845314.999999999,15512.366530353234,5662013.78357893,2820.4302782460427,1029457.0515598056,159.4931506849315,58215.0
VIPV50_Wp1000,2,0.5,work,92.70662100456623,33837.91666666667,92.70662100456623,33837.91666666667,34.82013894127346,12709.350713564814,8.705034735318366,3177.3376783912036,1.8767123287671232,685.0
VIPV50_Wp1000,3,1.0,home,405826.1301369863,148126537.5,115552.87226027399,42176798.37500001,19319.37667789915,7051572.4874331895,11660.169395113915,4255961.829216579,353.7260273972603,129110.0
VIPV50_Wp1000,3,1.0,public,68931.47260273973,25159987.5,12859.702625570775,4693791.458333333,15442.096138151164,5636365.090425175,2807.653843300213,1024793.6528045777,74.52739726027397,27202.5
VIPV50_Wp1000,3,1.0,work,131.0958904109589,47850.0,102.45867579908678,37397.41666666667,32.926459646904036,12018.157771119973,8.231614911726009,3004.5394427799934,0.0,0.0
VIPV50_Wp1000,4,1.5,home,411275.7301369863,150115641.5,105683.93013698634,38574634.500000015,17653.72566924527,6443609.869274523,10770.392339053422,3931193.203754499,145.23287671232876,53010.0
VIPV50_Wp1000,4,1.5,public,70136.14280821919,25599692.125,9959.546347031963,3635234.4166666665,12379.321628905565,4518452.394550531,2250.7857507101025,821536.7990091875,33.773972602739725,12327.5
VIPV50_Wp1000,4,1.5,work,131.0958904109589,47850.0,37.19178082191781,13575.0,20.85430160081007,7611.820084295676,5.213575400202518,1902.955021073919,0.0,0.0
VIPV50_Wp1000,5,2.0,home,413104.72602739726,150783225.0,91864.27465753428,33530460.25000001,15361.3983065479,5606910.381889984,9468.765600517137,3456099.444188755,41.32876712328767,15085.0
VIPV50_Wp1000,5,2.0,public,70620.0,25776300.0,6370.725684931507,2325314.875,8119.303527155871,2963545.787411893,1476.2370049374315,538826.5068021625,11.226027397260275,4097.5
VIPV50_Wp1000,5,2.0,work,131.0958904109589,47850.0,34.66438356164384,12652.5,19.490489826981502,7114.028786848248,4.8726224567453755,1778.507196712062,0.0,0.0
VIPV50_Wp1000,6,2.5,home,413536.0273972603,150940650.0,76051.39200913243,27758758.083333336,12689.977022825055,4631841.613331145,7925.2165990540425,2892704.0586547256,9.36986301369863,3420.0
VIPV50_Wp1000,6,2.5,public,70770.0,25831050.0,2949.7357305936075,1076653.5416666667,3841.1042030549797,1402003.0341150677,698.3825823736328,254909.64256637596,3.76027397260274,1372.5
VIPV50_Wp1000,6,2.5,work,131.0958904109589,47850.0,17.493607305936074,6385.166666666667,10.174345414473407,3713.636076282794,2.543586353618352,928.4090190706985,0.0,0.0
VIPV50_Wp1000,7,3.0,home,413586.3948630137,150959034.125,60531.182876712315,22093881.749999996,10064.50853102222,3673545.6138231107,6368.938301711833,2324662.480124819,1.2602739726027397,460.0
VIPV50_Wp1000,7,3.0,public,70775.84760273973,25833184.375,1204.9311643835617,439799.875,1601.4650801202022,584534.7542438738,291.175469112764,106279.04622615887,0.6301369863013698,230.0
VIPV50_Wp1000,7,3.0,work,131.0958904109589,47850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
