Scenario,Season,TimeIndex,Hour,chargerAccessType,pluggedTime_min,chargingTime_min,chargingCost_SEK,energy_kWh,sessionStarts
VIPV50_Wp700,WINTER,19,9.0,home,137807.45833333326,5610.583333333331,2023.3713317274253,578.1060947792646,135.0
VIPV50_Wp700,WINTER,19,9.0,work,100209.20833333331,38485.37499999999,20649.222686410623,5162.305671602656,130.0
VIPV50_Wp700,WINTER,19,9.0,public,84845.58333333336,25215.999999999978,26391.234510074126,4798.40627455893,420.0
VIPV50_Wp700,WINTER,20,9.5,home,126758.04166666666,8420.95833333333,2972.8962674047966,849.3989335442277,182.5
VIPV50_Wp700,WINTER,20,9.5,work,103191.37500000001,27356.91666666667,15090.619055450077,3772.6547638625193,117.5
VIPV50_Wp700,WINTER,20,9.5,public,85934.87500000006,22911.541666666675,25220.335423350858,4585.515531518338,427.5
VIPV50_Wp700,WINTER,21,10.0,home,115473.20833333328,12640.124999999998,4502.091283161692,1286.3117951890556,265.0
VIPV50_Wp700,WINTER,21,10.0,work,104125.16666666666,18603.125,10503.831893997618,2625.9579734994045,82.5
VIPV50_Wp700,WINTER,21,10.0,public,87648.8333333333,24180.333333333343,26798.42589798153,4872.441072360277,550.0
VIPV50_Wp700,WINTER,22,10.5,home,103379.0833333334,16787.375,6036.233143398793,1724.6380409710857,290.0
VIPV50_Wp700,WINTER,22,10.5,work,105195.95833333336,13773.249999999995,7649.599313112975,1912.3998282782438,125.0
VIPV50_Wp700,WINTER,22,10.5,public,87217.70833333324,27526.291666666657,29456.97126956558,5355.812958102832,515.0
VIPV50_Wp700,WINTER,23,11.0,home,96837.12499999999,23130.87499999999,8289.939612306578,2368.5541749447416,430.0
VIPV50_Wp700,WINTER,23,11.0,work,105555.95833333336,11012.125000000002,5976.7677281688275,1494.1919320422069,62.5
VIPV50_Wp700,WINTER,23,11.0,public,88051.12500000004,28633.333333333336,31684.380913070767,5760.796529649237,620.0
VIPV50_Wp700,WINTER,24,11.5,home,91785.08333333324,30711.958333333325,11079.275327131616,3165.5072363233235,470.0
VIPV50_Wp700,WINTER,24,11.5,work,103773.45833333333,9166.541666666668,5000.535615147904,1250.133903786976,112.5
VIPV50_Wp700,WINTER,24,11.5,public,87990.62499999999,29989.875000000015,33177.97327021654,6032.3587764030135,625.0
VIPV50_Wp700,WINTER,25,12.0,home,91638.20833333328,39438.95833333335,10157.767142430475,4063.1068569721933,607.5
VIPV50_Wp700,WINTER,25,12.0,work,103844.75,10338.708333333332,5475.780999517425,1368.9452498793562,142.5
VIPV50_Wp700,WINTER,25,12.0,public,89545.625,31949.624999999978,35455.845023235146,6446.517276951833,607.5
VIPV50_Wp700,WINTER,26,12.5,home,92601.70833333328,47166.50000000001,12172.951720465122,4869.180688186055,627.5
VIPV50_Wp700,WINTER,26,12.5,work,105476.00000000006,11231.083333333332,5674.938178173243,1418.7345445433107,165.0
VIPV50_Wp700,WINTER,26,12.5,public,88981.58333333339,31915.999999999993,36285.08378527759,6597.287960959575,660.0
VIPV50_Wp700,WINTER,27,13.0,home,91883.45833333326,51616.66666666668,13327.869048762675,5331.147619505077,617.5
VIPV50_Wp700,WINTER,27,13.0,work,106413.8333333333,11346.416666666673,5801.139254023027,1450.2848135057568,107.5
VIPV50_Wp700,WINTER,27,13.0,public,91065.58333333336,33832.91666666668,38099.76979695906,6927.230872174381,610.0
VIPV50_Wp700,WINTER,28,13.5,home,96630.79166666669,57865.33333333331,14866.777643468453,5946.711057387374,670.0
VIPV50_Wp700,WINTER,28,13.5,work,106506.75,10300.625,5427.4262718242535,1356.8565679560634,50.0
VIPV50_Wp700,WINTER,28,13.5,public,90077.87500000001,32296.083333333347,36188.98166207588,6579.814847650165,535.0
VIPV50_Wp700,WINTER,29,14.0,home,104687.95833333331,65720.50000000003,16745.396738802032,6698.158695520807,815.0
VIPV50_Wp700,WINTER,29,14.0,work,104709.79166666666,8045.208333333333,4477.471597247511,1119.3678993118779,57.5
VIPV50_Wp700,WINTER,29,14.0,public,85903.62499999999,29201.083333333325,33402.49715211037,6073.181300383709,532.5
VIPV50_Wp700,WINTER,30,14.5,home,113563.16666666672,72978.54166666663,18361.757203299912,7344.702881319971,820.0
VIPV50_Wp700,WINTER,30,14.5,work,103003.375,6837.958333333335,3842.6657485125065,960.6664371281266,17.5
VIPV50_Wp700,WINTER,30,14.5,public,84952.83333333331,28646.541666666657,33208.7915526566,6037.962100483018,497.5
VIPV50_Wp700,WINTER,31,15.0,home,125366.83333333336,81037.62499999999,20263.108222091294,8105.243288836507,855.0
VIPV50_Wp700,WINTER,31,15.0,work,96705.45833333333,5066.708333333334,2921.8724367779405,730.4681091944851,27.5
VIPV50_Wp700,WINTER,31,15.0,public,83237.75000000006,27149.166666666686,31975.732947758865,5813.769626865236,502.5
VIPV50_Wp700,WINTER,32,15.5,home,142818.5,92914.54166666673,23168.440130266103,9267.376052106425,1110.0
VIPV50_Wp700,WINTER,32,15.5,work,84960.2083333333,3861.7083333333335,2291.642596004067,572.9106490010167,10.0
VIPV50_Wp700,WINTER,32,15.5,public,80393.74999999997,27067.25,31150.148953361233,5663.663446065687,525.0
VIPV50_Wp700,WINTER,33,16.0,home,168275.7916666667,109370.12499999994,32677.793862422346,10892.597954140769,1255.0
VIPV50_Wp700,WINTER,33,16.0,work,70174.70833333334,3012.25,1750.8403073362142,437.71007683405355,20.0
VIPV50_Wp700,WINTER,33,16.0,public,78674.58333333331,28824.791666666646,33678.71088780646,6123.401979601172,585.0
VIPV50_Wp700,WINTER,34,16.5,home,195610.33333333337,122709.83333333321,36680.32636707767,12226.775455692527,1277.5
VIPV50_Wp700,WINTER,34,16.5,work,53470.83333333333,2324.0000000000005,1347.6659731321975,336.91649328304936,15.0
VIPV50_Wp700,WINTER,34,16.5,public,78483.4166666667,31102.79166666664,36580.62330532833,6651.02241915061,607.5
VIPV50_Wp700,WINTER,35,17.0,home,225349.99999999974,140520.29166666686,41856.504444396254,13952.16814813207,1307.5
VIPV50_Wp700,WINTER,35,17.0,work,37840.54166666668,2031.625,1135.7459991004503,283.93649977511257,17.5
VIPV50_Wp700,WINTER,35,17.0,public,77784.62500000004,32463.37500000001,38372.04461012961,6976.7353836599295,610.0
VIPV50_Wp700,WINTER,36,17.5,home,251894.66666666666,150382.83333333343,45072.86793623834,15024.28931207949,1045.0
VIPV50_Wp700,WINTER,36,17.5,work,27116.29166666666,1558.4166666666665,850.1836902724041,212.54592256810102,10.0
VIPV50_Wp700,WINTER,36,17.5,public,75583.91666666666,30584.25,35596.917859488094,6472.166883543281,447.5
VIPV50_Wp700,WINTER,37,18.0,home,276511.08333333343,154335.25000000023,46587.00931999779,15529.003106665978,1045.0
VIPV50_Wp700,WINTER,37,18.0,work,19415.70833333333,1041.625,584.6605413656251,146.16513534140628,12.5
VIPV50_Wp700,WINTER,37,18.0,public,72787.66666666666,27257.70833333334,32254.638899489797,5864.4797999072325,390.0
VIPV50_Wp700,WINTER,38,18.5,home,296980.54166666645,155063.9583333334,47079.55746694781,15693.185822315958,760.0
VIPV50_Wp700,WINTER,38,18.5,work,12977.29166666667,646.8749999999999,359.87924280575083,89.96981070143771,2.5
VIPV50_Wp700,WINTER,38,18.5,public,71385.37499999999,23661.583333333354,28049.63257831268,5099.933196056842,320.0
VIPV50_Wp700,WINTER,39,19.0,home,310725.5833333334,147554.1666666666,45083.51085973406,15027.83695324473,592.5
VIPV50_Wp700,WINTER,39,19.0,work,9195.25,598.7916666666667,302.8000019091247,75.70000047728118,7.5
VIPV50_Wp700,WINTER,39,19.0,public,70236.08333333333,20089.50000000001,24685.644752456865,4488.29904590125,215.0
VIPV50_Wp700,WINTER,40,19.5,home,326486.625,141087.58333333334,43367.822717508185,14455.940905836107,610.0
VIPV50_Wp700,WINTER,40,19.5,work,7445.458333333333,526.4166666666666,278.216755159544,69.554188789886,2.5
VIPV50_Wp700,WINTER,40,19.5,public,67845.45833333331,15570.500000000002,18985.129865183357,3451.8417936697,190.0
VIPV50_Wp700,WINTER,41,20.0,home,340144.0416666665,132724.0000000001,27282.51526733302,13641.257633666508,437.5
VIPV50_Wp700,WINTER,41,20.0,work,5534.541666666667,310.9583333333333,175.3001054946134,43.82502637365335,0.0
VIPV50_Wp700,WINTER,41,20.0,public,68080.91666666667,13598.95833333334,16275.936211326363,2959.261129332065,135.0
VIPV50_Wp700,WINTER,42,20.5,home,349126.87499999994,121296.87499999996,24983.863557870383,12491.931778935192,332.5
VIPV50_Wp700,WINTER,42,20.5,work,3818.875,147.625,94.04500974994072,23.51125243748518,0.0
VIPV50_Wp700,WINTER,42,20.5,public,67845.45833333331,11086.20833333333,12813.990496601413,2329.816453927531,112.5
VIPV50_Wp700,WINTER,43,21.0,home,357545.2916666667,107875.24999999993,22288.091612111006,11144.045806055503,285.0
VIPV50_Wp700,WINTER,43,21.0,work,2500.125,6.583333333333333,4.863533757438949,1.2158834393597373,0.0
VIPV50_Wp700,WINTER,43,21.0,public,67219.12500000001,8855.499999999998,10380.13380552418,1887.2970555498507,100.0
VIPV50_Wp700,WINTER,44,21.5,home,363736.87499999994,93544.45833333334,19369.4564986955,9684.72824934775,227.5
VIPV50_Wp700,WINTER,44,21.5,work,1627.4166666666667,0.0,0.0,0.0,0.0
VIPV50_Wp700,WINTER,44,21.5,public,66181.5,6558.624999999999,8193.511570234281,1489.7293764062329,35.0
VIPV50_Wp700,WINTER,45,22.0,home,389228.3333333333,97933.4166666667,20155.927692538866,10077.963846269433,1097.5
VIPV50_Wp700,WINTER,45,22.0,work,836.0833333333334,0.0,0.0,0.0,0.0
VIPV50_Wp700,WINTER,45,22.0,public,67545.58333333334,7487.624999999998,9161.850380606722,1665.7909782921297,172.5
VIPV50_Wp700,WINTER,46,22.5,home,431998.79166666674,123589.20833333326,24950.57246523057,12475.286232615283,1420.0
VIPV50_Wp700,WINTER,46,22.5,work,319.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,WINTER,46,22.5,public,73116.0,12341.166666666666,14649.001573170064,2663.454831485467,227.5
VIPV50_Wp700,WINTER,47,23.0,home,472167.8749999999,147078.45833333326,29394.412680584905,14697.206340292452,1330.0
VIPV50_Wp700,WINTER,47,23.0,work,98.75,0.0,0.0,0.0,0.0
VIPV50_Wp700,WINTER,47,23.0,public,79634.75,17329.500000000004,19996.363298559187,3635.7024179198515,232.5
VIPV50_Wp700,WINTER,48,23.5,home,506052.24999999994,160041.08333333337,32001.3496334757,16000.674816737848,1057.5
VIPV50_Wp700,WINTER,48,23.5,work,58.95833333333333,0.0,0.0,0.0,0.0
VIPV50_Wp700,WINTER,48,23.5,public,85375.45833333333,19615.916666666664,23324.03426203768,4240.733502188667,197.5
VIPV50_Wp1000,SPRING,1,0.0,home,303591.5,67003.29166666666,8496.2440404163,6796.995232333042,1785.0
VIPV50_Wp1000,SPRING,1,0.0,work,25.291666666666668,25.291666666666668,6.387232549982462,1.5968081374956156,2.5
VIPV50_Wp1000,SPRING,1,0.0,public,49172.0,7494.875,8658.245592770449,1574.2264714128096,322.5
VIPV50_Wp1000,SPRING,2,0.5,home,353472.125,111263.74999999996,13776.474413859056,11021.179531087239,1357.5
VIPV50_Wp1000,SPRING,2,0.5,work,75.0,75.0,18.940722553490005,4.735180638372501,0.0
VIPV50_Wp1000,SPRING,2,0.5,public,57337.5,14928.95833333333,16753.306481927266,3046.0557239867762,220.0
VIPV50_Wp1000,SPRING,3,1.0,home,375975.0,124383.70833333336,15465.7706257114,12372.6165005691,590.0
VIPV50_Wp1000,SPRING,3,1.0,work,75.0,18.5,4.6720448965275345,1.1680112241318836,0.0
VIPV50_Wp1000,SPRING,3,1.0,public,61875.0,17407.08333333333,20324.462454093686,3695.3568098352134,125.0
VIPV50_Wp1000,SPRING,4,1.5,home,385312.5,119773.00000000004,15034.152371410913,12027.32189712869,242.5
VIPV50_Wp1000,SPRING,4,1.5,work,75.0,0.0,0.0,0.0,0.0
VIPV50_Wp1000,SPRING,4,1.5,public,63691.958333333336,14570.666666666666,17876.734164134188,3250.3153025698493,50.0
VIPV50_Wp1000,SPRING,5,2.0,home,388237.5,108780.54166666667,13856.533311527723,11085.226649222175,70.0
VIPV50_Wp1000,SPRING,5,2.0,work,75.0,0.0,0.0,0.0,0.0
VIPV50_Wp1000,SPRING,5,2.0,public,64237.5,9149.875000000002,11715.0073750966,2130.0013409266558,10.0
VIPV50_Wp1000,SPRING,6,2.5,home,388800.0,94162.95833333333,12161.530742921599,9729.224594337276,10.0
VIPV50_Wp1000,SPRING,6,2.5,work,75.0,0.0,0.0,0.0,0.0
VIPV50_Wp1000,SPRING,6,2.5,public,64462.5,4334.583333333334,5766.457770561863,1048.446867374884,7.5
VIPV50_Wp1000,SPRING,7,3.0,home,388904.2916666666,78211.87499999997,10220.602689926649,8176.482151941312,5.0
VIPV50_Wp1000,SPRING,7,3.0,work,75.0,0.0,0.0,0.0,0.0
VIPV50_Wp1000,SPRING,7,3.0,public,64511.458333333336,1762.2916666666667,2374.5396194435493,431.73447626246343,2.5
VIPV50_Wp1000,SPRING,8,3.5,home,388787.125,62123.25000000003,8194.92904802072,6555.943238416589,0.0
VIPV50_Wp1000,SPRING,8,3.5,work,75.0,0.0,0.0,0.0,0.0
VIPV50_Wp1000,SPRING,8,3.5,public,64500.0,718.3333333333335,949.2258025194926,172.5865095489987,0.0
VIPV50_Wp1000,SPRING,9,4.0,home,388066.4166666667,44935.16666666668,5986.41879416467,4789.1350353317375,0.0
VIPV50_Wp1000,SPRING,9,4.0,work,138.625,63.625,19.39907202142637,4.849768005356593,5.0
VIPV50_Wp1000,SPRING,9,4.0,public,64505.375,291.5833333333333,366.90161321591137,66.70938422107479,7.5
VIPV50_Wp1000,SPRING,10,4.5,home,386477.2083333333,29509.916666666657,3962.5809560295406,3170.064764823629,0.0
VIPV50_Wp1000,SPRING,10,4.5,work,522.875,411.7916666666667,178.4235151398594,44.60587878496485,27.5
VIPV50_Wp1000,SPRING,10,4.5,public,64481.375,323.6666666666667,262.3939386890164,47.70798885254844,12.5
VIPV50_Wp1000,SPRING,11,5.0,home,382041.0,14747.20833333333,1988.633082018251,1590.9064656146015,12.5
VIPV50_Wp1000,SPRING,11,5.0,work,1739.5833333333333,1584.9166666666665,673.9245107620036,168.4811276905009,62.5
VIPV50_Wp1000,SPRING,11,5.0,public,64158.5,1012.4583333333333,1043.6467057584127,189.75394650152967,50.0
VIPV50_Wp1000,SPRING,12,5.5,home,373644.4999999999,2694.25,358.2216598967056,286.5773279173645,10.0
VIPV50_Wp1000,SPRING,12,5.5,work,4571.833333333334,3953.5833333333344,1908.7976360296213,477.19940900740534,120.0
VIPV50_Wp1000,SPRING,12,5.5,public,64315.2916666667,2333.6249999999995,2324.314019022973,422.6025489132676,75.0
VIPV50_Wp1000,SPRING,13,6.0,home,354490.2916666668,1041.9583333333333,262.49183062869685,104.99673225147875,7.5
VIPV50_Wp1000,SPRING,13,6.0,work,9583.625000000002,8305.916666666666,3959.776899271882,989.9442248179705,272.5
VIPV50_Wp1000,SPRING,13,6.0,public,64383.33333333333,4715.375,4812.537447459151,875.006808628936,175.0
VIPV50_Wp1000,SPRING,14,6.5,home,326740.2083333334,952.5833333333334,232.56267037398572,93.02506814959429,12.5
VIPV50_Wp1000,SPRING,14,6.5,work,20196.583333333314,17601.374999999996,8393.612556568893,2098.403139142223,395.0
VIPV50_Wp1000,SPRING,14,6.5,public,64804.16666666666,8742.416666666668,8368.297550640047,1521.5086455709168,205.0
VIPV50_Wp1000,SPRING,15,7.0,home,276621.1666666666,1141.7916666666665,410.61817238687337,109.49817930316622,17.5
VIPV50_Wp1000,SPRING,15,7.0,work,34479.666666666664,27672.250000000025,13523.67828080379,3380.9195702009474,715.0
VIPV50_Wp1000,SPRING,15,7.0,public,64299.791666666606,13391.749999999993,13640.402640578191,2480.073207377853,455.0
VIPV50_Wp1000,SPRING,16,7.5,home,215331.70833333343,1125.5416666666667,415.54758258864814,110.81268869030617,15.0
VIPV50_Wp1000,SPRING,16,7.5,work,59741.29166666665,46748.20833333334,22943.37199052783,5735.842997631958,757.5
VIPV50_Wp1000,SPRING,16,7.5,public,65704.95833333336,22329.958333333336,21977.201089477225,3995.8547435413066,550.0
VIPV50_Wp1000,SPRING,17,8.0,home,170778.45833333334,1335.3333333333333,550.1891910152822,137.54729775382054,27.5
VIPV50_Wp1000,SPRING,17,8.0,work,78280.83333333328,54093.75000000006,27454.071343775417,6863.517835943854,442.5
VIPV50_Wp1000,SPRING,17,8.0,public,69728.74999999999,28218.916666666657,27892.332864838292,5071.333248152409,452.5
VIPV50_Wp1000,SPRING,18,8.5,home,143825.1666666667,1788.1249999999998,706.2812237249659,176.57030593124148,82.5
VIPV50_Wp1000,SPRING,18,8.5,work,87394.49999999999,48988.04166666667,26183.76377904736,6545.94094476184,292.5
VIPV50_Wp1000,SPRING,18,8.5,public,72312.99999999999,25633.333333333332,26647.064079847918,4844.920741790525,382.5
VIPV50_Wp1000,SPRING,19,9.0,home,125235.16666666664,4568.416666666668,1832.5741804549111,458.1435451137278,140.0
VIPV50_Wp1000,SPRING,19,9.0,work,93522.66666666664,40710.583333333336,22448.492508772117,5612.123127193029,145.0
VIPV50_Wp1000,SPRING,19,9.0,public,71751.83333333334,21712.75000000002,23002.167046762454,4182.212190320438,300.0
VIPV50_Wp1000,SPRING,20,9.5,home,116706.50000000003,7968.708333333336,3237.204289500733,809.3010723751833,195.0
VIPV50_Wp1000,SPRING,20,9.5,work,96269.58333333334,30725.500000000004,17215.454685141867,4303.863671285467,122.5
VIPV50_Wp1000,SPRING,20,9.5,public,71628.12499999997,18102.749999999978,20302.664630481107,3691.3935691783827,377.5
VIPV50_Wp1000,SPRING,21,10.0,home,108991.0,13261.083333333336,3390.3750841579786,1356.1500336631905,265.0
VIPV50_Wp1000,SPRING,21,10.0,work,98250.25,21901.91666666668,12490.212995717426,3122.5532489293564,97.5
VIPV50_Wp1000,SPRING,21,10.0,public,72880.37499999996,19293.666666666668,21013.65240807034,3820.664074194606,407.5
VIPV50_Wp1000,SPRING,22,10.5,home,98048.12499999997,16897.375,4399.342307114167,1759.7369228456664,315.0
VIPV50_Wp1000,SPRING,22,10.5,work,99339.66666666664,15584.999999999998,8999.408512067499,2249.8521280168748,82.5
VIPV50_Wp1000,SPRING,22,10.5,public,74558.95833333337,23523.83333333334,25871.722809561194,4703.949601738397,507.5
VIPV50_Wp1000,SPRING,23,11.0,home,90016.79166666667,22721.625000000004,5962.946945087734,2385.178778035097,392.5
VIPV50_Wp1000,SPRING,23,11.0,work,99558.29166666672,11173.45833333333,6363.376587556895,1590.8441468892238,57.5
VIPV50_Wp1000,SPRING,23,11.0,public,76219.74999999997,25408.416666666653,27959.04686523699,5083.463066406723,550.0
VIPV50_Wp1000,SPRING,24,11.5,home,83674.33333333328,28798.29166666666,7662.783510547045,3065.113404218822,417.5
VIPV50_Wp1000,SPRING,24,11.5,work,99017.45833333331,8737.333333333334,4920.333056981668,1230.083264245417,85.0
VIPV50_Wp1000,SPRING,24,11.5,public,77030.45833333331,26238.666666666653,29904.661386673906,5437.211161213433,560.0
VIPV50_Wp1000,SPRING,25,12.0,home,83129.25000000004,36850.58333333335,6775.136178648141,3871.5063877989382,555.0
VIPV50_Wp1000,SPRING,25,12.0,work,99153.87500000001,8963.583333333332,4893.589418618653,1223.3973546546633,117.5
VIPV50_Wp1000,SPRING,25,12.0,public,78699.95833333331,27712.833333333354,31200.70138972978,5672.854798132684,597.5
VIPV50_Wp1000,SPRING,26,12.5,home,84646.58333333331,43877.958333333365,8101.653368348036,4629.516210484599,587.5
VIPV50_Wp1000,SPRING,26,12.5,work,99804.8333333333,9470.333333333336,5085.815941185545,1271.4539852963862,127.5
VIPV50_Wp1000,SPRING,26,12.5,public,79771.12499999996,29433.833333333314,33397.60333832698,6072.291516059451,570.0
VIPV50_Wp1000,SPRING,27,13.0,home,85881.70833333331,49609.20833333334,9140.47879075314,5223.1307375732285,632.5
VIPV50_Wp1000,SPRING,27,13.0,work,100841.79166666667,9684.708333333332,5081.99861446244,1270.49965361561,105.0
VIPV50_Wp1000,SPRING,27,13.0,public,81615.62499999997,30000.666666666675,34969.9976370215,6358.18138854937,542.5
VIPV50_Wp1000,SPRING,28,13.5,home,91277.75000000003,56339.50000000001,10256.651932391529,5860.943961366582,700.0
VIPV50_Wp1000,SPRING,28,13.5,work,101543.20833333336,9267.916666666664,5023.255200751383,1255.8138001878458,75.0
VIPV50_Wp1000,SPRING,28,13.5,public,81563.66666666666,28920.08333333331,34148.77731748067,6208.868603178305,455.0
VIPV50_Wp1000,SPRING,29,14.0,home,99118.08333333334,63130.12500000007,11244.152081192122,6425.22976068121,782.5
VIPV50_Wp1000,SPRING,29,14.0,work,100672.41666666666,7488.291666666666,4226.0800484657475,1056.5200121164369,55.0
VIPV50_Wp1000,SPRING,29,14.0,public,78158.45833333342,26839.24999999999,31653.980774128107,5755.269231659654,507.5
VIPV50_Wp1000,SPRING,30,14.5,home,108005.33333333336,68648.29166666664,12093.645681753569,6910.654675287744,737.5
VIPV50_Wp1000,SPRING,30,14.5,work,98673.91666666667,6284.666666666668,3682.7401388654334,920.6850347163584,22.5
VIPV50_Wp1000,SPRING,30,14.5,public,76928.45833333327,26424.374999999996,30735.52859006302,5588.277925466009,420.0
VIPV50_Wp1000,SPRING,31,15.0,home,119963.54166666669,76189.04166666666,13465.814547646714,7694.751170083834,787.5
VIPV50_Wp1000,SPRING,31,15.0,work,91819.25000000001,4496.791666666666,2692.9414833052006,673.2353708263001,10.0
VIPV50_Wp1000,SPRING,31,15.0,public,77378.41666666664,26279.291666666664,31852.002935431552,5791.273260987556,532.5
VIPV50_Wp1000,SPRING,32,15.5,home,136422.16666666674,85190.2083333334,14958.493606284268,8547.710632162445,992.5
VIPV50_Wp1000,SPRING,32,15.5,work,81260.20833333333,3472.2916666666674,2078.1391963195365,519.5347990798841,15.0
VIPV50_Wp1000,SPRING,32,15.5,public,75442.75000000007,27044.499999999993,33327.74527167649,6059.59004939572,532.5
VIPV50_Wp1000,SPRING,33,16.0,home,158040.91666666677,96883.45833333336,24063.10399460517,9625.241597842058,1052.5
VIPV50_Wp1000,SPRING,33,16.0,work,66128.58333333334,2735.2916666666674,1576.7768838885968,394.1942209721492,20.0
VIPV50_Wp1000,SPRING,33,16.0,public,75742.04166666664,29803.375000000033,35506.615952219174,6455.74835494894,555.0
VIPV50_Wp1000,SPRING,34,16.5,home,182345.6666666667,109475.12499999985,27027.105203677438,10810.842081470977,1207.5
VIPV50_Wp1000,SPRING,34,16.5,work,50959.000000000015,2302.5833333333335,1346.104457947452,336.526114486863,7.5
VIPV50_Wp1000,SPRING,34,16.5,public,76306.16666666667,31504.333333333325,36501.46228076604,6636.629505593828,555.0
VIPV50_Wp1000,SPRING,35,17.0,home,207948.62499999983,121403.50000000009,41833.892704141734,11952.54077261196,970.0
VIPV50_Wp1000,SPRING,35,17.0,work,36787.25,1547.6250000000002,864.417528624064,216.104382156016,15.0
VIPV50_Wp1000,SPRING,35,17.0,public,73280.6666666667,28882.708333333307,33355.02897784673,6064.550723244852,495.0
VIPV50_Wp1000,SPRING,36,17.5,home,227813.1666666667,123930.49999999994,43153.8171757639,12329.662050218254,900.0
VIPV50_Wp1000,SPRING,36,17.5,work,25349.125,1088.3750000000002,567.1102937315162,141.77757343287905,7.5
VIPV50_Wp1000,SPRING,36,17.5,public,69772.25000000004,24571.375000000004,29075.10385667821,5286.382519396039,410.0
VIPV50_Wp1000,SPRING,37,18.0,home,247270.4583333334,124498.79166666669,43592.7813994816,12455.080399851866,870.0
VIPV50_Wp1000,SPRING,37,18.0,work,17496.625,734.5000000000001,394.20052903592966,98.55013225898242,10.0
VIPV50_Wp1000,SPRING,37,18.0,public,65976.04166666669,21010.29166666666,24530.33363968583,4460.060661761062,337.5
VIPV50_Wp1000,SPRING,38,18.5,home,263170.7500000001,121912.45833333334,42698.68634899558,12199.624671141604,582.5
VIPV50_Wp1000,SPRING,38,18.5,work,11646.666666666664,495.70833333333337,239.13114826673677,59.78278706668419,2.5
VIPV50_Wp1000,SPRING,38,18.5,public,62686.70833333333,17158.33333333334,19954.10483681655,3628.0190612393744,257.5
VIPV50_Wp1000,SPRING,39,19.0,home,273993.37500000006,113852.00000000006,40157.16876927604,11473.476791221734,450.0
VIPV50_Wp1000,SPRING,39,19.0,work,7981.541666666667,445.1666666666667,199.17006533891507,49.79251633472877,5.0
VIPV50_Wp1000,SPRING,39,19.0,public,60452.54166666667,14017.624999999993,16694.76641354505,3035.41207519001,165.0
VIPV50_Wp1000,SPRING,40,19.5,home,286002.4999999999,105359.0833333334,37572.36003882078,10734.96001109165,442.5
VIPV50_Wp1000,SPRING,40,19.5,work,5797.416666666666,446.875,217.11741090496244,54.27935272624061,7.5
VIPV50_Wp1000,SPRING,40,19.5,public,57205.83333333333,10864.708333333332,12944.72457619872,2353.586286581583,150.0
VIPV50_Wp1000,SPRING,41,20.0,home,295591.5416666666,96285.49999999999,34575.90280762163,9878.829373606162,290.0
VIPV50_Wp1000,SPRING,41,20.0,work,3929.833333333333,330.74999999999994,187.26851630704104,46.81712907676026,0.0
VIPV50_Wp1000,SPRING,41,20.0,public,56664.62499999999,8869.583333333332,10570.613812949292,1921.929784172598,110.0
VIPV50_Wp1000,SPRING,42,20.5,home,302381.0416666666,85296.16666666676,30709.00302377504,8774.000863935726,277.5
VIPV50_Wp1000,SPRING,42,20.5,work,2508.291666666667,84.33333333333333,58.04519379535949,14.511298448839872,0.0
VIPV50_Wp1000,SPRING,42,20.5,public,55749.375,7572.999999999997,8919.43712160764,1621.7158402923005,80.0
VIPV50_Wp1000,SPRING,43,21.0,home,309813.6666666667,77078.83333333336,27831.89281971501,7951.969377061432,262.5
VIPV50_Wp1000,SPRING,43,21.0,work,1637.8333333333333,0.0,0.0,0.0,0.0
VIPV50_Wp1000,SPRING,43,21.0,public,54379.49999999999,5339.458333333333,6436.680773149818,1170.305595118149,55.0
VIPV50_Wp1000,SPRING,44,21.5,home,315958.2916666666,68890.49999999999,24938.71933216546,7125.348380618707,205.0
VIPV50_Wp1000,SPRING,44,21.5,work,1091.3333333333335,0.0,0.0,0.0,0.0
VIPV50_Wp1000,SPRING,44,21.5,public,53810.08333333334,4363.874999999999,4979.720616255451,905.4037484100824,45.0
VIPV50_Wp1000,SPRING,45,22.0,home,323401.66666666657,62248.50000000007,12978.23556715985,6489.117783579925,245.0
VIPV50_Wp1000,SPRING,45,22.0,work,710.7083333333334,0.0,0.0,0.0,0.0
VIPV50_Wp1000,SPRING,45,22.0,public,53384.08333333333,3748.5,4549.005361348087,827.0918838814706,32.5
VIPV50_Wp1000,SPRING,46,22.5,home,328739.4583333334,55452.625,11605.588401414781,5802.794200707391,130.0
VIPV50_Wp1000,SPRING,46,22.5,work,272.0,0.0,0.0,0.0,0.0
VIPV50_Wp1000,SPRING,46,22.5,public,53038.37499999999,3075.2083333333335,4033.2166532148212,733.3121187663307,12.5
VIPV50_Wp1000,SPRING,47,23.0,home,332385.8333333334,50379.124999999985,10585.63441834454,5292.81720917227,135.0
VIPV50_Wp1000,SPRING,47,23.0,work,92.625,0.0,0.0,0.0,0.0
VIPV50_Wp1000,SPRING,47,23.0,public,53006.208333333336,2524.958333333333,3237.65132230161,588.6638767821111,22.5
VIPV50_Wp1000,SPRING,48,23.5,home,337425.1666666666,46424.958333333336,9853.789836785663,4926.894918392832,165.0
VIPV50_Wp1000,SPRING,48,23.5,work,32.666666666666664,0.0,0.0,0.0,0.0
VIPV50_Wp1000,SPRING,48,23.5,public,53100.08333333333,1838.625,2468.260716323252,448.77467569513675,5.0
VIPV50_Wp1000,SUMMER,1,0.0,home,375063.375,112810.62499999997,22819.630944953726,11409.815472476863,422.5
