time	7368354	9460181	4680502	9430738	4575456	2067447	5908847	1968395	7326427	2017219
08:45	45.2	59.89585250001401	37.395852499999116	39.30410896386549	28.197622391520092	46.29585250001401	21.69585249998793	44.36981365908559	28.89585249998793	29.09585249998793
08:50	45.2	59.90484566668173	37.40484566666684	39.30410896386549	28.562583939915545	46.30484566668173	21.704845666654407	44.37880682575331	28.904845666654406	29.10484566665441
08:55	45.2	59.913838833349445	37.41383883333455	39.30410896386549	29.47925060658221	46.31383883334944	21.713838833320885	44.38779999242103	28.913838833320884	29.113838833320887
09:00	45.2	59.922832000017166	37.42283200000227	39.30410896386549	30.395917273248877	46.322832000017165	21.722831999987363	44.39679315908875	28.922831999987363	29.122831999987365
09:05	45.2	59.93507446668297	37.43507446666808	39.30410896386549	31.312583939915545	46.33507446668297	21.73507446665441	44.409035625754555	28.93507446665441	29.13507446665441
09:10	45.2	59.94731693334877	37.44731693333388	39.30410896386549	32.22925060658221	46.34731693334877	21.747316933321457	44.42127809242036	28.947316933321456	29.147316933321456
09:15	45.2	59.95955940001458	37.459559399999684	39.30410896386549	33.14591727324888	46.35955940001458	21.759559399988504	44.43352055908616	28.959559399988503	29.159559399988503
09:20	45.2	59.97180186668039	37.471801866665494	39.30410896386549	34.06258393991554	46.371801866680386	21.771801866655547	44.35321953925277	28.97180186665555	29.17180186665555
09:25	45.2	59.98404433334619	37.4840443333313	39.30410896386549	34.97925060658221	46.38404433334619	21.784044333322594	43.45298597880001	28.984044333322593	29.184044333322596
09:30	45.2	59.996286800011994	37.4962867999971	39.30410896386549	35.89591727324888	46.39628680001199	21.79628679998964	42.967769795834016	28.99628679998964	29.19628679998964
09:35	45.2	60.0085292666778	37.508529266662904	39.30410896386549	36.81258393991554	46.408529266677796	21.808529266656688	42.967769795834016	29.008529266656687	29.208529266656686
09:40	45.2	60.0207717333436	37.52077173332871	39.30410896386549	37.72925060658221	46.4207717333436	21.820771733323735	42.967769795834016	29.020771733323734	29.220771733323733
09:45	45.2	60.033014200009404	37.53301419999451	39.30410896386549	38.645917273248884	46.4330142000094	21.833014199990778	42.967769795834016	29.03301419999078	29.23301419999078
09:50	45.2	60.04525666667521	37.545256666660315	39.30410896386549	39.56258393991555	46.44525666667521	21.845256666657825	42.967769795834016	29.045256666657824	29.245256666657827
09:55	45.2	60.05749913334101	37.55749913332612	39.30410896386549	40.47925060658221	46.45749913334102	21.857499133324872	42.967769795834016	29.05749913332487	29.25749913332487
10:00	45.2	60.06974160000682	37.56974159999193	39.30410896386549	41.395917273248884	46.46974160000682	21.86974159999192	42.967769795834016	29.069741599991918	29.269741599991917
10:05	45.2	60.084736866672834	37.58473686665794	39.30410896386549	42.31258393991555	46.48473686667283	21.884736866659175	42.967769795834016	29.084736866659174	29.284736866659173
10:10	45.2	60.09973213333885	37.599732133323954	39.30410896386549	43.22925060658221	46.499732133338846	21.89973213332643	42.967769795834016	29.09973213332643	29.29973213332643
10:15	45.2	60.11472740000487	37.614727399989974	39.30410896386549	44.145917273248884	46.514727400004865	21.914727399993687	42.967769795834016	29.114727399993686	29.31472739999369
10:20	45.2	60.12972266667088	37.62972266665599	39.30410896386549	45.06258393991555	46.52972266667088	21.929722666660943	42.967769795834016	29.129722666660946	29.329722666660945
10:25	45.2	60.14471793333689	37.644717933322	39.30410896386549	45.97925060658221	46.54471793333689	21.944717933328203	42.967769795834016	29.144717933328202	29.3447179333282
10:30	45.2	60.15971320000291	37.65971319998802	39.30410896386549	46.895917273248884	46.55971320000291	21.95971319999546	42.967769795834016	29.15971319999546	29.359713199995458
10:35	45.2	60.174708466668925	37.67470846665403	39.30410896386549	47.81258393991555	46.57470846666892	21.974708466662715	42.967769795834016	29.174708466662715	29.374708466662714
10:40	45.2	60.18970373333494	37.689703733320044	39.30410896386549	48.72925060658221	46.589703733334936	21.98970373332997	42.9423926897597	29.18970373332997	29.38970373332997
10:45	45.2	60.20469900000096	37.704698999986064	39.30410896386549	49.645917273248884	46.604699000000956	22.004698999997228	42.211991822676616	29.204698999997227	29.40469899999723
10:50	45.2	60.21969426666697	37.71969426665208	39.30410896386549	50.56258393991555	46.61969426666697	22.019694266664484	41.5375837905244	29.219694266664487	29.419694266664486
10:55	45.2	60.23468953333298	37.73468953331809	39.30410896386549	51.47925060658221	46.63468953333298	22.034689533331743	41.5375837905244	29.234689533331743	29.434689533331742
11:00	45.2	60.249684799998995	37.7496847999841	39.30410896386549	52.395917273248884	46.649684799999	22.049684799999	41.5375837905244	29.249684799999	29.449684799998998
11:05	45.2	60.266873566664756	37.69975868498561	39.30410896386549	53.31258393991555	46.666873566664755	22.066873566665997	41.5375837905244	29.266873566665996	29.466873566665996
11:10	45.2	60.28406233333051	36.58111251133044	39.30410896386549	54.22925060658221	46.68406233333051	22.084062333332994	41.5375837905244	29.284062333332997	29.484062333332997
11:15	45.2	60.30125109999627	35.55152064196311	39.30410896386549	55.145917273248884	46.70125109999627	22.101251099999995	41.5375837905244	29.301251099999995	29.501251099999994
11:20	45.2	60.318439866662025	34.75401842502249	39.30410896386549	56.06258393991555	46.718439866662024	22.118439866666993	41.5375837905244	29.318439866666992	29.51843986666699
11:25	45.2	60.33562863332778	34.63113445705501	39.30410896386549	56.97925060658221	46.735628633327785	22.13562863333399	41.5375837905244	29.33562863333399	29.535628633333992
11:30	45.2	60.35281739999354	34.64832322372201	39.30410896386549	57.8230911212037	46.75281739999354	22.15281740000099	41.5375837905244	29.35281740000099	29.55281740000099
11:35	45.2	60.370006166659294	34.66551199038901	39.30410896386549	58.44838246067631	46.77000616665929	22.17000616666799	41.5375837905244	29.370006166667988	29.570006166667987
11:40	45.2	60.387194933325056	34.372612425828834	39.30410896386549	58.90644020235523	46.787194933325054	22.187194933334986	41.5375837905244	29.387194933334985	29.587194933334985
11:45	45.2	60.40438369999081	33.50848804481169	39.30410896386549	59.24199081927077	46.80438369999081	22.204383700001983	41.5375837905244	29.404383700001986	29.604383700001986
11:50	45.2	60.42157246665656	32.38606272961502	39.30410896386549	59.48779873008074	46.82157246665657	22.221572466668984	41.5375837905244	29.421572466668984	29.621572466668983
11:55	45.2	60.438761233322325	31.52711251544235	38.763014760056976	59.66786553958971	46.83876123332232	22.238761233335982	41.5375837905244	29.43876123333598	29.63876123333598
12:00	45.2	60.45594999998808	31.52711251544235	38.53190674802402	59.799773645312996	46.85594999998808	22.25595000000298	41.5375837905244	29.45595000000298	29.65595000000298
12:05	45.2	60.4742629333213	31.52711251544235	38.550219681357234	59.89640304860478	46.8742629333213	22.2742629333362	40.94118666765588	29.4742629333362	29.6742629333362
12:10	45.2	60.49257586665451	31.52711251544235	38.568532614690454	59.96718900621766	46.89257586665452	22.292575866669416	39.80933301473628	29.492575866669416	29.692575866669415
12:15	45.2	60.51088879998773	31.05657660302085	38.586845548023675	60.0	46.91088879998773	22.310888800002633	39.305092431877625	29.510888800002636	29.710888800002635
