Link;TotalConsumptionPerKm;TotalConsumption
1686244;7.078598491545316;0.41447091750989196
258056;2.849452973138693;0.08473972219345469
258055;2.849452973138693;0.08473972219345469
258054;1.3078166483560392;0.11627012629751994
258053;1.2839856985908908;0.11415145963085328
1686246;12.54469979340548;2.2850546167115495
1686245;11.576357586472506;0.6778267698074228
1686247;16.988212215932535;3.0944537049901046
246087;1.868180789814064;0.07139152870155305
320528;8.539976332398448;0.6081937155100097
320527;52.275565210179465;3.595193436246039
511041;1.3585870485736262;0.07558038457926523
511042;1.3585870485736262;0.07558038457926523
258037;8.49384983084573;1.9083591481542712
319510;40.58301179268911;0.14483531575499428
319511;21.23413023388073;0.3747827015439614
1889180;4.212477155785426;0.21988400302794556
1889181;4.253065988129556;0.22200266969461224
1889182;1.6148851069324301;0.425062725506333
1889183;1.6229342795397872;0.4271813921729996
319509;15.733810838037613;0.2621204415958798
511038;1.371914626092119;0.10383986819099886
511037;1.371914626092119;0.10383986819099886
790563;7.85909557629105;3.9726650211404086
790564;7.867478263348241;3.9769023544737414
790565;5.272561340556423;1.9897424189700794
790566;5.283789728566541;1.9939797523034133
2280647;1.589317819938881;0.006770790333347934
2280646;3.276635639877762;0.013959078944474956
790561;3.987700649040371;0.6420719594109867
2280649;1.3194647009763703;0.036869534496594386
2280648;2.736929401952741;0.07647746311467801
258038;10.893466441127632;2.4474939811795036
790562;2.548800432693581;0.41039020528307724
790567;2.680473348398418;1.9578188930990563
790568;2.680473348398418;1.9578188930990563
790569;2.7663006815751423;0.029803503113994916
1890154;50.260331637132715;10.050096697100232
1446770;10.630363659584175;1.6396556570314744
511060;1.726306387068118;0.770574870922741
1444115;55.050139292418706;4.273645814322133
790574;2.678356637592551;1.375166847835984
790575;2.6792178805889155;1.2605179461396994
790576;2.6792178805889155;1.2605179461396994
790570;2.7663006815751423;0.029803503113994916
790571;2.679277899771926;1.37150203070342
790572;2.679277899771926;1.37150203070342
790573;2.678356637592551;1.375166847835984
1517426;2.6397666632761343;0.26030613132576264
511055;3.0778793908650335;0.0758433143666959
1517427;2.716766663276135;0.267899064591769
1517425;2.754625231094832;0.09175702517681811
511058;1.7273786303195862;0.24172780717592773
511059;1.7215599724927826;0.7684562042560744
511056;3.0778793908650335;0.0758433143666959
511057;1.7273786303195862;0.24172780717592773
2025563;7.101529903610141;0.07594810936186107
2025562;6.154423922888111;0.06581917805023166
2025565;14.425357051543097;1.0123632923889765
2025564;6.086542820617238;0.4271500876636825
511050;1.348913266063105;0.1223637602880119
2025567;12.838907261909005;1.1379757764884926
2025566;12.743294102422718;1.129501109821826
2025569;1.3627412932881988;0.18188049836145376
2025568;1.346867163959379;0.1797618316947871
2025561;5.5371129645005395;0.2437314463353003
2025560;5.3445847233754025;0.23525677966863356
511049;1.325557514602823;0.12024509362134525
1169330;1.4709503569784177;0.04922002052366299
1495569;33.88847146356523;2.959688734589657
1446753;2.844160429337106;0.05115733428434845
1446759;11.958783641044912;0.41392897475077023
1446758;16.870081859505827;0.7293963580288088
1890148;54.64512023802666;1.6382868297677304
258087;66.19233688797054;11.770022048695356
258086;65.84049264088738;34.88309541889027
1446767;17.186641638436758;1.4700620148154786
1446766;19.1332712086071;3.060268768361471
1446765;17.768276035996536;0.5090463691569221
1446769;31.72954546855373;1.172423085089135
1446768;14.655868032030634;1.2535919082558111
1446732;17.63107540160172;0.3550408520284078
1446731;14.871656308605306;0.3232167881087146
1446739;8.631906096214067;0.11600389376308716
2025528;1.4128555478018594;0.20431699715790008
2025521;1.3803981976002464;0.09947733098532403
2025520;1.3803981976002464;0.09947733098532403
1446741;2.611320779428371;0.05178796405594688
2025523;1.4134458783192385;0.042893477182223805
836457;12.217648757705248;1.207444615448234
836456;12.406648757705243;1.226123089256526
1446740;1.3216016406822981;0.024390360054961414
2025522;1.4134458783192385;0.042893477182223805
1446748;3.81406966791884;1.4541959058830336
1375900;7.511600331710514;0.2103988971886427
1375901;8.615040476055395;0.6354551706682836
1375902;7.23870039671283;0.5339347631383254
2194382;0.0;0.0
2194383;1.5398972961707365;0.008178869856492176
1375903;6.874890969197988;0.743638181243718
1375904;5.53378233370091;0.5985741226252532
2194384;1.3157268345166293;0.07976984744332243
2194385;1.3157268345166293;0.07976984744332243
2194392;2.815615029155666;0.4247720462798166
2194393;1.3588293392961523;0.2049970301412135
2338560;11.664144672609806;0.04880924950049207
126015;5.919605253061011;0.9486214822703587
2280645;1.2489032859165028;0.5059186134259529
2280644;2.585346352771905;1.0472987434414143
2338559;10.063537391206845;0.20843660893964944
2338558;11.546155316853493;0.05711931219846612
2025516;1.3609708117667634;0.1653236748073149
2025518;1.3830715486016505;0.04909100765341267
2025517;1.3609708117667634;0.1653236748073149
2025519;1.3830715486016505;0.04909100765341267
212704;17.249162971763102;2.8567030786058036
212705;13.400622228822328;2.2193308068905795
212706;17.369838716428546;0.8999430790319938
212707;13.491129037321413;0.6989845100853856
