vehicleId,pvChargeStart_s,pvChargeEnd_s,mode,pvEnergyProduced_kWh,pvEnergyStored_kWh,pvEnergyWasted_kWh,startSoc_frac,endSoc_frac
9518143,14399.0,24566.0,PARKED_OPEN,0.0409997362222252,0.0409997362309032,3.767013367905747E-12,0.7583333333333333,0.7590168243279225
7300962,24383.0,24588.0,DRIVING,0.0019835826666666596,0.001983582667509715,0.0,0.7058564009245502,0.6968938665844449
2045441,14399.0,24614.0,PARKED_OPEN,0.0414664615555586,0.041466461551959315,3.786977613471107E-12,0.7264705882352941,0.727690476029306
7478971,23550.0,24619.0,DRIVING,0.010384638666666782,0.010384638666659594,7.074258216258992E-15,0.7058823529411765,0.6078781098958965
4781029,24326.0,24652.0,DRIVING,0.0031601194444444308,0.003160119444442292,2.152747116370948E-15,0.719047619047619,0.6976800750735385
4707188,23415.0,24654.0,DRIVING,0.012037624222222243,0.012037624227338367,0.0,0.77,0.7125523328040584
10006014,14399.0,24740.0,PARKED_OPEN,0.04269161555555879,0.04269161555195848,3.787812216968531E-12,0.6738095238095239,0.6748262223570572
4642323,24243.0,24743.0,DRIVING,0.004851998777777771,0.00485199877983994,0.0,0.7653333333333333,0.7469813734655555
1865752,23841.0,24753.0,DRIVING,0.008858057888889067,0.008858057888882855,6.0343157631197956E-15,0.6275761531238626,0.5794736662085983
2069504,24019.0,24792.0,DRIVING,0.007506499111111227,0.00750649911430147,0.0,0.71,0.6733616322519704
9537670,24581.0,24797.0,DRIVING,0.002090540555555548,0.002090540556444062,0.0,0.7493333333333333,0.7405130210020356
7449665,24638.0,24841.0,DRIVING,0.0019641357777777707,0.00196413577777644,1.3380151307905584E-15,0.7621461649584623,0.7437781265894429
1840473,24484.0,24853.0,DRIVING,0.0035782275555555397,0.0035782275555531185,2.4375721194600274E-15,0.6257733103311275,0.6091494739759437
2017922,14399.0,24854.0,PARKED_OPEN,0.04380008822222562,0.04380008821862439,3.788567334418581E-12,0.6095238095238096,0.6105669002776921
1916724,24117.0,24869.0,DRIVING,0.007302306777777884,0.007302306777772804,4.9745017981371755E-15,0.6718585314059138,0.6275902124861764
1923602,24469.0,24917.0,DRIVING,0.004346379666666646,0.0043463796685139335,0.0,0.7507705054916123,0.7312806456898551
2017999,14399.0,24963.0,PARKED_OPEN,0.044859943666670225,0.044859943663068114,3.789289332682226E-12,0.7404761904761905,0.7415445158835122
4926680,24124.0,25004.0,DRIVING,0.00854690766666683,0.008546907666660846,5.822352970123271E-15,0.8010797558005479,0.7386648528555826
3040376,23832.0,25043.0,DRIVING,0.011765367777777815,0.01176536778277821,0.0,0.799118299352668,0.7457903257144103
7295917,24725.0,25074.0,DRIVING,0.0033837586666666517,0.003383758666664362,2.3050953738371997E-15,0.7880952380952381,0.7648765072762237
4795845,14399.0,25146.0,PARKED_OPEN,0.04663933400000383,0.04663933401107788,3.767013367905747E-12,0.732,0.7326219874327403
9518143,24565.0,25157.0,DRIVING,0.0057465556666667006,0.005746555669109026,0.0,0.759016662270515,0.7329135575091171
2032126,24766.0,25184.0,DRIVING,0.004054676333333315,0.004054676333330572,2.762140146235955E-15,0.6083333333333333,0.5924062915486316
4785637,14399.0,25195.0,PARKED_OPEN,0.047115782777781674,0.04711578277417769,3.79082606293145E-12,0.788235294117647,0.7896213384181948
2017922,24853.0,25215.0,DRIVING,0.00364660177777776,0.0036466017777472735,3.05047167772601E-14,0.6105666687671101,0.5842600589740506
1873067,14399.0,25331.0,PARKED_OPEN,0.049629732666670937,0.04962973267772131,4.0134057578534845E-12,0.6906666666666667,0.6913286473601473
1926043,24422.0,25345.0,DRIVING,0.010283919666666815,0.010283919666388796,2.7787112265463696E-13,0.7547619047619047,0.6755222768690847
