from_HexID,to_HexID,distance
414,438,1452.7376080234123
414,439,1250.187709946012
415,388,1181.8999891879332
415,389,1122.3749753462437
415,416,1401.02755934957
415,439,1070.1747521712832
415,440,1093.6720101468225
416,389,990.5460395309744
416,390,986.6839325320732
416,415,1401.02755934957
416,417,1165.0389878335268
416,440,1229.86983589798
416,441,1106.4446182396484
417,390,1180.5799165551873
417,391,1274.606261774941
417,416,1165.0389878335272
418,391,1274.693291195729
418,442,1270.1916398552341
419,420,1244.267794118324
419,443,1251.608706109353
420,419,1244.2677941183242
420,444,1110.534132445265
420,445,1175.1490957988074
421,445,1335.499900096997
421,446,1051.802016686101
422,395,1411.6350434086448
423,396,1142.7669090110742
423,448,950.9060607016044
424,397,1123.6726929146655
424,398,1478.8310796545154
424,425,1284.412248930869
424,448,1319.6137583591849
424,449,996.1483478229893
425,398,995.4543838595451
425,399,1001.6691537361459
425,424,1284.4122489308688
425,426,1243.978351068909
425,449,1191.312822704861
425,450,969.8505625190735
426,400,1253.035506249987
426,425,1243.9783510689085
426,451,1349.115168549241
427,401,1097.9397505318323
428,401,1294.3017806701969
428,402,1281.2199818179097
429,402,1285.9420107297608
429,403,1141.3686048927548
429,430,1187.9415971433211
430,403,1397.769338083062
430,429,1187.9415971433211
430,431,1183.69134017098
431,430,1183.6913401709808
432,452,1126.3432334442548
434,408,1322.8596456605192
434,409,1067.876977958069
435,453,1014.2198753949485
435,454,1391.810615024832
436,455,785.5426883694598
438,414,1452.7376080234117
438,439,1120.3340355938321
439,414,1250.1877099460116
439,415,1070.174752171283
439,438,1120.3340355938317
439,440,1360.4613665730972
439,459,1191.3230206268518
440,415,1093.6720101468222
440,416,1229.8698358979796
440,439,1360.4613665730972
440,441,1159.9642674182091
440,459,1327.378191451185
440,460,1121.5170408276038
441,416,1106.444618239648
441,440,1159.9642674182082
441,442,1270.8758121536603
441,461,1272.1113748032794
442,418,1270.1916398552341
442,441,1270.8758121536598
442,461,1104.6020448591435
443,419,1251.608706109353
443,444,1075.3539096732022
443,463,1470.3525201216944
444,420,1110.534132445265
444,443,1075.3539096732018
444,445,1297.0678900758771
445,420,1175.1490957988071
445,421,1335.4999000969963
445,444,1297.0678900758774
445,465,1046.9495414697387
446,421,1051.8020166861015
446,465,1062.5207194204868
448,423,950.9060607016044
448,424,1319.6137583591847
449,424,996.1483478229892
449,425,1191.3128227048608
449,450,1229.9568725290958
449,469,1114.0716897973753
450,425,969.8505625190735
450,449,1229.9568725290962
450,469,1341.71060378804
450,470,1299.2151840741496
451,426,1349.1151685492414
451,470,1136.1635411819393
451,471,1089.5764970363557
452,432,1126.3432334442548
453,435,1014.2198753949488
454,435,1391.810615024832
454,455,1221.5452379449528
454,474,1218.5435446278066
455,436,785.5426883694597
455,454,1221.5452379449532
455,456,1355.4324756316664
455,476,1289.3392088753385
456,455,1355.4324756316666
457,477,1281.4816380400775
457,478,771.8459863302223
458,459,1147.2487814806893
459,439,1191.323020626852
459,440,1327.3781914511853
459,458,1147.248781480689
459,460,1409.2327719895757
460,440,1121.517040827603
460,459,1409.2327719895752
460,479,1117.6826617488664
461,441,1272.11137480328
461,442,1104.6020448591432
461,479,1230.839570584348
462,463,1323.034929516471
463,443,1470.3525201216942
463,462,1323.034929516471
463,464,1440.4062112389172
463,482,1345.2587216785566
464,463,1440.4062112389174
464,482,1426.6680220971807
465,445,1046.9495414697387
465,446,1062.5207194204868
465,483,1237.5577143018054
466,484,1028.0761063907871
467,485,1055.3747313609497
468,485,1449.2000826615022
469,449,1114.0716897973757
469,450,1341.7106037880394
469,470,1259.5231430764482
470,450,1299.2151840741494
470,451,1136.1635411819389
470,469,1259.5231430764488
471,451,1089.576497036356
472,473,1062.5119898449877
473,472,1062.5119898449875
474,454,1218.5435446278073
474,475,1082.7082898840602
474,490,820.3430889363186
475,474,1082.7082898840608
476,455,1289.3392088753385
476,477,1043.8823022734675
476,492,891.7927733762423
477,457,1281.4816380400773
477,476,1043.8823022734678
478,457,771.8459863302224
479,460,1117.6826617488668
479,461,1230.8395705843477
479,495,1009.0340366516142
480,481,1270.3110153419589
481,480,1270.311015341959
482,463,1345.2587216785573
482,464,1426.6680220971807
483,465,1237.5577143018052
484,466,1028.076106390787
484,499,1429.5043004648937
485,467,1055.3747313609492
485,468,1449.2000826615028
486,487,972.5630515315139
486,501,1347.866710104492
487,486,972.5630515315142
487,501,1498.231651340776
487,502,1187.2560905786295
488,503,1303.1007615561896
490,474,820.3430889363185
491,505,1181.584775710741
492,476,891.7927733762422
492,506,1280.470663050374
493,508,1409.7488520991283
494,495,1256.3238159122438
495,479,1009.0340366516143
495,494,1256.323815912244
495,510,777.467007645262
496,511,1284.704676344661
497,512,1087.423812335753
499,484,1429.5043004648937
499,500,1310.9581124661465
499,514,1147.154956594051
500,499,1310.9581124661468
500,501,1152.8453066172663
500,514,1485.7467932644672
500,515,1198.8103690742578
501,486,1347.8667101044923
501,487,1498.2316513407766
501,500,1152.8453066172667
501,502,1299.5789576071993
502,487,1187.256090578629
502,501,1299.5789576071986
503,488,1303.1007615561896
503,518,1383.8354855219106
504,505,1129.6978486251223
504,523,1217.997971459525
505,491,1181.5847757107406
505,504,1129.697848625122
505,506,1315.5285729152965
505,523,1436.8237253175143
506,492,1280.4706630503745
506,505,1315.5285729152972
507,524,1223.300063699037
508,493,1409.748852099129
509,526,760.6971541550621
510,495,777.4670076452622
510,527,1025.1226382952648
511,496,1284.7046763446617
511,529,1110.1052038537528
512,497,1087.423812335753
512,530,1113.0314923752462
513,532,1227.283966063777
514,499,1147.154956594051
514,500,1485.7467932644681
514,515,1125.751987121713
515,500,1198.8103690742578
515,514,1125.751987121713
515,534,1012.6600272795462
517,535,1327.2110736908562
517,536,911.4061880254101
518,503,1383.8354855219106
518,519,1074.8878544485838
518,537,1051.7933817952567
519,518,1074.887854448584
521,539,915.7721662375044
521,540,1393.4619293558676
522,523,1046.7466139746577
523,504,1217.9979714595252
523,505,1436.8237253175143
523,522,1046.7466139746582
524,507,1223.3000636990369
524,543,1381.9928028073143
525,544,952.1259639173578
526,509,760.6971541550622
526,527,1329.2988316946587
527,510,1025.122638295265
527,526,1329.2988316946594
527,545,1226.3346565610022
529,511,1110.1052038537532
529,548,1063.3043969876078
530,512,1113.0314923752467
530,548,866.5893937308124
530,549,1321.046889375248
531,550,1088.2802599232689
532,513,1227.2839660637774
534,515,1012.6600272795467
534,535,1308.1392323138894
534,553,1368.5636761158796
535,517,1327.2110736908571
535,534,1308.1392323138891
535,536,1231.423710036707
536,517,911.4061880254101
536,535,1231.4237100367066
537,518,1051.7933817952564
539,521,915.7721662375043
539,540,1108.7051629363937
539,556,1007.021820738005
540,521,1393.4619293558667
540,539,1108.7051629363937
540,557,1446.131238088996
542,543,1380.5025882839523
543,524,1381.9928028073132
543,542,1380.5025882839518
544,525,952.1259639173579
544,545,1215.312539591348
544,560,1156.3599943399552
545,527,1226.3346565610022
545,544,1215.3125395913476
545,560,1424.5553253551327
547,562,1185.8483529681146
548,529,1063.304396987608
548,530,866.5893937308125
548,549,945.1256271638364
548,563,1207.9962190655997
549,530,1321.0468893752477
549,548,945.1256271638368
549,563,1386.0088016976808
550,531,1088.2802599232687
551,566,1377.368984293236
553,534,1368.5636761158798
553,567,1021.5614538554743
553,568,1254.8281386436056
554,555,1142.9375266040142
554,568,1424.369718507921
555,554,1142.937526604014
556,539,1007.0218207380054
556,557,1078.9812652567032
557,540,1446.1312380889963
557,556,1078.9812652567034
557,558,1240.0939276422057
558,557,1240.093927642206
559,560,1380.1220277633745
560,544,1156.3599943399556
560,545,1424.5553253551338
560,559,1380.1220277633747
560,561,1171.5539932120632
560,571,1098.7143194920181
560,572,1240.486466704909
561,560,1171.5539932120632
562,547,1185.8483529681139
563,548,1207.9962190656
563,549,1386.008801697681
563,564,1064.3235146308743
564,563,1064.3235146308737
566,551,1377.3689842932363
566,577,1354.007550066751
566,578,1357.185255852828
567,553,1021.561453855474
567,568,1410.911541413987
568,553,1254.8281386436051
568,554,1424.369718507921
568,567,1410.9115414139862
568,569,1242.3181653566699
568,580,1161.4739162980136
569,568,1242.3181653566696
569,581,1146.4715669405996
571,560,1098.7143194920184
571,572,1160.5554243955883
571,582,894.474782260123
572,560,1240.4864667049083
572,571,1160.5554243955871
572,582,1459.4874065744862
573,574,1171.7105989481997
573,583,1322.0994119953114
574,573,1171.7105989482
574,583,1339.9482506266686
574,584,1107.8510290874829
575,584,1343.8509005229137
577,566,1354.0075500667513
577,578,1463.231399538405
577,585,1470.4224983663732
578,566,1357.1852558528285
578,577,1463.231399538405
579,580,1292.4492564830598
579,586,1113.755807687801
580,568,1161.4739162980131
580,579,1292.4492564830596
581,569,1146.4715669405996
582,571,894.4747822601229
582,572,1459.487406574486
583,573,1322.0994119953111
583,574,1339.9482506266677
584,574,1107.851029087482
584,575,1343.8509005229137
585,577,1470.422498366374
585,586,1093.8448862728396
586,579,1113.7558076878006
586,585,1093.8448862728396
