location_key,HexID
324522.597|6403900.428,425
325153.602|6402143.989,348
318279.533|6401839.127,340
323765.395|6393616.979,120
315085.507|6401913.911,337
314638.255|6394885.635,134
323405.622|6409177.245,533
321596.515|6398867.855,250
323274.989|6407752.237,514
327490.621|6402234.837,351
313474.165|6394974.74,133
314817.436|6402958.816,362
317050.441|6400477.97,289
323242.319|6393936.109,120
317068.748|6388002.73,0
307745.867|6394325.899,
322776.922|6391806.423,61
323699.653|6408013.303,515
312086.292|6409307.637,541
307256.196|6399746.496,258
329348.488|6394557.196,150
323411.571|6394591.225,144
324754.503|6409067.37,534
326252.355|6403770.85,401
317286.325|6401465.947,315
324945.694|6403689.801,399
314516.14|6394286.569,134
323087.01|6393317.323,95
328985.896|6402364.426,353
324882.264|6403396.793,399
320869.548|6409626.554,548
328018.673|6403412.172,403
316641.649|6402784.146,364
323365.227|6387985.826,
319547.478|6398926.222,248
322732.474|6405379.893,467
319532.311|6404264.374,419
324117.634|6395412.979,162
320998.894|6397782.332,214
314511.357|6396628.023,190
317098.988|6387488.56,
316110.905|6411254.239,571
316172.307|6401862.28,338
323974.617|6408334.833,515
322817.132|6395234.504,161
317791.822|6391560.754,57
322066.754|6391651.083,60
317140.275|6387169.213,
330117.477|6390373.068,35
308081.101|6393547.876,105
314552.013|6393264.045,85
318449.311|6398653.628,227
317201.595|6400072.214,269
326738.395|6401834.845,350
319055.278|6393796.431,115
322146.533|6401656.462,345
324238.922|6400548.164,297
325880.847|6404081.026,427
326193.15|6402619.063,375
321158.578|6393394.766,93
314740.879|6403026.097,362
323459.491|6394478.491,144
323088.882|6394827.587,144
322874.378|6393737.014,119
316914.084|6405420.742,441
317196.165|6401793.144,339
320204.053|6399369.287,249
316402.984|6394839.453,136
324392.277|6403150.104,373
320783.817|6395293.742,159
325489.476|6389606.66,21
319385.483|6399063.297,248
316519.891|6397939.94,225
324760.62|6388985.92,11
316789.367|6398044.176,225
325895.542|6401775.918,349
320832.059|6405218.266,445
324396.871|6389071.522,20
323391.104|6394697.154,144
318420.797|6388625.214,8
320801.74|6394639.594,141
317181.023|6389684.207,28
322352.207|6388908.365,
322916.809|6395071.172,161
323968.018|6401928.062,347
315881.213|6399398.115,267
315731.003|6401431.494,313
320388.78|6399012.249,249
326372.577|6410097.076,569
316729.191|6400082.86,268
320946.344|6393986.48,117
316520.675|6396165.175,174
315893.736|6409254.853,525
319458.037|6398086.859,228
324034.345|6412766.89,
324126.828|6400602.832,297
323835.904|6388863.915,10
316963.922|6397945.031,209
328282.544|6404034.743,403
329960.552|6399752.641,277
323044.762|6407034.956,499
322652.61|6393572.85,119
304836.963|6402170.805,
326383.227|6400477.98,300
315008.609|6412501.222,
321016.67|6394750.575,142
326636.734|6408678.322,537
325174.737|6404981.146,450
318171.169|6397201.478,194
314974.088|6393814.846,110
316398.447|6398051.799,225
329428.416|6403176.969,379
317035.63|6398063.307,225
313778.469|6395512.276,153
307105.628|6403157.938,355
319368.989|6398509.054,228
313777.854|6395336.271,153
307227.659|6391026.597,36
307104.215|6403105.875,355
306504.63|6400058.467,257
329474.619|6393872.938,127
321424.07|6409467.49,549
314774.974|6394038.989,110
318964.989|6394150.856,115
318015.873|6391888.127,57
315452.781|6399745.451,267
326002.244|6400996.946,325
318316.409|6401494.195,316
315541.41|6400597.584,287
319500.969|6399295.09,248
320291.035|6398159.472,229
327256.147|6403705.906,402
317091.966|6396722.272,193
325513.177|6404669.828,426
324951.096|6403172.161,399
331502.44|6409733.05,558
316537.457|6398705.353,225
307223.654|6402346.66,331
328399.538|6393789.895,126
329188.474|6388418.957,14
331814.342|6411891.822,
315516.575|6399954.729,267
315560.569|6394630.639,135
325538.343|6406082.186,470
318455.129|6406164.309,462
321906.396|6399387.596,274
323360.882|6411210.492,577
316970.076|6405996.399,460
319013.901|6399008.699,247
330454.852|6403570.725,405
324148.019|6386744.173,
322581.538|6399826.103,275
325568.404|6394267.423,146
322972.679|6404523.256,423
320074.28|6400246.026,272
318510.026|6399285.75,247
324067.81|6388272.367,10
328083.343|6403059.61,377
323038.271|6401129.879,321
316208.781|6399736.943,268
321060.825|6400975.075,319
317913.826|6393610.999,113
321108.76|6393325.567,93
315356.453|6399437.548,243
324206.429|6401495.893,323
318049.573|6391198.713,57
323251.053|6404365.371,424
317774.069|6397727.162,210
314649.022|6402251.17,
313767.848|6396310.426,171
317641.145|6400213.868,269
320924.964|6398491.695,230
324149.553|6406062.688,469
318122.212|6392566.479,72
318920.303|6397548.608,211
316588.097|6396168.441,174
326803.958|6396336.592,183
321913.589|6392130.424,75
314573.853|6405958.086,458
317802.081|6392920.506,89
319237.611|6397347.791,211
319196.918|6400016.526,271
317513.117|6394861.152,157
321679.237|6392975.402,93
330195.881|6392390.152,80
316475.704|6403094.792,364
305288.687|6402953.466,
317399.476|6401734.937,315
323090.816|6401353.182,321
311502.088|6399042.854,240
317787.112|6394218.445,138
318100.36|6397094.083,194
311630.793|6405276.042,437
317179.634|6399050.704,245
322008.706|6394288.125,143
320653.752|6400246.206,293
315989.746|6407954.428,509
321971.319|6402226.77,345
315957.585|6398019.229,224
319511.962|6400917.64,292
318224.209|6398409.132,227
307790.53|6393785.425,105
318215.852|6398725.154,227
331040.212|6403313.398,406
317096.436|6399214.336,245
316646.389|6398341.43,225
320888.774|6398105.309,230
331509.39|6409758.32,558
320839.44|6399955.724,273
312932.937|6403377.54,386
308122.975|6401205.048,306
308886.014|6404801.381,408
323354.413|6401878.825,346
313206.55|6403577.171,387
320401.906|6403521.076,394
323464.559|6394487.787,144
322773.737|6399170.001,252
314675.925|6392857.288,85
318586.736|6403949.491,392
321210.645|6403488.771,395
321233.799|6409349.528,549
317549.096|6397093.555,193
319023.568|6400517.243,291
318189.975|6397397.576,210
321171.594|6407316.456,497
319423.154|6400390.196,292
330667.51|6392019.629,80
324206.06|6406985.171,501
324915.293|6405791.843,470
322439.455|6392094.579,76
322118.324|6394890.912,143
318708.693|6398531.713,227
318623.489|6402982.998,366
322949.7|6401143.753,321
322278.202|6401415.38,321
320903.708|6399930.908,273
316014.173|6398157.081,224
326592.376|6408805.746,536
314917.346|6394945.106,154
323377.543|6403720.68,397
319376.936|6400713.217,292
319070.282|6393651.514,115
316666.382|6393580.472,112
322772.141|6405097.566,448
317414.983|6395614.943,157
312151.221|6400390.795,284
316202.444|6401380.066,313
307906.751|6400971.9,306
324234.096|6402446.569,347
320256.407|6399677.035,272
320315.645|6400335.077,293
317828.275|6387885.205,1
321980.369|6392503.056,75
318799.499|6398547.372,227
323644.59|6408049.639,515
329403.737|6399246.121,253
322689.64|6405103.067,447
325838.24|6402741.781,375
321358.919|6396708.904,197
314339.856|6396516.318,189
321344.591|6403917.122,395
324321.086|6401413.793,323
315615.267|6401707.701,313
315150.548|6394518.084,135
313052.834|6402934.55,361
327016.872|6393568.244,124
320934.639|6392762.241,74
320874.932|6392564.967,74
328955.78|6403175.174,378
320357.466|6397754.858,213
330565.182|6403512.811,406
321961.863|6393920.173,118
315600.739|6394200.422,111
325292.822|6401410.807,324
326171.321|6395948.772,183
323736.116|6400553.775,297
319738.916|6398483.975,229
319766.378|6401067.103,318
319705.736|6399125.513,248
320821.035|6404798.266,445
316726.428|6401233.647,314
313746.013|6403713.912,387
321148.415|6397267.499,214
305781.52|6400922.185,278
317503.782|6396824.3,193
312917.014|6403131.916,361
320455.017|6393330.604,92
317428.517|6393925.865,113
319677.019|6400237.909,292
316388.632|6398744.709,244
320503.901|6393221.846,92
315501.924|6407981.402,508
317685.924|6392929.123,89
312666.477|6396740.096,187
320085.057|6400202.05,272
320636.792|6398457.137,230
320338.248|6399222.646,249
323319.062|6405049.672,448
319272.318|6400345.622,292
319093.77|6401304.684,317
320490.135|6399598.116,272
317784.927|6395647.478,157
317993.022|6403842.448,391
319184.893|6399686.023,271
331526.052|6398223.82,235
319324.492|6399283.62,248
320193.323|6399821.685,272
325690.193|6404926.222,451
320528.803|6404222.384,420
322014.772|6396834.666,198
319508.515|6399936.737,271
313669.5|6395678.59,171
324310.134|6403853.601,398
314818.617|6393628.895,110
317545.78|6395143.341,157
311296.252|6400976.363,310
320056.762|6393301.976,91
321438.051|6392510.198,75
321855.484|6392748.437,75
321871.549|6403212.589,370
316124.464|6399018.244,244
324648.347|6403309.016,399
316560.671|6405401.48,460
318121.125|6394167.895,114
314128.569|6393521.225,109
320628.454|6399269.261,249
309874.117|6399591.161,260
312633.067|6399189.314,241
326495.127|6401773.085,350
323935.706|6401161.178,322
321053.587|6409468.727,549
310780.685|6408493.562,522
319208.813|6402489.138,367
316063.762|6400820.276,288
331311.311|6395877.279,186
316775.005|6401695.641,314
320363.479|6403692.414,394
320666.557|6411409.849,574
324073.883|6408338.692,515
316985.941|6399163.16,245
316631.145|6398764.328,225
320145.196|6400263.471,272
318419.741|6398508.119,227
316991.981|6400270.536,289
324467.701|6401998.872,348
314922.117|6396293.484,173
318669.491|6398011.924,227
320422.421|6396791.492,196
323703.176|6401317.544,322
319399.736|6397167.64,195
316380.926|6400612.666,288
318948.157|6394493.26,139
326238.899|6394158.057,123
331831.483|6398169.526,
319257.944|6398330.98,228
321117.443|6398642.317,230
313717.653|6390981.708,39
328287.436|6393057.964,100
324084.087|6405778.453,469
319171.584|6400341.306,291
317394.166|6402214.98,339
322740.924|6412806.651,
315628.922|6397105.292,191
319879.946|6404279.775,420
326906.093|6403412.26,401
325580.684|6393241.218,97
321907.471|6400637.725,295
321541.489|6398401.916,231
312896.597|6395225.215,152
319478.23|6405690.456,463
314113.339|6397072.705,189
314676.956|6391698.114,53
322568.298|6393519.986,119
322531.719|6401393.744,321
315956.422|6401707.478,313
319947.909|6402641.823,368
317217.357|6389671.052,28
317968.015|6397057.467,194
321831.886|6391610.842,59
326319.039|6393587.552,123
314686.222|6395626.241,154
316811.484|6398984.379,245
318263.564|6401307.096,316
317127.721|6398811.263,245
319808.24|6402929.654,368
328175.576|6395175.83,165
316437.404|6402590.761,364
312344.907|6405704.011,456
315569.14|6392647.257,69
325949.812|6400547.519,299
315880.67|6397015.476,191
318081.07|6398555.029,227
328948.937|6402401.996,353
319964.392|6397821.371,212
322485.219|6401887.096,345
318798.336|6399576.094,247
319685.779|6403358.78,393
328639.499|6403266.923,403
317314.046|6388030.95,1
330258.826|6408468.964,521
320904.145|6411706.078,584
323530.509|6401441.472,322
320410.612|6411793.137,583
329969.058|6399281.547,254
316960.81|6398523.219,225
314540.448|6409263.941,
317876.273|6401840.415,340
322960.14|6394740.648,144
307875.299|6402696.705,356
314099.101|6397418.505,206
327993.431|6403015.845,377
307008.451|6403062.972,355
315734.147|6400246.405,267
322956.619|6400539.448,296
314147.275|6392786.887,85
321679.895|6398617.539,231
323368.05|6411339.768,577
310326.974|6406757.218,474
316984.122|6404629.07,416
313604.024|6407996.047,507
315463.349|6393020.384,86
314863.246|6393245.278,85
314065.576|6392904.183,85
320545.83|6400473.802,293
316288.03|6401703.565,338
316599.222|6393960.192,112
321124.21|6398773.547,250
322325.224|6388845.052,
322425.926|6400473.356,295
317741.623|6388402.166,7
316119.021|6403339.993,389
318114.616|6401175.938,316
325529.599|6403654.467,400
325637.367|6403656.152,400
316469.059|6394860.422,136
308101.796|6400947.009,306
314520.085|6393224.892,85
317640.098|6402554.021,365
311595.335|6405300.436,437
322183.281|6388735.889,
316650.649|6397217.216,192
314102.624|6393458.405,109
315516.869|6401623.035,313
320745.05|6405235.518,445
315936.796|6396393.724,174
332845.821|6408456.428,
326497.499|6401243.691,325
320875.982|6409167.909,530
323099.319|6400714.034,296
325262.06|6404948.474,450
321620.446|6410754.014,575
318490.866|6398812.133,247
313753.872|6393066.476,84
321919.207|6399559.39,274
318266.191|6398743.277,227
313787.6|6396643.052,189
320777.022|6398177.554,230
325243.413|6403525.333,399
313102.797|6402754.062,361
307718.065|6399695.304,259
318839.287|6399569.347,271
321850.673|6396426.962,198
316133.156|6396571.885,191
318588.247|6398777.657,247
332084.609|6398478.092,
326457.246|6401956.977,350
314768.688|6401116.31,312
322968.842|6400949.745,296
321908.231|6409452.599,550
323863.102|6407124.171,500
314504.034|6396507.319,172
315491.5|6399638.519,267
319691.53|6393769.696,116
322752.298|6401708.065,321
324051.93|6402236.524,347
316881.263|6401838.543,339
310804.354|6404780.073,436
319363.928|6405901.819,463
310332.906|6406912.823,474
319691.441|6397142.301,212
322458.957|6400953.124,295
321735.547|6403310.881,395
317605.378|6404904.401,442
317565.408|6400382.136,290
318659.636|6398652.314,227
307536.858|6402440.703,331
318352.302|6391750.385,57
318067.902|6402246.833,340
321389.426|6397164.348,214
320483.547|6395159.151,158
328410.458|6403180.359,403
316086.798|6400989.046,288
323847.505|6407162.662,500
327517.416|6394462.347,148
314283.356|6397102.709,189
316951.599|6388129.369,0
326849.706|6402345.834,350
316306.111|6401696.362,338
320941.616|6394127.904,117
316402.218|6394787.084,136
318444.292|6398364.332,227
323285.984|6405722.124,468
321485.804|6395986.833,178
318934.412|6405488.896,443
321675.818|6395521.541,160
325551.853|6405855.928,470
321415.695|6397091.647,214
313523.54|6392920.596,84
317660.356|6392725.642,71
316989.005|6391939.018,56
322553.674|6400555.428,295
321870.249|6401462.732,320
319573.698|6396212.538,176
316539.225|6401176.251,314
318191.768|6391176.135,44
320725.675|6411438.675,574
317905.091|6397053.4,193
317611.616|6402138.859,340
321940.867|6393931.542,118
318269.53|6398594.248,227
316677.033|6391872.108,70
326654.568|6403768.86,401
317055.134|6401241.038,314
326169.49|6401208.459,325
324427.304|6409808.86,552
319897.804|6405337.325,444
304443.111|6400971.861,
315731.974|6403637.895,388
319293.441|6394123.996,115
317158.068|6406592.153,479
319729.214|6401112.969,318
316989.306|6401464.444,314
319899.32|6399100.069,248
315072.915|6402613.586,362
321413.352|6400465.926,294
314766.033|6393290.355,85
318802.395|6400224.487,291
318265.508|6394095.11,114
320004.919|6397045.667,196
319579.487|6398800.912,248
320385.305|6399032.321,249
326765.647|6408052.904,518
323795.828|6407520.483,500
315136.189|6402191.916,337
322592.966|6399894.55,275
324344.693|6405176.967,449
318555.774|6394268.727,139
316831.679|6396031.826,175
315826.481|6394223.303,111
318475.77|6399631.932,270
317920.668|6400156.465,290
315943.211|6399639.797,267
320007.739|6399889.622,272
319926.461|6392836.207,91
318618.288|6391980.732,72
327997.141|6395387.858,165
315632.289|6397841.844,207
319604.54|6399389.29,248
324700.597|6411659.15,586
313737.006|6393831.986,109
319698.254|6390134.767,
308864.661|6393841.616,106
323254.441|6401812.92,346
321935.46|6398424.994,231
320926.918|6409489.813,548
323983.734|6402142.06,347
320399.356|6398614.068,229
318750.593|6399688.99,270
332403.319|6408883.707,
321403.087|6399135.976,250
314969.233|6395150.906,154
320071.655|6404664.891,420
316166.354|6398638.743,244
320898.052|6399881.396,273
319454.386|6399357.95,248
321348.35|6397164.022,214
319515.702|6399978.704,271
320527.843|6404574.657,420
321823.996|6395826.398,178
314068.993|6391481.255,53
321652.509|6397143.982,198
317648.003|6400239.243,269
314799.817|6404917.38,438
322386.848|6400866.972,295
322215.55|6393024.602,94
321682.719|6399768.533,274
312558.893|6408267.152,506
316619.984|6398972.501,244
321949.312|6392556.644,75
325724.978|6402661.758,374
320777.935|6400173.54,273
316557.961|6394145.077,112
316732.802|6400378.604,289
315875.736|6399449.503,267
314853.681|6394531.656,134
321159.522|6397991.017,230
314974.567|6401369.107,312
317892.192|6400228.295,290
322136.118|6400660.243,295
321309.248|6404845.918,446
313000.958|6403252.907,386
329105.03|6396001.781,184
314874.816|6395337.998,154
321337.806|6404553.581,421
314295.169|6391878.29,53
322132.198|6411034.907,576
326129.389|6402651.887,375
321968.366|6399710.814,274
321205.015|6407488.014,497
319598.182|6398438.747,228
318607.774|6399214.758,247
308446.88|6401184.616,307
319940.426|6393806.79,116
308800.179|6388811.064,
323602.333|6405485.556,468
321097.753|6401863.6,344
315986.472|6401646.92,313
319305.016|6405324.049,444
323835.437|6411723.876,585
316662.362|6393956.099,112
320194.057|6401165.75,318
320695.059|6395488.069,159
317870.986|6387423.263,
319771.529|6398570.106,229
317443.304|6402408.314,365
322339.827|6396495.834,179
317670.12|6405030.786,442
322433.252|6401513.103,321
321500.56|6398718.307,250
317374.912|6396877.58,193
324432.007|6389108.19,20
322635.649|6399404.608,275
320348.448|6399744.586,272
310147.673|6397972.085,
320027.195|6393602.968,116
322113.815|6395020.693,160
313996.82|6392790.453,67
315409.646|6397032.024,191
320923.222|6399806.727,273
325938.966|6402765.371,375
320798.777|6399534.029,273
321811.277|6404620.254,422
327147.332|6408484.102,537
330676.18|6396761.616,202
314325.004|6398003.785,223
313639.795|6399620.218,265
320425.898|6404658.07,445
313136.296|6404161.345,413
317299.696|6394178.908,113
318851.763|6401563.612,317
322762.72|6399678.754,275
321001.697|6403864.432,421
322616.633|6392356.979,76
320607.652|6397494.77,213
325375.402|6402486.736,374
314302.574|6391019.998,39
320137.658|6399774.035,272
317587.957|6394956.203,157
318137.637|6399104.9,246
321242.332|6404481.64,421
322014.844|6392366.131,75
315513.986|6394604.283,135
318346.14|6393138.819,89
310682.636|6399847.71,261
324472.137|6402818.664,373
320856.226|6392605.48,74
318873.089|6399780.217,271
327509.128|6393079.806,99
312921.666|6403215.645,386
323739.993|6388762.43,10
318552.789|6394268.901,139
323225.948|6395474.866,
321999.663|6394660.484,143
318654.628|6397322.414,211
316827.763|6401426.516,314
318169.582|6403784.938,391
318296.897|6400542.545,290
316049.879|6400789.431,288
320600.242|6392817.835,92
321062.798|6403518.967,395
322914.23|6403056.453,371
318320.245|6392782.087,72
325494.222|6402466.123,374
319494.808|6398281.21,228
317017.981|6405172.323,441
328805.809|6403180.933,378
329122.901|6393257.379,101
315938.19|6395063.144,155
315592.496|6394560.001,135
323608.957|6389130.66,19
310680.635|6399556.523,261
319571.209|6392773.086,91
308614.092|6401439.472,307
317941.167|6400106.686,290
312861.697|6402772.817,361
319229.984|6400426.939,291
318734.96|6402666.314,366
318040.414|6400491.252,290
314939.8|6395028.196,154
321881.766|6395242.07,160
320486.838|6398592.351,229
322551.592|6392494.668,76
320597.722|6393212.46,92
322133.233|6392978.37,94
318011.093|6400417.322,290
322087.604|6404499.024,422
313538.715|6393094.727,84
322538.453|6400870.867,295
318770.849|6399769.391,270
317733.735|6387978.27,1
314921.387|6396455.821,190
306167.896|6404999.763,
322444.061|6388837.738,
328196.518|6404008.893,429
320563.533|6400478.957,293
318319.556|6406553.295,480
320988.217|6400507.223,294
319375.398|6403970.443,419
330520.525|6403578.237,406
319910.478|6396549.086,196
305644.346|6400655.944,278
308083.077|6394301.903,130
324678.308|6404211.508,425
311727.497|6408204.471,505
321924.736|6400743.316,295
321410.342|6399947.889,274
329628.117|6393034.58,101
328425.441|6402666.381,378
317163.056|6399226.336,245
324392.8|6408044.392,515
322690.563|6402880.488,371
323099.436|6404774.041,448
329278.606|6394210.239,150
322902.571|6395039.978,161
315009.145|6391144.225,40
324673.894|6401346.407,323
315120.238|6401343.41,312
323172.956|6410934.513,577
329736.615|6394249.868,127
326780.691|6402146.291,350
318896.128|6394379.999,139
313701.2|6393139.021,84
324631.773|6409140.584,534
316272.939|6393655.094,112
326055.744|6393456.042,123
316264.785|6402023.597,338
317089.763|6400239.974,289
324101.716|6401562.29,323
320828.556|6411415.369,574
325403.839|6403621.332,400
307163.152|6399747.603,258
325935.223|6402394.156,349
331249.384|6409695.48,557
319921.689|6405006.165,444
313782.205|6395607.644,153
310353.112|6406143.429,454
314717.007|6396229.018,172
315000.932|6404481.429,414
322656.811|6393541.383,119
329826.667|6399600.527,277
312960.22|6394793.009,132
322970.926|6400771.044,296
320529.118|6395261.708,158
316258.568|6392685.78,87
319139.819|6405384.225,443
316151.289|6398425.603,224
324164.873|6400597.659,297
317333.426|6387335.235,
329160.799|6394225.782,150
312783.287|6396601.519,188
324725.405|6402381.016,348
326502.543|6410385.956,569
327854.73|6403891.612,429
325620.88|6403743.631,400
323809.514|6393830.89,120
319640.877|6404096.276,419
321761.035|6401487.025,320
319610.191|6410390.105,562
318488.887|6398610.862,227
317507.375|6398894.039,245
315368.428|6396733.059,191
322513.366|6406667.072,484
323760.923|6395361.314,
317181.849|6399982.37,269
325437.192|6401720.438,324
331308.08|6391992.806,81
319098.072|6394081.621,115
314098.622|6390740.019,39
315468.167|6403484.013,388
323122.522|6393767.279,119
315987.964|6401589.179,313
327825.396|6402311.445,351
308085.881|6400174.368,259
318850.123|6399499.047,247
314654.84|6396643.128,190
315647.723|6396694.195,191
323887.775|6410783.367,578
321357.009|6397251.119,214
317012.168|6401482.5,314
329107.696|6403193.521,404
322702.372|6394975.199,161
329163.655|6393985.2,126
321489.869|6393598.708,118
323077.715|6401052.597,321
316964.122|6405168.959,441
322239.416|6399223.471,251
318753.794|6398875.25,247
316295.388|6403731.271,389
321747.884|6399015.207,250
320217.227|6400657.121,293
319289.184|6406166.166,463
320763.585|6399229.552,249
320103.205|6397993.422,229
316822.787|6398287.502,225
324184.305|6395365.341,162
314770.332|6396030.233,172
324873.353|6400623.914,298
328888.529|6394196.919,126
322657.601|6394295.747,119
315413.709|6400132.934,287
322092.866|6391488.246,60
320205.783|6400196.117,272
324390.136|6388654.433,10
328938.784|6393563.054,126
326688.104|6389919.306,33
319696.695|6400050.373,272
322300.427|6396694.893,199
325372.294|6401112.522,324
328240.529|6394757.394,149
315251.261|6392692.713,86
318246.774|6399205.083,246
318281.673|6388554.375,7
326044.216|6402171.037,349
329784.257|6409418.38,556
317425.274|6395251.76,157
317025.02|6399189.432,245
307070.879|6391030.742,36
320512.315|6400394.239,293
324261.778|6406069.867,469
326830.626|6401921.276,350
319302.066|6403854.246,393
312907.18|6403525.109,386
321370.113|6404604.178,446
318603.276|6391854.869,58
320549.153|6404838.493,445
319447.867|6399747.903,271
319802.692|6400019.732,272
321820.01|6392607.904,75
318363.655|6399490.75,270
321365.448|6404835.989,446
325032.822|6402562.06,374
326743.024|6396144.893,183
327815.407|6409954.531,
312242.821|6403646.916,385
313251.4|6393662.013,108
320162.143|6397692.233,213
321192.9|6396859.181,197
316930.768|6399081.903,245
317084.561|6398412.177,226
322769.535|6399453.576,275
316540.659|6396801.019,192
318803.701|6399523.192,247
324179.453|6402700.866,373
321093.992|6399237.952,250
320136.604|6400216.987,272
324610.408|6403662.974,399
320011.085|6400019.878,272
316207.923|6399621.295,267
319398.707|6399296.536,248
318372.343|6399466.568,270
319831.305|6400959.634,292
311092.156|6400422.467,283
318838.559|6399587.727,271
320812.259|6399739.507,273
327993.64|6403524.946,403
316871.078|6398597.087,225
316327.767|6393670.12,112
320831.732|6404832.234,445
319676.811|6399528.587,248
318854.276|6397390.811,211
321166.68|6397184.181,197
317981.49|6393017.733,89
318408.819|6405583.881,462
321075.155|6406449.019,483
322037.492|6395484.857,160
316889.794|6389463.057,16
324711.42|6401221.697,323
318875.599|6399590.95,271
315198.832|6394594.436,135
319282.594|6396626.744,195
323475.791|6401219.877,322
321582.89|6401508.691,320
315310.679|6405838.525,458
317489.753|6399342.777,245
315590.177|6401827.47,337
318377.821|6402217.157,341
321790.569|6402906.729,370
317713.766|6400382.08,290
320436.632|6400330.171,293
320701.264|6398021.028,230
307822.306|6402674.721,356
318438.879|6402356.73,341
322335.959|6394700.12,143
317870.52|6402683.04,365
320204.586|6399046.146,249
320979.514|6401850.607,344
321204.874|6397181.477,197
326510.627|6403141.042,401
320063.946|6397922.41,229
319389.765|6399133.346,248
320536.986|6399763.748,272
310752.643|6400178.744,261
314613.281|6406046.318,458
320291.407|6403249.72,394
312054.318|6407238.792,492
311202.655|6400916.939,283
329481.567|6401537.606,328
321334.589|6405469.789,446
315073.891|6391208.789,40
318297.404|6398913.518,246
332836.537|6402889.0,
317849.036|6391686.967,57
328042.709|6403338.501,403
312297.873|6401864.536,335
331788.847|6403733.64,
316577.582|6400993.406,314
310447.798|6399144.989,238
318544.481|6392547.626,72
318004.563|6400371.345,290
317865.566|6393788.105,113
320917.763|6399105.346,249
318079.676|6393642.711,114
315469.132|6392406.382,69
320941.775|6398100.851,230
321763.161|6402057.135,344
321544.121|6401340.406,320
318974.36|6400471.452,291
315923.67|6398280.83,224
318434.434|6388658.924,8
312533.5|6402529.466,360
322052.125|6402135.58,345
321945.017|6396247.726,179
315580.161|6398147.083,224
312567.55|6396699.84,187
326437.087|6396265.513,183
321119.706|6396650.103,197
313016.509|6394091.229,108
324159.029|6400610.838,297
324664.432|6404187.897,425
314700.533|6396608.016,190
315657.758|6399109.105,243
319913.869|6396066.992,176
323963.232|6388564.908,10
320370.569|6403768.555,394
329407.153|6401184.483,328
322741.757|6406967.651,499
326551.761|6392857.558,98
316159.684|6398139.674,224
319045.767|6404982.693,443
322482.567|6393301.063,94
321129.015|6400851.573,294
327021.182|6395118.054,164
317042.704|6392949.416,88
327415.509|6392586.018,78
316636.101|6392477.913,70
329487.896|6394563.932,150
320390.26|6400274.88,293
324619.253|6403553.189,399
319970.191|6408755.768,529
315730.405|6401710.611,313
315767.738|6402878.032,363
322324.625|6399229.897,251
325561.919|6401238.824,324
319730.725|6397563.297,212
313439.85|6395573.808,152
309622.301|6403781.472,382
314576.1|6392890.238,85
314590.952|6397167.98,206
317005.776|6398140.796,225
325335.447|6402145.529,349
327711.076|6402368.169,351
318247.611|6391583.994,57
318159.283|6398493.885,227
315696.16|6392725.132,69
306956.399|6391017.343,36
330781.386|6404755.987,452
330623.136|6404331.274,432
322944.954|6392709.043,95
311992.975|6407258.48,492
326427.591|6393890.155,123
322103.789|6404661.361,422
314272.563|6393253.677,85
328236.115|6403868.114,403
327734.422|6392760.962,99
328633.166|6403226.321,378
321242.254|6398982.638,250
323306.095|6401078.566,322
326466.659|6388283.533,13
318052.458|6398692.43,246
327449.581|6408448.599,519
319724.368|6396875.389,196
323165.448|6392711.192,95
319144.481|6405547.333,463
319810.053|6399223.935,248
317065.71|6395134.496,156
321758.603|6396045.057,178
316528.881|6393818.858,112
317924.225|6397207.389,210
317884.017|6399454.763,246
321656.563|6405365.643,446
315724.368|6407551.395,493
323604.648|6392704.927,77
314032.004|6392864.868,84
321060.095|6396697.082,197
319196.139|6398749.723,228
323553.645|6404590.355,424
308018.161|6394586.516,130
325005.673|6388752.422,11
321504.651|6398048.446,231
322224.97|6408149.038,513
319964.723|6398469.456,229
320835.192|6399413.253,273
322038.519|6392142.363,75
326328.973|6402476.662,375
321139.291|6397026.649,197
306637.0|6402864.133,354
320284.37|6397358.673,213
317792.71|6388716.084,7
315140.796|6406068.056,458
317382.608|6401438.569,315
325336.388|6405796.529,470
312866.07|6394532.718,132
319366.067|6398992.649,248
315553.937|6393280.268,86
318835.543|6399528.265,247
317716.777|6399993.716,269
315024.506|6400553.25,287
321650.839|6405101.623,446
318738.349|6406293.26,481
313607.751|6396103.827,171
325843.768|6405905.56,471
313479.232|6392868.717,84
320386.478|6398664.877,229
324756.59|6409787.288,553
315787.198|6402903.467,363
315467.752|6398338.933,224
318681.36|6393461.218,90
329218.138|6395836.707,184
323178.033|6400927.9,296
320874.306|6398387.517,230
326387.085|6403355.877,401
320796.681|6399679.528,273
321048.573|6402321.589,344
312293.364|6403320.566,360
324679.413|6405941.886,469
320482.285|6399276.163,249
318507.316|6402164.178,341
321133.784|6403854.942,395
320101.898|6399180.772,248
319457.257|6400109.805,271
318080.977|6405567.951,462
319498.146|6405790.521,463
323497.158|6390059.45,31
320272.988|6400632.574,293
312784.104|6402456.364,336
325152.772|6402825.66,374
320169.58|6399963.21,272
318400.458|6394129.238,114
321710.619|6402118.297,344
319801.487|6406445.523,482
319363.077|6400654.71,292
320746.308|6399768.338,273
323117.769|6403513.546,397
323997.691|6401602.18,347
323402.995|6389974.322,31
320289.732|6400309.656,293
324123.544|6395138.572,162
312786.917|6403040.896,361
