HexID,chargerAccessType,chargingTime_min_day,chargingCost_SEK_day,energy_kWh_day,Scenario,Season
180,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
180,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
181,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
181,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
181,public,119.25,96.25,17.5,VIPV50_Wp700,SPRING
182,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
182,work,600.1666666666666,400.0,100.0,VIPV50_Wp700,SPRING
182,public,329.5416666666667,288.75,52.50000000000001,VIPV50_Wp700,SPRING
183,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
183,work,1405.6666666666667,670.0,167.5,VIPV50_Wp700,SPRING
183,public,117.45833333333333,41.25,7.499999999999999,VIPV50_Wp700,SPRING
184,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
184,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
184,public,467.0833333333333,426.25,77.5,VIPV50_Wp700,SPRING
185,home,850.25,174.93172752083555,85.0,VIPV50_Wp700,SPRING
185,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
185,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
186,home,624.125,84.375,67.5,VIPV50_Wp700,SPRING
186,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
186,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
187,home,2702.2083333333335,542.2316403612017,267.5,VIPV50_Wp700,SPRING
187,work,868.5416666666666,420.0,105.0,VIPV50_Wp700,SPRING
187,public,1192.125,1457.5,265.0,VIPV50_Wp700,SPRING
188,home,7296.583333333333,1538.2166096366977,722.5,VIPV50_Wp700,SPRING
188,work,432.6666666666667,210.00000000000003,52.50000000000001,VIPV50_Wp700,SPRING
188,public,1105.375,1581.25,287.5,VIPV50_Wp700,SPRING
189,home,12326.5,3145.3523862522416,1272.5,VIPV50_Wp700,SPRING
189,work,123.45833333333334,30.0,7.5,VIPV50_Wp700,SPRING
189,public,1494.5833333333333,1567.5,285.0,VIPV50_Wp700,SPRING
190,home,15102.875,3844.6078688230646,1535.0,VIPV50_Wp700,SPRING
190,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
190,public,1789.375,2172.5,395.0,VIPV50_Wp700,SPRING
191,home,11666.0,2556.4585590693964,1197.6896454492426,VIPV50_Wp700,SPRING
191,work,64.66666666666666,10.0,2.5,VIPV50_Wp700,SPRING
191,public,3345.4166666666665,3808.75,692.5,VIPV50_Wp700,SPRING
192,home,6125.208333333333,1575.463301644906,625.0,VIPV50_Wp700,SPRING
192,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
192,public,2934.375,3258.75,592.5,VIPV50_Wp700,SPRING
193,home,2773.75,697.2333958382246,282.5,VIPV50_Wp700,SPRING
193,work,1340.0416666666667,670.0,167.5,VIPV50_Wp700,SPRING
193,public,1398.9166666666667,1567.5,285.0,VIPV50_Wp700,SPRING
194,home,3130.7083333333335,638.866177298669,315.0,VIPV50_Wp700,SPRING
194,work,90.54166666666667,10.0,2.5,VIPV50_Wp700,SPRING
194,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
195,home,4420.166666666667,1163.7843749835026,445.0,VIPV50_Wp700,SPRING
195,work,198.125,90.0,22.5,VIPV50_Wp700,SPRING
195,public,1203.0833333333333,1388.75,252.5,VIPV50_Wp700,SPRING
196,home,10261.916666666666,2166.8781497710074,1035.0,VIPV50_Wp700,SPRING
196,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
196,public,3143.5416666666665,4290.0,780.0,VIPV50_Wp700,SPRING
197,home,12936.041666666666,2740.2486771624626,1340.0,VIPV50_Wp700,SPRING
197,work,3008.375,1700.0,425.0,VIPV50_Wp700,SPRING
197,public,2353.4583333333335,2653.75,482.5,VIPV50_Wp700,SPRING
198,home,2620.25,709.7929986763295,257.5,VIPV50_Wp700,SPRING
198,work,3219.75,1820.0,455.0,VIPV50_Wp700,SPRING
198,public,1081.125,1333.75,242.5,VIPV50_Wp700,SPRING
199,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
199,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
199,public,137.58333333333331,68.75,12.499999999999998,VIPV50_Wp700,SPRING
200,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
200,work,2492.375,1450.0,362.5,VIPV50_Wp700,SPRING
200,public,261.9166666666667,330.0,60.0,VIPV50_Wp700,SPRING
201,home,1285.625,243.18323247913835,131.8908111085648,VIPV50_Wp700,SPRING
201,work,720.3333333333334,370.0,92.5,VIPV50_Wp700,SPRING
201,public,92.375,41.25,7.500000000000001,VIPV50_Wp700,SPRING
202,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
202,work,390.9583333333333,249.99999999999997,62.49999999999999,VIPV50_Wp700,SPRING
202,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
203,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
203,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
203,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
204,home,150.91666666666666,30.625,17.5,VIPV50_Wp700,SPRING
204,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
204,public,417.2083333333333,495.00000000000006,90.0,VIPV50_Wp700,SPRING
205,home,3111.5,796.5172910839165,310.0,VIPV50_Wp700,SPRING
205,work,129.0,40.0,10.0,VIPV50_Wp700,SPRING
205,public,2318.5833333333335,2557.5,465.0,VIPV50_Wp700,SPRING
206,home,4691.125,1232.0594043677029,498.2511833004233,VIPV50_Wp700,SPRING
206,work,879.3333333333334,460.00000000000006,115.00000000000001,VIPV50_Wp700,SPRING
206,public,1556.0,1980.0,360.0,VIPV50_Wp700,SPRING
207,home,3799.0833333333335,898.556158495703,370.0,VIPV50_Wp700,SPRING
207,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
207,public,881.0416666666666,1072.5,195.0,VIPV50_Wp700,SPRING
208,home,4570.416666666667,903.6841680061804,455.0,VIPV50_Wp700,SPRING
208,work,409.5833333333333,260.0,65.0,VIPV50_Wp700,SPRING
208,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
209,home,9643.916666666666,1967.5593247010866,992.5,VIPV50_Wp700,SPRING
209,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
209,public,2522.5,2475.0,450.0,VIPV50_Wp700,SPRING
210,home,537.4583333333334,68.75,55.0,VIPV50_Wp700,SPRING
210,work,124.45833333333331,40.0,10.0,VIPV50_Wp700,SPRING
210,public,958.4166666666667,1608.75,292.5,VIPV50_Wp700,SPRING
211,home,2030.2916666666667,588.0408764299159,190.0,VIPV50_Wp700,SPRING
211,work,8065.958333333333,4180.0,1045.0,VIPV50_Wp700,SPRING
211,public,5516.291666666667,5678.75,1032.5,VIPV50_Wp700,SPRING
212,home,11120.041666666666,2562.177602027553,1133.409090909091,VIPV50_Wp700,SPRING
212,work,1042.0,470.0,117.5,VIPV50_Wp700,SPRING
212,public,3740.2083333333335,3960.0,720.0,VIPV50_Wp700,SPRING
213,home,8335.166666666666,2232.6348474096562,847.5,VIPV50_Wp700,SPRING
213,work,849.1666666666666,500.0,125.0,VIPV50_Wp700,SPRING
213,public,6581.875,7548.75,1372.5,VIPV50_Wp700,SPRING
214,home,7857.166666666667,1694.4034548474342,819.0984346779048,VIPV50_Wp700,SPRING
214,work,2976.2083333333335,1550.0,387.5,VIPV50_Wp700,SPRING
214,public,1365.875,1925.0,350.0,VIPV50_Wp700,SPRING
215,home,2808.1666666666665,506.2719302953531,275.0,VIPV50_Wp700,SPRING
215,work,568.5,300.0,75.0,VIPV50_Wp700,SPRING
215,public,4350.291666666667,4620.0,840.0,VIPV50_Wp700,SPRING
216,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
216,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
216,public,79.25,165.0,30.0,VIPV50_Wp700,SPRING
217,home,600.1666666666666,78.125,62.50000000000001,VIPV50_Wp700,SPRING
217,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
217,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
218,home,4289.291666666667,1152.9940234844835,435.0,VIPV50_Wp700,SPRING
218,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
218,public,421.45833333333337,440.0,80.0,VIPV50_Wp700,SPRING
219,home,3557.4583333333335,840.2597093232628,377.5,VIPV50_Wp700,SPRING
219,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
219,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
220,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
220,work,93.08333333333334,10.0,2.5,VIPV50_Wp700,SPRING
220,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
221,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
221,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
221,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
222,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
222,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
222,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
223,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
223,work,777.3333333333334,480.0,120.0,VIPV50_Wp700,SPRING
223,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
224,home,5764.75,1219.6176361741445,587.5,VIPV50_Wp700,SPRING
224,work,918.625,510.0,127.5,VIPV50_Wp700,SPRING
224,public,1162.5833333333333,1141.25,207.5,VIPV50_Wp700,SPRING
225,home,17760.291666666668,4103.869993916179,1825.0,VIPV50_Wp700,SPRING
225,work,1155.9583333333333,620.0,155.0,VIPV50_Wp700,SPRING
225,public,10489.041666666666,11646.25,2117.5,VIPV50_Wp700,SPRING
226,home,4131.708333333333,950.3000442291278,428.87267694741,VIPV50_Wp700,SPRING
226,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
226,public,2494.9166666666665,3176.25,577.5,VIPV50_Wp700,SPRING
227,home,10151.125,2311.554593494582,1055.0922244311907,VIPV50_Wp700,SPRING
227,work,3524.2916666666665,1600.0,400.0,VIPV50_Wp700,SPRING
227,public,10747.583333333334,12430.0,2260.0,VIPV50_Wp700,SPRING
228,home,9235.666666666666,2150.9372410084284,945.0,VIPV50_Wp700,SPRING
228,work,1141.2083333333333,420.0,105.0,VIPV50_Wp700,SPRING
228,public,3091.125,2598.75,472.5,VIPV50_Wp700,SPRING
229,home,9901.833333333334,2261.668022147141,1014.4992914501653,VIPV50_Wp700,SPRING
229,work,2853.125,1410.0,352.5,VIPV50_Wp700,SPRING
229,public,3890.5833333333335,4138.75,752.5,VIPV50_Wp700,SPRING
230,home,10072.666666666666,2120.2805886276496,993.0916927899686,VIPV50_Wp700,SPRING
230,work,1308.25,600.0,150.0,VIPV50_Wp700,SPRING
230,public,8478.041666666666,8992.5,1635.0,VIPV50_Wp700,SPRING
231,home,3970.5,579.7301573050064,420.0,VIPV50_Wp700,SPRING
231,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
231,public,1938.8333333333333,2502.5,455.0,VIPV50_Wp700,SPRING
232,home,923.1666666666666,309.98202403949347,90.00000000000001,VIPV50_Wp700,SPRING
232,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
232,public,196.79166666666669,343.75000000000006,62.50000000000001,VIPV50_Wp700,SPRING
233,home,9052.791666666666,2705.6318663506104,962.5,VIPV50_Wp700,SPRING
233,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
233,public,1434.1666666666667,1650.0,300.0,VIPV50_Wp700,SPRING
234,home,1394.0833333333333,365.81354434702445,125.0,VIPV50_Wp700,SPRING
234,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
234,public,1621.4166666666667,1746.25,317.5,VIPV50_Wp700,SPRING
235,home,2529.6666666666665,409.6682849633044,257.5,VIPV50_Wp700,SPRING
235,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
235,public,280.4583333333333,330.0,60.0,VIPV50_Wp700,SPRING
236,home,2316.625,523.5374264236032,237.5,VIPV50_Wp700,SPRING
236,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
236,public,441.6666666666667,605.0,110.0,VIPV50_Wp700,SPRING
237,home,631.1666666666666,199.64822024471633,57.5,VIPV50_Wp700,SPRING
237,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
237,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
238,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
238,work,1663.0,820.0,205.0,VIPV50_Wp700,SPRING
238,public,187.04166666666669,178.75,32.5,VIPV50_Wp700,SPRING
239,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
239,work,323.1666666666667,80.0,20.0,VIPV50_Wp700,SPRING
239,public,360.29166666666663,371.25,67.5,VIPV50_Wp700,SPRING
240,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
240,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
240,public,168.125,151.25,27.5,VIPV50_Wp700,SPRING
241,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
241,work,2683.625,1340.0,335.0,VIPV50_Wp700,SPRING
241,public,199.41666666666666,302.5,55.0,VIPV50_Wp700,SPRING
242,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
242,work,117.29166666666666,20.0,5.0,VIPV50_Wp700,SPRING
242,public,124.29166666666666,220.0,40.0,VIPV50_Wp700,SPRING
243,home,7131.541666666667,1539.9371277447474,745.0,VIPV50_Wp700,SPRING
243,work,363.875,160.0,40.0,VIPV50_Wp700,SPRING
243,public,71.75,137.5,25.0,VIPV50_Wp700,SPRING
244,home,9998.541666666666,2790.400590128876,1027.5,VIPV50_Wp700,SPRING
244,work,1421.7083333333333,760.0,190.0,VIPV50_Wp700,SPRING
244,public,1839.9166666666667,2722.5,495.00000000000006,VIPV50_Wp700,SPRING
245,home,15478.458333333334,3734.0451003828653,1570.0,VIPV50_Wp700,SPRING
245,work,4365.125,2290.0,572.5,VIPV50_Wp700,SPRING
245,public,6063.625,6077.5,1105.0,VIPV50_Wp700,SPRING
246,home,18102.416666666668,3979.1518646094046,1808.5410094637223,VIPV50_Wp700,SPRING
246,work,4627.25,2440.0,610.0,VIPV50_Wp700,SPRING
246,public,16191.666666666666,16266.25,2957.5,VIPV50_Wp700,SPRING
247,home,14579.208333333334,3339.4990378267207,1482.5,VIPV50_Wp700,SPRING
247,work,3459.75,1690.0,422.5,VIPV50_Wp700,SPRING
247,public,6233.375,8140.0,1480.0,VIPV50_Wp700,SPRING
248,home,17952.333333333332,4403.185537063559,1785.0,VIPV50_Wp700,SPRING
248,work,5872.125,3090.0,772.5,VIPV50_Wp700,SPRING
248,public,11797.25,13571.25,2467.5,VIPV50_Wp700,SPRING
249,home,5903.916666666667,1120.7925783271721,597.7174150253696,VIPV50_Wp700,SPRING
249,work,1596.5,660.0,165.0,VIPV50_Wp700,SPRING
249,public,4537.0,5128.75,932.5,VIPV50_Wp700,SPRING
250,home,4821.125,1053.3573871648598,495.0,VIPV50_Wp700,SPRING
250,work,1255.9583333333333,710.0,177.5,VIPV50_Wp700,SPRING
250,public,1518.0833333333333,1787.5,325.0,VIPV50_Wp700,SPRING
251,home,2099.3333333333335,507.06959929041074,215.0,VIPV50_Wp700,SPRING
251,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
251,public,10.416666666666668,27.5,5.0,VIPV50_Wp700,SPRING
252,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
252,work,1015.125,590.0,147.5,VIPV50_Wp700,SPRING
252,public,197.29166666666669,220.0,40.0,VIPV50_Wp700,SPRING
253,home,3223.0,845.1243905736578,325.0,VIPV50_Wp700,SPRING
253,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
253,public,1994.7083333333333,2103.75,382.5,VIPV50_Wp700,SPRING
254,home,13298.0,3345.645169434856,1339.5263942348895,VIPV50_Wp700,SPRING
254,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
254,public,2720.625,3093.75,562.5,VIPV50_Wp700,SPRING
255,home,4087.3333333333335,916.0129740430436,417.5,VIPV50_Wp700,SPRING
255,work,913.5416666666666,450.0,112.5,VIPV50_Wp700,SPRING
255,public,222.83333333333334,233.75,42.5,VIPV50_Wp700,SPRING
256,home,4929.75,858.1069138105238,482.5,VIPV50_Wp700,SPRING
256,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
256,public,649.5833333333334,880.0,160.0,VIPV50_Wp700,SPRING
257,home,2715.5833333333335,681.5781591303665,280.0,VIPV50_Wp700,SPRING
257,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
257,public,595.9583333333334,852.5,155.0,VIPV50_Wp700,SPRING
258,home,5357.708333333333,1235.8914553886402,535.0,VIPV50_Wp700,SPRING
258,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
258,public,301.8333333333333,426.25000000000006,77.5,VIPV50_Wp700,SPRING
259,home,778.7083333333334,103.12499999999999,82.5,VIPV50_Wp700,SPRING
259,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
259,public,14.583333333333332,27.5,5.0,VIPV50_Wp700,SPRING
260,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
260,work,2076.3333333333335,1150.0,287.5,VIPV50_Wp700,SPRING
260,public,123.16666666666667,68.75,12.5,VIPV50_Wp700,SPRING
261,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
261,work,4525.0,2220.0,555.0,VIPV50_Wp700,SPRING
261,public,359.4583333333333,371.25,67.5,VIPV50_Wp700,SPRING
262,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
262,work,295.5833333333333,159.99999999999997,39.99999999999999,VIPV50_Wp700,SPRING
262,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
263,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
263,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
263,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
264,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
264,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
264,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
265,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
265,work,368.0,210.00000000000003,52.50000000000001,VIPV50_Wp700,SPRING
265,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
266,home,9865.333333333334,2103.847226844036,1005.0,VIPV50_Wp700,SPRING
266,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
266,public,1292.0416666666667,1251.25,227.5,VIPV50_Wp700,SPRING
267,home,13368.083333333334,3253.0403586490675,1376.6053748231966,VIPV50_Wp700,SPRING
267,work,2153.625,1210.0,302.5,VIPV50_Wp700,SPRING
267,public,7998.5,9020.0,1640.0,VIPV50_Wp700,SPRING
268,home,21582.375,5432.245807955471,2187.87947661328,VIPV50_Wp700,SPRING
268,work,88.04166666666666,20.0,5.0,VIPV50_Wp700,SPRING
268,public,4060.5833333333335,4565.0,830.0,VIPV50_Wp700,SPRING
269,home,1942.3333333333333,501.60547601501315,190.0,VIPV50_Wp700,SPRING
269,work,3534.875,2020.0,505.0,VIPV50_Wp700,SPRING
269,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
270,home,7444.625,1627.916859238349,793.5557157473723,VIPV50_Wp700,SPRING
270,work,3248.6666666666665,1790.0,447.5,VIPV50_Wp700,SPRING
270,public,530.25,467.5,85.0,VIPV50_Wp700,SPRING
271,home,390.875,131.03720285683826,40.0,VIPV50_Wp700,SPRING
271,work,13224.333333333334,6770.0,1692.5,VIPV50_Wp700,SPRING
271,public,18739.375,21793.75,3962.5,VIPV50_Wp700,SPRING
272,home,7675.833333333333,1631.1580515603785,757.7629082531508,VIPV50_Wp700,SPRING
272,work,4303.416666666667,2240.0,560.0,VIPV50_Wp700,SPRING
272,public,11659.458333333334,11041.25,2007.5,VIPV50_Wp700,SPRING
273,home,1594.375,409.24305997454655,147.5,VIPV50_Wp700,SPRING
273,work,3099.0,1670.0,417.5,VIPV50_Wp700,SPRING
273,public,4177.458333333333,4688.75,852.5,VIPV50_Wp700,SPRING
274,home,8530.666666666666,1913.4728551337541,867.5,VIPV50_Wp700,SPRING
274,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
274,public,2605.6666666666665,3052.5,555.0,VIPV50_Wp700,SPRING
275,home,7102.166666666667,1462.3925229857193,705.8748884703083,VIPV50_Wp700,SPRING
275,work,676.7083333333334,330.0,82.5,VIPV50_Wp700,SPRING
275,public,743.7916666666666,1045.0,190.0,VIPV50_Wp700,SPRING
276,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
276,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
276,public,489.6666666666667,591.25,107.5,VIPV50_Wp700,SPRING
277,home,2553.4166666666665,803.3444887590164,265.0,VIPV50_Wp700,SPRING
277,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
277,public,877.5,1100.0,200.0,VIPV50_Wp700,SPRING
278,home,13961.125,3467.580990203849,1447.8979544080823,VIPV50_Wp700,SPRING
278,work,333.9583333333333,160.0,40.0,VIPV50_Wp700,SPRING
278,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
279,home,7181.916666666667,1541.5655811379672,744.0532852943965,VIPV50_Wp700,SPRING
279,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
279,public,949.9166666666666,1072.5,195.0,VIPV50_Wp700,SPRING
280,home,5368.791666666667,1299.6068054429188,572.5,VIPV50_Wp700,SPRING
280,work,117.20833333333334,50.0,12.5,VIPV50_Wp700,SPRING
280,public,2255.9166666666665,2365.0,430.0,VIPV50_Wp700,SPRING
281,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
281,work,653.0833333333334,290.0,72.5,VIPV50_Wp700,SPRING
281,public,1511.9583333333333,1828.75,332.5,VIPV50_Wp700,SPRING
282,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
282,work,696.375,410.0,102.5,VIPV50_Wp700,SPRING
282,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
283,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
283,work,1277.25,740.0,185.0,VIPV50_Wp700,SPRING
283,public,422.04166666666663,357.5,65.0,VIPV50_Wp700,SPRING
284,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
284,work,773.2083333333334,380.0,95.0,VIPV50_Wp700,SPRING
284,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
285,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
285,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
285,public,176.20833333333334,192.5,35.0,VIPV50_Wp700,SPRING
286,home,2668.9166666666665,657.4953851175278,275.0,VIPV50_Wp700,SPRING
286,work,2083.8333333333335,1160.0,290.0,VIPV50_Wp700,SPRING
286,public,1859.5,2117.5,385.0,VIPV50_Wp700,SPRING
287,home,12906.291666666666,3050.714668748527,1290.1112484548826,VIPV50_Wp700,SPRING
287,work,295.5,170.0,42.5,VIPV50_Wp700,SPRING
287,public,4623.583333333333,6270.0,1140.0,VIPV50_Wp700,SPRING
288,home,7922.5,2160.416172416576,813.7847725297015,VIPV50_Wp700,SPRING
288,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
288,public,4350.625,5073.75,922.5,VIPV50_Wp700,SPRING
289,home,9174.5,2144.035662732499,922.5,VIPV50_Wp700,SPRING
289,work,2375.3333333333335,1260.0,315.0,VIPV50_Wp700,SPRING
289,public,2547.7083333333335,2296.25,417.5,VIPV50_Wp700,SPRING
290,home,689.875,138.5780938575829,75.0,VIPV50_Wp700,SPRING
290,work,3671.8333333333335,1870.0,467.5,VIPV50_Wp700,SPRING
290,public,1417.875,1581.25,287.5,VIPV50_Wp700,SPRING
291,home,478.7083333333333,59.37499999999999,47.49999999999999,VIPV50_Wp700,SPRING
291,work,1383.125,810.0,202.5,VIPV50_Wp700,SPRING
291,public,6294.75,6311.25,1147.5,VIPV50_Wp700,SPRING
292,home,1838.375,282.3879013483364,185.0,VIPV50_Wp700,SPRING
292,work,9091.458333333334,4650.0,1162.5,VIPV50_Wp700,SPRING
292,public,7672.666666666667,8648.75,1572.5,VIPV50_Wp700,SPRING
293,home,7445.708333333333,1871.8136812024438,772.5,VIPV50_Wp700,SPRING
293,work,4372.291666666667,2310.0,577.5,VIPV50_Wp700,SPRING
293,public,3872.25,4317.5,785.0,VIPV50_Wp700,SPRING
294,home,19900.541666666668,5038.8415711310145,2017.5,VIPV50_Wp700,SPRING
294,work,4749.5,2650.0,662.5,VIPV50_Wp700,SPRING
294,public,6957.666666666667,8167.5,1485.0,VIPV50_Wp700,SPRING
295,home,16994.166666666668,3985.374111994685,1722.0816016624042,VIPV50_Wp700,SPRING
295,work,1440.5,800.0,200.0,VIPV50_Wp700,SPRING
295,public,2060.375,2420.0,440.0,VIPV50_Wp700,SPRING
296,home,10543.0,2965.1719452157568,1072.5,VIPV50_Wp700,SPRING
296,work,517.5416666666666,280.0,70.0,VIPV50_Wp700,SPRING
296,public,1671.4166666666667,1883.75,342.5,VIPV50_Wp700,SPRING
297,home,9913.583333333334,2099.627717724656,1032.5,VIPV50_Wp700,SPRING
297,work,253.08333333333331,130.0,32.5,VIPV50_Wp700,SPRING
297,public,2854.4166666666665,2653.75,482.5,VIPV50_Wp700,SPRING
298,home,11493.583333333334,2914.063939309318,1130.0,VIPV50_Wp700,SPRING
298,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
298,public,1447.5416666666667,1168.75,212.5,VIPV50_Wp700,SPRING
299,home,3510.5416666666665,993.9197767266421,356.05999122614605,VIPV50_Wp700,SPRING
299,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
299,public,5012.791666666667,6050.0,1100.0,VIPV50_Wp700,SPRING
300,home,2120.25,684.8758603395123,210.0,VIPV50_Wp700,SPRING
300,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
300,public,1611.5416666666667,1856.25,337.5,VIPV50_Wp700,SPRING
301,home,1843.9583333333333,289.3062855962182,187.5,VIPV50_Wp700,SPRING
301,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
301,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
302,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
302,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
302,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
303,home,5151.541666666667,1031.391222135242,532.5,VIPV50_Wp700,SPRING
303,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
303,public,0.0,0.0,0.0,VIPV50_Wp700,SPRING
304,home,874.2916666666666,109.37499999999999,87.5,VIPV50_Wp700,SPRING
304,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
304,public,543.7083333333334,866.2500000000001,157.5,VIPV50_Wp700,SPRING
305,home,10877.25,2476.7458161694926,1107.5,VIPV50_Wp700,SPRING
305,work,838.7916666666666,499.99999999999994,124.99999999999999,VIPV50_Wp700,SPRING
305,public,766.0,1113.75,202.5,VIPV50_Wp700,SPRING
306,home,10842.166666666666,1971.0400536665015,1110.0,VIPV50_Wp700,SPRING
306,work,1414.3333333333333,730.0,182.5,VIPV50_Wp700,SPRING
306,public,597.7083333333334,508.75,92.5,VIPV50_Wp700,SPRING
307,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
307,work,1517.625,920.0,230.0,VIPV50_Wp700,SPRING
307,public,326.0,467.5,85.0,VIPV50_Wp700,SPRING
308,home,0.0,0.0,0.0,VIPV50_Wp700,SPRING
308,work,0.0,0.0,0.0,VIPV50_Wp700,SPRING
308,public,504.5,783.75,142.5,VIPV50_Wp700,SPRING
