TimeIndex,chargerAccessType,Hour,chargingTime_min,chargingCost_SEK,energy_kWh,Scenario,Season
12,public,5.5,2245.125,1989.9965371615313,361.8175522111875,VIPV50_Wp700,SUMMER
13,home,6.0,929.2916666666667,222.8650062630714,89.14600250522857,VIPV50_Wp700,SUMMER
13,work,6.0,8269.083333333334,3806.9362755947704,951.7340688986926,VIPV50_Wp700,SUMMER
13,public,6.0,4017.3333333333335,3439.408006848072,625.3469103360131,VIPV50_Wp700,SUMMER
14,home,6.5,798.875,204.51847648464067,81.80739059385627,VIPV50_Wp700,SUMMER
14,work,6.5,15162.75,6925.145722726195,1731.2864306815488,VIPV50_Wp700,SUMMER
14,public,6.5,7521.666666666667,6876.928850743428,1250.3507001351686,VIPV50_Wp700,SUMMER
15,home,7.0,1217.0,311.22599394901994,124.49039757960799,VIPV50_Wp700,SUMMER
15,work,7.0,25291.5,11906.087688591711,2976.521922147928,VIPV50_Wp700,SUMMER
15,public,7.0,12845.541666666666,12363.125777259269,2247.841050410776,VIPV50_Wp700,SUMMER
16,home,7.5,1907.125,459.3853398241027,183.75413592964108,VIPV50_Wp700,SUMMER
16,work,7.5,43360.208333333336,20652.737367519025,5163.184341879756,VIPV50_Wp700,SUMMER
16,public,7.5,23106.541666666668,21814.325661415638,3966.2410293482976,VIPV50_Wp700,SUMMER
17,home,8.0,2024.0833333333333,590.0618244864485,205.2388954735473,VIPV50_Wp700,SUMMER
17,work,8.0,51688.416666666664,25357.40915070434,6339.352287676085,VIPV50_Wp700,SUMMER
17,public,8.0,28083.708333333332,28447.43765734856,5172.261392245193,VIPV50_Wp700,SUMMER
18,home,8.5,2184.125,628.7635063818442,218.70035004585887,VIPV50_Wp700,SUMMER
18,work,8.5,46614.0,24253.31823689747,6063.329559224368,VIPV50_Wp700,SUMMER
18,public,8.5,27037.25,28370.572487116428,5158.285906748441,VIPV50_Wp700,SUMMER
19,home,9.0,5139.083333333333,1498.7214968463015,521.2944336856701,VIPV50_Wp700,SUMMER
19,work,9.0,36967.75,20084.477644260576,5021.119411065144,VIPV50_Wp700,SUMMER
19,public,9.0,24982.875,25824.259377811686,4695.319886874852,VIPV50_Wp700,SUMMER
20,home,9.5,9019.833333333334,2740.0961114795937,953.0769083407282,VIPV50_Wp700,SUMMER
20,work,9.5,28727.75,15901.732313874663,3975.433078468666,VIPV50_Wp700,SUMMER
20,public,9.5,22286.708333333332,23746.19003989055,4317.489098161918,VIPV50_Wp700,SUMMER
21,home,10.0,13837.791666666666,3261.555954730331,1449.5804243245914,VIPV50_Wp700,SUMMER
21,work,10.0,19977.708333333332,11262.658916689581,2815.6647291723953,VIPV50_Wp700,SUMMER
21,public,10.0,22822.166666666668,24982.386924414222,4542.252168075313,VIPV50_Wp700,SUMMER
22,home,10.5,18076.583333333332,4255.596835957853,1891.3763715368234,VIPV50_Wp700,SUMMER
22,work,10.5,14218.25,7959.852628125916,1989.963157031479,VIPV50_Wp700,SUMMER
22,public,10.5,24964.0,27552.74939656997,5009.590799376358,VIPV50_Wp700,SUMMER
23,home,11.0,23602.875,5527.7541461845185,2456.7796205264526,VIPV50_Wp700,SUMMER
23,work,11.0,10747.958333333334,5913.907485146803,1478.4768712867008,VIPV50_Wp700,SUMMER
23,public,11.0,26304.666666666668,28168.640405245642,5121.570982771935,VIPV50_Wp700,SUMMER
24,home,11.5,31325.541666666668,7352.870414235091,3267.942406326707,VIPV50_Wp700,SUMMER
24,work,11.5,8234.125,4499.769283331702,1124.9423208329256,VIPV50_Wp700,SUMMER
24,public,11.5,26570.0,28639.92289647654,5207.258708450279,VIPV50_Wp700,SUMMER
25,home,12.0,38018.166666666664,8911.365209456819,3960.606759758586,VIPV50_Wp700,SUMMER
25,work,12.0,8082.333333333333,4271.897654697723,1067.9744136744307,VIPV50_Wp700,SUMMER
25,public,12.0,27621.5,30898.198563901657,5617.854284345755,VIPV50_Wp700,SUMMER
26,home,12.5,43947.291666666664,10213.95284272078,4539.534596764791,VIPV50_Wp700,SUMMER
26,work,12.5,8351.291666666666,4217.973175715136,1054.493293928784,VIPV50_Wp700,SUMMER
26,public,12.5,28281.541666666668,32531.05091408161,5914.73652983302,VIPV50_Wp700,SUMMER
27,home,13.0,46841.25,10952.670789559648,4867.853684248732,VIPV50_Wp700,SUMMER
27,work,13.0,8443.208333333334,4453.581207146751,1113.3953017866877,VIPV50_Wp700,SUMMER
27,public,13.0,30911.208333333332,35965.936213131085,6539.261129660197,VIPV50_Wp700,SUMMER
28,home,13.5,52485.791666666664,12213.411831844798,5428.183036375466,VIPV50_Wp700,SUMMER
28,work,13.5,9431.625,4870.125786010614,1217.5314465026536,VIPV50_Wp700,SUMMER
28,public,13.5,30741.083333333332,36818.66882882989,6694.303423423617,VIPV50_Wp700,SUMMER
29,home,14.0,62104.708333333336,14353.455842682088,6379.313707858706,VIPV50_Wp700,SUMMER
29,work,14.0,9000.458333333334,4603.814189702642,1150.9535474256604,VIPV50_Wp700,SUMMER
29,public,14.0,30002.291666666668,35971.21453926052,6540.220825320095,VIPV50_Wp700,SUMMER
30,home,14.5,68893.58333333333,15812.706858827285,7027.869715034349,VIPV50_Wp700,SUMMER
30,work,14.5,7162.291666666667,3797.810564442782,949.4526411106955,VIPV50_Wp700,SUMMER
30,public,14.5,30267.0,35548.07670068201,6463.2866728512745,VIPV50_Wp700,SUMMER
31,home,15.0,76831.70833333333,17522.186408248912,7787.638403666182,VIPV50_Wp700,SUMMER
31,work,15.0,4612.333333333333,2526.0433999329343,631.5108499832336,VIPV50_Wp700,SUMMER
31,public,15.0,28073.833333333332,33526.90457151386,6095.80083118434,VIPV50_Wp700,SUMMER
32,home,15.5,85861.20833333333,19612.582359771644,8716.70327100962,VIPV50_Wp700,SUMMER
32,work,15.5,2837.0833333333335,1646.347036891298,411.5867592228245,VIPV50_Wp700,SUMMER
32,public,15.5,27754.833333333332,33410.51140057269,6074.6384364677615,VIPV50_Wp700,SUMMER
33,home,16.0,102327.125,23096.510855232344,10265.11593565882,VIPV50_Wp700,SUMMER
33,work,16.0,1892.375,1103.6815369582607,275.9203842395652,VIPV50_Wp700,SUMMER
33,public,16.0,28025.666666666668,33298.24553546871,6054.226460994311,VIPV50_Wp700,SUMMER
34,home,16.5,120658.54166666667,27131.147573937702,12058.287810638978,VIPV50_Wp700,SUMMER
34,work,16.5,1830.2083333333333,1075.146305736626,268.7865764341565,VIPV50_Wp700,SUMMER
34,public,16.5,27448.041666666668,32167.873722164302,5848.704313120782,VIPV50_Wp700,SUMMER
35,home,17.0,133706.375,40024.53563005378,13341.511876684595,VIPV50_Wp700,SUMMER
35,work,17.0,1293.5416666666667,747.1151034852896,186.7787758713224,VIPV50_Wp700,SUMMER
35,public,17.0,28495.625,34177.80649937977,6214.146636250867,VIPV50_Wp700,SUMMER
36,home,17.5,139041.20833333334,41954.027089965835,13984.67569665528,VIPV50_Wp700,SUMMER
36,work,17.5,642.5,371.1075479670966,92.77688699177415,VIPV50_Wp700,SUMMER
36,public,17.5,26758.291666666668,31777.645889577474,5777.753798104995,VIPV50_Wp700,SUMMER
37,home,18.0,144616.91666666666,43591.1652528498,14530.388417616601,VIPV50_Wp700,SUMMER
37,work,18.0,600.9166666666666,330.4248743745267,82.60621859363168,VIPV50_Wp700,SUMMER
37,public,18.0,26300.0,31930.012110588785,5805.456747379779,VIPV50_Wp700,SUMMER
38,home,18.5,143524.25,43478.90294118914,14492.967647063046,VIPV50_Wp700,SUMMER
38,work,18.5,758.6666666666666,366.7255312392281,91.68138280980702,VIPV50_Wp700,SUMMER
38,public,18.5,22731.833333333332,27169.90948239263,4939.983542253206,VIPV50_Wp700,SUMMER
39,home,19.0,136940.45833333334,41742.445882984044,13914.14862766135,VIPV50_Wp700,SUMMER
39,work,19.0,737.9583333333334,409.1665791082918,102.29164477707295,VIPV50_Wp700,SUMMER
39,public,19.0,19678.166666666668,23833.461486259057,4333.356633865283,VIPV50_Wp700,SUMMER
40,home,19.5,129143.79166666667,39440.77690493498,13146.925634978328,VIPV50_Wp700,SUMMER
40,work,19.5,632.3333333333334,389.74162416159845,97.43540604039961,VIPV50_Wp700,SUMMER
40,public,19.5,15650.375,18958.60850037914,3447.019727341662,VIPV50_Wp700,SUMMER
41,home,20.0,118208.83333333333,30266.317112553676,12106.52684502147,VIPV50_Wp700,SUMMER
41,work,20.0,460.16666666666663,293.89932172559446,73.47483043139862,VIPV50_Wp700,SUMMER
41,public,20.0,11897.5,14354.434834627793,2609.8972426595988,VIPV50_Wp700,SUMMER
42,home,20.5,105961.16666666667,27183.19274480137,10873.277097920549,VIPV50_Wp700,SUMMER
42,work,20.5,185.0,116.63956825326476,29.15989206331619,VIPV50_Wp700,SUMMER
42,public,20.5,9339.458333333334,11387.770870405478,2070.503794619178,VIPV50_Wp700,SUMMER
43,home,21.0,94643.75,24262.536844034705,9705.014737613881,VIPV50_Wp700,SUMMER
43,work,21.0,57.41666666666667,37.9128825754808,9.4782206438702,VIPV50_Wp700,SUMMER
43,public,21.0,7575.666666666667,9335.000225373817,1697.2727682497848,VIPV50_Wp700,SUMMER
44,home,21.5,81365.04166666667,20990.482887382896,8396.193154953158,VIPV50_Wp700,SUMMER
44,work,21.5,0.0,0.0,0.0,VIPV50_Wp700,SUMMER
44,public,21.5,5659.75,6838.732738880708,1243.405952523765,VIPV50_Wp700,SUMMER
45,home,22.0,88786.08333333333,18215.931066967318,9107.965533483659,VIPV50_Wp700,SUMMER
45,work,22.0,0.0,0.0,0.0,VIPV50_Wp700,SUMMER
45,public,22.0,6955.958333333333,7925.164836613755,1440.939061202501,VIPV50_Wp700,SUMMER
46,home,22.5,114793.125,23129.031845003796,11564.515922501898,VIPV50_Wp700,SUMMER
46,work,22.5,0.0,0.0,0.0,VIPV50_Wp700,SUMMER
46,public,22.5,11415.5,12866.036575954327,2339.279377446241,VIPV50_Wp700,SUMMER
47,home,23.0,135182.16666666666,26985.763921110334,13492.881960555167,VIPV50_Wp700,SUMMER
47,work,23.0,0.0,0.0,0.0,VIPV50_Wp700,SUMMER
47,public,23.0,14049.791666666666,16004.105538014815,2909.837370548148,VIPV50_Wp700,SUMMER
48,home,23.5,145140.45833333334,29078.68532056417,14539.342660282085,VIPV50_Wp700,SUMMER
48,work,23.5,0.0,0.0,0.0,VIPV50_Wp700,SUMMER
48,public,23.5,16538.5,19297.90643936045,3508.7102617019,VIPV50_Wp700,SUMMER
1,home,0.0,74962.79166666667,11481.099614975737,7654.066409983825,VIPV50_Wp700,AUTUMN
1,work,0.0,25.291666666666668,13.647665652691444,3.411916413172861,VIPV50_Wp700,AUTUMN
1,public,0.0,8744.125,9927.38121413246,1804.9784025695383,VIPV50_Wp700,AUTUMN
2,home,0.5,119253.58333333333,17761.33263749328,11840.888424995523,VIPV50_Wp700,AUTUMN
2,work,0.5,75.0,40.470837190847774,10.117709297711944,VIPV50_Wp700,AUTUMN
2,public,0.5,19213.166666666668,21743.634604321724,3953.3881098766774,VIPV50_Wp700,AUTUMN
3,home,1.0,133517.33333333334,19918.156062986345,13278.770708657563,VIPV50_Wp700,AUTUMN
3,work,1.0,75.0,40.470837190847774,10.117709297711944,VIPV50_Wp700,AUTUMN
3,public,1.0,21721.291666666668,25486.50621467702,4633.910220850368,VIPV50_Wp700,AUTUMN
4,home,1.5,128605.41666666667,19459.315258483915,12972.876838989278,VIPV50_Wp700,AUTUMN
4,work,1.5,75.0,40.470837190847774,10.117709297711944,VIPV50_Wp700,AUTUMN
4,public,1.5,18015.583333333332,22203.98673996223,4037.088498174951,VIPV50_Wp700,AUTUMN
5,home,2.0,116346.20833333333,17854.93173955081,11903.287826367206,VIPV50_Wp700,AUTUMN
5,work,2.0,64.75,34.93982277476525,8.734955693691312,VIPV50_Wp700,AUTUMN
5,public,2.0,11915.0,15068.19803122368,2739.6723693133963,VIPV50_Wp700,AUTUMN
6,home,2.5,102229.04166666667,15902.377841383597,10601.585227589067,VIPV50_Wp700,AUTUMN
6,work,2.5,0.0,0.0,0.0,VIPV50_Wp700,AUTUMN
6,public,2.5,5407.541666666667,6933.69090693757,1260.671073988649,VIPV50_Wp700,AUTUMN
7,home,3.0,85787.70833333333,13485.774531465482,8990.51635431032,VIPV50_Wp700,AUTUMN
7,work,3.0,0.0,0.0,0.0,VIPV50_Wp700,AUTUMN
7,public,3.0,1908.3333333333333,2474.6234910537673,449.9315438279577,VIPV50_Wp700,AUTUMN
8,home,3.5,69536.125,11026.626768476504,7351.08451231767,VIPV50_Wp700,AUTUMN
8,work,3.5,0.0,0.0,0.0,VIPV50_Wp700,AUTUMN
8,public,3.5,589.9166666666666,766.8523024009493,139.42769134562715,VIPV50_Wp700,AUTUMN
9,home,4.0,51715.041666666664,8271.164721432633,5514.109814288423,VIPV50_Wp700,AUTUMN
9,work,4.0,104.04166666666666,47.32859231336289,11.832148078340722,VIPV50_Wp700,AUTUMN
9,public,4.0,111.125,160.88598647716702,29.251997541303094,VIPV50_Wp700,AUTUMN
10,home,4.5,35411.25,5709.715471294467,3806.476980862978,VIPV50_Wp700,AUTUMN
10,work,4.5,816.3333333333334,262.85064345432204,65.71266086358051,VIPV50_Wp700,AUTUMN
10,public,4.5,210.25,254.64344119282183,46.298807489603966,VIPV50_Wp700,AUTUMN
11,home,5.0,18868.833333333332,3056.1404444105083,2037.4269629403389,VIPV50_Wp700,AUTUMN
11,work,5.0,1873.75,787.7509956488059,196.93774891220147,VIPV50_Wp700,AUTUMN
11,public,5.0,695.2083333333334,498.4951597756482,90.6354835955724,VIPV50_Wp700,AUTUMN
12,home,5.5,3586.75,580.3449918867271,386.8966612578181,VIPV50_Wp700,AUTUMN
12,work,5.5,4873.625,2073.6498849202153,518.4124712300538,VIPV50_Wp700,AUTUMN
12,public,5.5,1826.25,1296.9670063108028,235.8121829656005,VIPV50_Wp700,AUTUMN
13,home,6.0,620.875,168.044534386064,67.21781375442559,VIPV50_Wp700,AUTUMN
13,work,6.0,8440.708333333334,3577.7665341418124,894.4416335354531,VIPV50_Wp700,AUTUMN
13,public,6.0,3721.7916666666665,2848.998027279179,517.9996413234871,VIPV50_Wp700,AUTUMN
14,home,6.5,499.7083333333333,130.21478733838657,52.08591493535463,VIPV50_Wp700,AUTUMN
14,work,6.5,15031.5,6652.152352179353,1663.0380880448383,VIPV50_Wp700,AUTUMN
14,public,6.5,7775.541666666667,6705.053520401949,1219.1006400730816,VIPV50_Wp700,AUTUMN
15,home,7.0,1078.125,262.9830239134551,105.19320956538203,VIPV50_Wp700,AUTUMN
15,work,7.0,24426.75,11061.471967325562,2765.3679918313906,VIPV50_Wp700,AUTUMN
15,public,7.0,12911.458333333334,11843.676175841645,2153.3956683348447,VIPV50_Wp700,AUTUMN
16,home,7.5,1772.2083333333333,437.8109758999959,175.1243903599984,VIPV50_Wp700,AUTUMN
16,work,7.5,41673.541666666664,19107.236008609365,4776.809002152341,VIPV50_Wp700,AUTUMN
16,public,7.5,21595.708333333332,19718.58891554456,3585.1979846444656,VIPV50_Wp700,AUTUMN
17,home,8.0,1881.4166666666667,811.3060777559474,202.82651943898685,VIPV50_Wp700,AUTUMN
17,work,8.0,48303.916666666664,23303.630634001678,5825.9076585004195,VIPV50_Wp700,AUTUMN
17,public,8.0,28798.125,27435.940536980903,4988.352824905619,VIPV50_Wp700,AUTUMN
18,home,8.5,2815.6666666666665,1217.0256492696815,304.25641231742037,VIPV50_Wp700,AUTUMN
18,work,8.5,44775.625,22906.563882862032,5726.640970715508,VIPV50_Wp700,AUTUMN
18,public,8.5,28253.0,29204.76704183331,5309.957643969693,VIPV50_Wp700,AUTUMN
19,home,9.0,5268.125,2196.4769696884086,549.1192424221022,VIPV50_Wp700,AUTUMN
19,work,9.0,37348.75,19766.358789233647,4941.589697308412,VIPV50_Wp700,AUTUMN
19,public,9.0,24973.0,26764.72355937413,4866.31337443166,VIPV50_Wp700,AUTUMN
20,home,9.5,8472.083333333334,3467.5175267699005,866.8793816924751,VIPV50_Wp700,AUTUMN
20,work,9.5,27718.041666666668,14973.393065653348,3743.348266413337,VIPV50_Wp700,AUTUMN
20,public,9.5,22652.333333333332,24586.783507161552,4470.324274029373,VIPV50_Wp700,AUTUMN
21,home,10.0,13019.083333333334,5347.48609384597,1336.8715234614924,VIPV50_Wp700,AUTUMN
21,work,10.0,20231.75,11188.669097209484,2797.167274302371,VIPV50_Wp700,AUTUMN
21,public,10.0,22754.458333333332,23623.257327829284,4295.1376959689605,VIPV50_Wp700,AUTUMN
22,home,10.5,16340.25,6814.242020815071,1703.5605052037677,VIPV50_Wp700,AUTUMN
22,work,10.5,13990.416666666666,7647.316112719012,1911.829028179753,VIPV50_Wp700,AUTUMN
22,public,10.5,24992.666666666668,26314.552972151665,4784.464176754848,VIPV50_Wp700,AUTUMN
23,home,11.0,22710.5,5312.253953801882,2361.0017572452807,VIPV50_Wp700,AUTUMN
23,work,11.0,10606.833333333334,5636.1173926800875,1409.0293481700219,VIPV50_Wp700,AUTUMN
23,public,11.0,25200.958333333332,27108.516557598417,4928.821192290621,VIPV50_Wp700,AUTUMN
24,home,11.5,33025.458333333336,7736.027093074976,3438.234263588878,VIPV50_Wp700,AUTUMN
24,work,11.5,8539.75,4440.961969569532,1110.240492392383,VIPV50_Wp700,AUTUMN
24,public,11.5,26878.916666666668,29290.637920357676,5325.570530974122,VIPV50_Wp700,AUTUMN
25,home,12.0,41213.291666666664,9600.87024895791,4267.053443981294,VIPV50_Wp700,AUTUMN
25,work,12.0,7440.875,3851.7521711779045,962.9380427944761,VIPV50_Wp700,AUTUMN
25,public,12.0,28311.0,31907.251687981778,5801.3184887239595,VIPV50_Wp700,AUTUMN
26,home,12.5,47601.0,11069.996436142981,4919.998416063547,VIPV50_Wp700,AUTUMN
26,work,12.5,7714.666666666667,4052.862377789411,1013.2155944473527,VIPV50_Wp700,AUTUMN
26,public,12.5,28044.583333333332,31805.536662723818,5782.824847767967,VIPV50_Wp700,AUTUMN
27,home,13.0,51474.208333333336,11995.411171091768,5331.293853818564,VIPV50_Wp700,AUTUMN
27,work,13.0,9328.916666666666,4837.202071831669,1209.3005179579172,VIPV50_Wp700,AUTUMN
27,public,13.0,31435.833333333332,36451.99542457135,6627.635531740247,VIPV50_Wp700,AUTUMN
28,home,13.5,57457.958333333336,13259.2346712513,5892.9931872228,VIPV50_Wp700,AUTUMN
28,work,13.5,9043.25,4746.543702961594,1186.6359257403985,VIPV50_Wp700,AUTUMN
28,public,13.5,34024.791666666664,39425.095862753944,7168.199247773444,VIPV50_Wp700,AUTUMN
29,home,14.0,67395.66666666667,15378.359686675101,6834.826527411156,VIPV50_Wp700,AUTUMN
29,work,14.0,7572.375,4091.0211753695303,1022.7552938423826,VIPV50_Wp700,AUTUMN
29,public,14.0,30927.75,35359.821794943426,6429.058508171532,VIPV50_Wp700,AUTUMN
30,home,14.5,73184.41666666667,16577.09951155448,7367.599782913101,VIPV50_Wp700,AUTUMN
30,work,14.5,6259.666666666667,3395.621625282762,848.9054063206905,VIPV50_Wp700,AUTUMN
30,public,14.5,29215.25,33457.42556287388,6083.168284158887,VIPV50_Wp700,AUTUMN
31,home,15.0,78493.54166666667,19658.547957046023,7863.419182818409,VIPV50_Wp700,AUTUMN
31,work,15.0,4161.333333333333,2327.2490916615375,581.8122729153844,VIPV50_Wp700,AUTUMN
31,public,15.0,28448.625,32742.704062137225,5953.218920388586,VIPV50_Wp700,AUTUMN
32,home,15.5,89464.20833333333,22506.501294020247,9002.600517608098,VIPV50_Wp700,AUTUMN
32,work,15.5,3029.9583333333335,1677.9634212535182,419.49085531337954,VIPV50_Wp700,AUTUMN
32,public,15.5,27094.166666666668,30552.470903923007,5554.994709804183,VIPV50_Wp700,AUTUMN
33,home,16.0,104842.875,26184.387091096625,10473.75483643865,VIPV50_Wp700,AUTUMN
33,work,16.0,2186.4166666666665,1178.5039864623761,294.62599661559403,VIPV50_Wp700,AUTUMN
33,public,16.0,29844.583333333332,34157.40139395943,6210.436617083533,VIPV50_Wp700,AUTUMN
34,home,16.5,125751.29166666667,31238.458805105598,12495.383522042239,VIPV50_Wp700,AUTUMN
34,work,16.5,1805.625,961.0887805635535,240.27219514088839,VIPV50_Wp700,AUTUMN
34,public,16.5,32524.291666666668,36661.888056701566,6665.797828491193,VIPV50_Wp700,AUTUMN
35,home,17.0,145007.79166666666,36022.44232284921,14408.976929139682,VIPV50_Wp700,AUTUMN
35,work,17.0,1469.5833333333333,748.0338883850853,187.00847209627133,VIPV50_Wp700,AUTUMN
35,public,17.0,31605.0,37199.55334960573,6763.555154473769,VIPV50_Wp700,AUTUMN
36,home,17.5,155389.33333333334,38805.03559804807,15522.014239219227,VIPV50_Wp700,AUTUMN
36,work,17.5,966.8333333333334,518.1589793495314,129.53974483738284,VIPV50_Wp700,AUTUMN
36,public,17.5,30919.791666666668,36346.15178762276,6608.391234113228,VIPV50_Wp700,AUTUMN
37,home,18.0,161362.75,40550.87882149427,16220.351528597706,VIPV50_Wp700,AUTUMN
37,work,18.0,610.9583333333334,323.0502380707205,80.76255951768013,VIPV50_Wp700,AUTUMN
37,public,18.0,28044.291666666668,32892.118967470895,5980.385266812889,VIPV50_Wp700,AUTUMN
38,home,18.5,161425.25,40826.5122494161,16330.604899766438,VIPV50_Wp700,AUTUMN
38,work,18.5,738.625,336.08136693856443,84.02034173464111,VIPV50_Wp700,AUTUMN
38,public,18.5,25717.0,30104.170001843533,5473.4854548806425,VIPV50_Wp700,AUTUMN
39,home,19.0,154377.70833333334,39198.58806792248,15679.435227168991,VIPV50_Wp700,AUTUMN
39,work,19.0,496.0416666666667,261.8106782957839,65.45266957394597,VIPV50_Wp700,AUTUMN
39,public,19.0,21891.583333333332,26073.984013741014,4740.72436613473,VIPV50_Wp700,AUTUMN
40,home,19.5,144615.125,36880.02465302699,14752.009861210794,VIPV50_Wp700,AUTUMN
40,work,19.5,322.25,188.48159564096,47.12039891024,VIPV50_Wp700,AUTUMN
40,public,19.5,17811.916666666668,21577.921745802327,3923.2584992367865,VIPV50_Wp700,AUTUMN
41,home,20.0,131718.25,33784.110377517376,13513.644151006949,VIPV50_Wp700,AUTUMN
41,work,20.0,268.9166666666667,156.40669343000192,39.10167335750048,VIPV50_Wp700,AUTUMN
41,public,20.0,13493.041666666666,16236.665110723014,2952.120929222366,VIPV50_Wp700,AUTUMN
42,home,20.5,116812.75,30073.926745882898,12029.57069835316,VIPV50_Wp700,AUTUMN
42,work,20.5,52.75,34.95023301387397,8.737558253468492,VIPV50_Wp700,AUTUMN
42,public,20.5,10422.375,12529.162915255352,2278.0296209555186,VIPV50_Wp700,AUTUMN
43,home,21.0,104410.95833333333,21545.798076034906,10772.899038017453,VIPV50_Wp700,AUTUMN
43,work,21.0,0.0,0.0,0.0,VIPV50_Wp700,AUTUMN
43,public,21.0,7563.291666666667,9610.363130548129,1747.3387510087507,VIPV50_Wp700,AUTUMN
44,home,21.5,91570.75,18972.807956936762,9486.403978468381,VIPV50_Wp700,AUTUMN
44,work,21.5,0.0,0.0,0.0,VIPV50_Wp700,AUTUMN
44,public,21.5,5866.416666666667,7254.087519613859,1318.9250035661562,VIPV50_Wp700,AUTUMN
45,home,22.0,80690.125,16769.012329560624,8384.506164780312,VIPV50_Wp700,AUTUMN
45,work,22.0,0.0,0.0,0.0,VIPV50_Wp700,AUTUMN
45,public,22.0,4687.25,5794.982615344806,1053.6332027899646,VIPV50_Wp700,AUTUMN
46,home,22.5,69730.79166666667,14558.16732115426,7279.08366057713,VIPV50_Wp700,AUTUMN
46,work,22.5,0.0,0.0,0.0,VIPV50_Wp700,AUTUMN
46,public,22.5,3808.1666666666665,5021.437931186975,912.9887147612682,VIPV50_Wp700,AUTUMN
47,home,23.0,59314.833333333336,12507.62723340182,6253.81361670091,VIPV50_Wp700,AUTUMN
47,work,23.0,0.0,0.0,0.0,VIPV50_Wp700,AUTUMN
47,public,23.0,2355.7916666666665,3090.1480077063115,561.8450923102384,VIPV50_Wp700,AUTUMN
48,home,23.5,52250.875,11137.976329164972,5568.988164582486,VIPV50_Wp700,AUTUMN
48,work,23.5,0.0,0.0,0.0,VIPV50_Wp700,AUTUMN
48,public,23.5,1753.8333333333333,2302.484949211979,418.63362712945076,VIPV50_Wp700,AUTUMN
1,home,0.0,129830.0,26283.509515851867,13141.754757925932,VIPV50_Wp700,WINTER
1,work,0.0,0.0,0.0,0.0,VIPV50_Wp700,WINTER
1,public,0.0,14836.125,18248.72384832572,3317.9497906046768,VIPV50_Wp700,WINTER
2,home,0.5,122697.125,25022.847659563475,12511.423829781737,VIPV50_Wp700,WINTER
2,work,0.5,0.0,0.0,0.0,VIPV50_Wp700,WINTER
2,public,0.5,11994.0,14927.83287412189,2714.1514316585253,VIPV50_Wp700,WINTER
3,home,1.0,109342.0,22502.63448121571,11251.317240607856,VIPV50_Wp700,WINTER
3,work,1.0,0.0,0.0,0.0,VIPV50_Wp700,WINTER
3,public,1.0,7948.333333333333,10029.896311880506,1823.617511251001,VIPV50_Wp700,WINTER
4,home,1.5,93714.16666666667,19484.85310878099,9742.426554390495,VIPV50_Wp700,WINTER
4,work,1.5,0.0,0.0,0.0,VIPV50_Wp700,WINTER
4,public,1.5,4901.958333333333,6256.212507884904,1137.4931832518007,VIPV50_Wp700,WINTER
5,home,2.0,76852.5,16115.317631853237,8057.6588159266175,VIPV50_Wp700,WINTER
5,work,2.0,0.0,0.0,0.0,VIPV50_Wp700,WINTER
5,public,2.0,2286.4166666666665,2961.7896504366254,538.5072091702956,VIPV50_Wp700,WINTER
6,home,2.5,59554.083333333336,12608.314720683338,6304.157360341669,VIPV50_Wp700,WINTER
6,work,2.5,0.0,0.0,0.0,VIPV50_Wp700,WINTER
6,public,2.5,1095.4583333333333,1492.1347738307772,271.29723160559587,VIPV50_Wp700,WINTER
7,home,3.0,44605.666666666664,9514.884041046154,4757.442020523077,VIPV50_Wp700,WINTER
7,work,3.0,0.0,0.0,0.0,VIPV50_Wp700,WINTER
7,public,3.0,418.7916666666667,578.8765356535922,105.25027920974404,VIPV50_Wp700,WINTER
8,home,3.5,31185.708333333332,6701.760874795221,3350.8804373976104,VIPV50_Wp700,WINTER
8,work,3.5,0.0,0.0,0.0,VIPV50_Wp700,WINTER
8,public,3.5,152.16666666666666,164.47206225444233,29.904011318989518,VIPV50_Wp700,WINTER
9,home,4.0,20376.166666666668,4411.911063740665,2205.9555318703324,VIPV50_Wp700,WINTER
9,work,4.0,65.875,31.64857121202479,7.912142803006198,VIPV50_Wp700,WINTER
9,public,4.0,144.625,117.40760173850602,21.346836679728366,VIPV50_Wp700,WINTER
10,home,4.5,11829.291666666666,2574.553951978066,1287.276975989033,VIPV50_Wp700,WINTER
10,work,4.5,828.375,343.6858248503292,85.9214562125823,VIPV50_Wp700,WINTER
10,public,4.5,234.29166666666669,182.78925884703096,33.23441069946017,VIPV50_Wp700,WINTER
11,home,5.0,4829.541666666667,1054.304461303479,527.1522306517395,VIPV50_Wp700,WINTER
11,work,5.0,1967.0416666666667,894.8170683912241,223.70426709780602,VIPV50_Wp700,WINTER
11,public,5.0,600.875,649.3558557198082,118.06470103996513,VIPV50_Wp700,WINTER
12,home,5.5,1599.75,349.7497171531696,174.8748585765848,VIPV50_Wp700,WINTER
12,work,5.5,5035.541666666667,2282.165859787658,570.5414649469145,VIPV50_Wp700,WINTER
12,public,5.5,2054.6666666666665,2148.3239213821607,390.6043493422111,VIPV50_Wp700,WINTER
13,home,6.0,982.2916666666666,261.46447887848336,104.58579155139336,VIPV50_Wp700,WINTER
13,work,6.0,9749.166666666666,4311.464772643131,1077.8661931607828,VIPV50_Wp700,WINTER
13,public,6.0,5082.708333333333,4460.744359300781,811.0444289637785,VIPV50_Wp700,WINTER
