HexID,noVIPV_cost,noVIPV_time_min,VIPV_cost,VIPV_time_min,Cost_saving_SEK_day,Time_saving_min_day,Cost_reduction_pct,Time_reduction_pct,Ranking,Metric,Charger_context,chargerAccessType
247,2026.7397260273972,4300.084817351598,1584.109589041096,3047.9966894977165,442.6301369863013,1252.0881278538814,21.839515518546552,29.117754208044587,largest_absolute_saving,time,work,work
261,2839.8630136986303,5549.506050228311,2189.150684931507,4319.841666666667,650.7123287671234,1229.6643835616442,22.913511166851578,22.15808708796803,largest_absolute_saving,time,work,work
198,1885.7808219178082,3533.7918949771683,1224.3561643835617,2326.836301369863,661.4246575342465,1206.9555936073052,35.07431244642675,34.154687923837216,largest_absolute_saving,time,work,work
293,2076.931506849315,4135.001940639269,1469.5342465753424,2953.041095890411,607.3972602739727,1181.9608447488586,29.24493457154918,28.584287546093098,largest_absolute_saving,time,work,work
270,2237.2328767123286,4700.350799086758,1837.041095890411,3620.0577625570772,400.1917808219175,1080.293036529681,17.88780171199744,22.98324279837951,largest_absolute_saving,time,work,work
197,1581.835616438356,3185.5770547945203,1126.6575342465753,2114.892579908676,455.17808219178073,1070.6844748858443,28.775308727505752,33.61037753817281,largest_absolute_saving,time,work,work
272,2943.123287671233,6052.0502283105025,2510.0,5000.071347031963,433.1232876712329,1051.9788812785391,14.716450700029789,17.382190193292743,largest_absolute_saving,time,work,work
458,2772.301369863014,5569.679223744292,2404.904109589041,4578.738242009133,367.39726027397273,990.9409817351598,13.252428623664631,17.791706522534458,largest_absolute_saving,time,work,work
421,1374.164383561644,2826.036757990868,917.1232876712329,1914.7608447488585,457.04109589041104,911.2759132420094,33.25956496600674,32.24572046578292,largest_absolute_saving,time,work,work
143,1498.849315068493,2799.6858447488585,1019.068493150685,1895.225799086758,479.7808219178081,904.4600456621006,32.00994370110404,32.305769140438464,largest_absolute_saving,time,work,work
294,2660.054794520548,4872.808105022831,2128.5753424657532,4004.1283105022835,531.4794520547948,868.6797945205476,19.98001895109794,17.827088114246138,largest_absolute_saving,time,work,work
319,1164.849315068493,2346.931278538813,707.6986301369863,1489.101598173516,457.1506849315068,857.8296803652968,39.245478279276526,36.55112052958692,largest_absolute_saving,time,work,work
493,15.04109589041096,45.896232876712325,0.0,0.0,15.04109589041096,45.896232876712325,100.0,100.00000000000001,largest_percentage_reduction,time,work,work
167,5.041095890410959,29.18584474885845,0.0,0.0,5.041095890410959,29.18584474885845,100.0,100.0,largest_percentage_reduction,time,work,work
192,20.136986301369866,56.94817351598174,0.0,0.0,20.136986301369866,56.94817351598174,100.0,100.0,largest_percentage_reduction,time,work,work
251,82.35616438356165,148.15502283105025,0.0,0.0,82.35616438356165,148.15502283105025,100.0,100.0,largest_percentage_reduction,time,work,work
253,145.2054794520548,252.58401826484015,0.0,0.0,145.2054794520548,252.58401826484015,100.0,100.0,largest_percentage_reduction,time,work,work
258,73.97260273972604,120.50342465753425,0.0,0.0,73.97260273972604,120.50342465753425,100.0,100.0,largest_percentage_reduction,time,work,work
277,32.76712328767123,74.35616438356165,0.0,0.0,32.76712328767123,74.35616438356165,100.0,100.0,largest_percentage_reduction,time,work,work
335,17.643835616438356,63.45479452054794,0.0,0.0,17.643835616438356,63.45479452054794,100.0,100.0,largest_percentage_reduction,time,work,work
363,17.643835616438356,35.928310502283104,0.0,0.0,17.643835616438356,35.928310502283104,100.0,100.0,largest_percentage_reduction,time,work,work
388,50.3013698630137,224.78687214611875,0.0,0.0,50.3013698630137,224.78687214611875,100.0,100.0,largest_percentage_reduction,time,work,work
393,12.465753424657533,37.74006849315069,0.0,0.0,12.465753424657533,37.74006849315069,99.99999999999999,100.0,largest_percentage_reduction,time,work,work
431,57.97260273972603,92.21004566210046,0.0,0.0,57.97260273972603,92.21004566210046,100.0,100.0,largest_percentage_reduction,time,work,work
479,134.84931506849315,234.3406392694064,0.0,0.0,134.84931506849315,234.3406392694064,100.0,100.0,largest_percentage_reduction,time,work,work
490,233.31506849315068,399.263698630137,0.0,0.0,233.31506849315068,399.263698630137,100.0,100.0,largest_percentage_reduction,time,work,work
508,52.93150684931507,86.04520547945205,0.0,0.0,52.93150684931507,86.04520547945205,100.0,100.0,largest_percentage_reduction,time,work,work
526,75.53424657534246,143.06118721461186,0.0,0.0,75.53424657534246,143.06118721461186,100.0,100.0,largest_percentage_reduction,time,work,work
532,5.041095890410959,26.7283105022831,0.0,0.0,5.041095890410959,26.7283105022831,100.0,100.0,largest_percentage_reduction,time,work,work
534,91.23287671232875,135.8013698630137,0.0,0.0,91.23287671232875,135.8013698630137,100.0,100.0,largest_percentage_reduction,time,work,work
547,7.47945205479452,30.146347031963472,0.0,0.0,7.47945205479452,30.146347031963472,100.0,100.0,largest_percentage_reduction,time,work,work
57,70.57534246575342,109.8013698630137,0.0,0.0,70.57534246575342,109.8013698630137,100.0,100.0,largest_percentage_reduction,time,work,work
271,26491.164383561645,24696.46152968036,22170.16095890411,20447.339611872147,4321.003424657534,4249.121917808214,16.311111743124485,17.20538755198429,largest_absolute_saving,cost,public,public
321,8932.565068493152,8247.530707762557,6862.410441814729,6537.671347031963,2070.1546266784226,1709.8593607305938,23.175365763416043,20.731773197537517,largest_absolute_saving,cost,public,public
293,6729.36301369863,5879.6507990867585,4662.1164383561645,4179.340639269406,2067.246575342466,1700.3101598173525,30.71979578355744,28.91855686534052,largest_absolute_saving,cost,public,public
192,5401.718775181305,4694.955821917808,3773.9794520547944,3511.693264840182,1627.739323126511,1183.2625570776258,30.133729482647436,25.202847523159093,largest_absolute_saving,cost,public,public
134,4624.324422183332,4134.30194063927,3018.821917808219,2733.967808219178,1605.502504375113,1400.3341324200915,34.7186390442972,33.87111421773814,largest_absolute_saving,cost,public,public
246,18073.904109589042,16906.850456621007,16735.744570611332,16254.580936073058,1338.1595389777103,652.2695205479486,7.403821171474262,3.858019104276804,largest_absolute_saving,cost,public,public
111,5961.510273972603,5391.76301369863,4706.606164383562,4393.998630136986,1254.9041095890407,997.7643835616436,21.05010394879021,18.505345673143733,largest_absolute_saving,cost,public,public
254,4533.280821917808,4019.7424657534248,3323.544520547945,3074.874086757991,1209.7363013698628,944.8683789954339,26.685668699828813,23.505694383292692,largest_absolute_saving,cost,public,public
211,6338.260273972603,6371.896232876712,5138.506849315068,5144.934132420091,1199.7534246575342,1226.9621004566206,18.92874973254404,19.255839323401624,largest_absolute_saving,cost,public,public
248,14868.044520547945,14028.02397260274,13725.212328767124,12676.55913242009,1142.8321917808207,1351.464840182649,7.686499661750427,9.634035718944528,largest_absolute_saving,cost,public,public
313,2380.2568493150684,1831.447602739726,1252.7945205479452,995.3734018264839,1127.4623287671232,836.0742009132422,47.36725488644456,45.651003046034724,largest_absolute_saving,cost,public,public
178,4909.051369863014,4599.692922374429,3785.921232876712,3668.0639269406397,1123.1301369863017,931.6289954337894,22.878761136647924,20.254156335133537,largest_absolute_saving,cost,public,public
548,3472.6472602739727,2981.019634703196,2384.7397260273974,2125.804109589041,1087.9075342465753,855.2155251141548,31.327902107763904,28.68869145168526,largest_absolute_saving,cost,public,public
377,3864.3527397260273,3436.3455479452055,2787.5205479452056,2739.0432648401825,1076.8321917808216,697.302283105023,27.86578411206753,20.29197219476316,largest_absolute_saving,cost,public,public
