HexID,chargerAccessType,Sample_session_starts,Fullscale_avg_daily_session_starts,Scenario,Season
584,work,0.0,0.0,VIPV50_Wp700,SPRING
584,public,10.0,25.0,VIPV50_Wp700,SPRING
585,home,30.0,75.0,VIPV50_Wp700,SPRING
585,work,0.0,0.0,VIPV50_Wp700,SPRING
585,public,0.0,0.0,VIPV50_Wp700,SPRING
586,home,43.0,107.5,VIPV50_Wp700,SPRING
586,work,0.0,0.0,VIPV50_Wp700,SPRING
586,public,24.0,60.0,VIPV50_Wp700,SPRING
0,home,15.0,37.5,VIPV50_Wp700,SUMMER
0,work,0.0,0.0,VIPV50_Wp700,SUMMER
0,public,0.0,0.0,VIPV50_Wp700,SUMMER
1,home,34.0,85.0,VIPV50_Wp700,SUMMER
1,work,8.0,20.0,VIPV50_Wp700,SUMMER
1,public,0.0,0.0,VIPV50_Wp700,SUMMER
2,home,10.0,25.0,VIPV50_Wp700,SUMMER
2,work,1.0,2.5,VIPV50_Wp700,SUMMER
2,public,0.0,0.0,VIPV50_Wp700,SUMMER
3,home,9.0,22.5,VIPV50_Wp700,SUMMER
3,work,2.0,5.0,VIPV50_Wp700,SUMMER
3,public,0.0,0.0,VIPV50_Wp700,SUMMER
4,home,0.0,0.0,VIPV50_Wp700,SUMMER
4,work,0.0,0.0,VIPV50_Wp700,SUMMER
4,public,0.0,0.0,VIPV50_Wp700,SUMMER
5,home,15.0,37.5,VIPV50_Wp700,SUMMER
5,work,1.0,2.5,VIPV50_Wp700,SUMMER
5,public,0.0,0.0,VIPV50_Wp700,SUMMER
6,home,11.0,27.5,VIPV50_Wp700,SUMMER
6,work,0.0,0.0,VIPV50_Wp700,SUMMER
6,public,0.0,0.0,VIPV50_Wp700,SUMMER
7,home,16.0,40.0,VIPV50_Wp700,SUMMER
7,work,0.0,0.0,VIPV50_Wp700,SUMMER
7,public,0.0,0.0,VIPV50_Wp700,SUMMER
8,home,4.0,10.0,VIPV50_Wp700,SUMMER
8,work,0.0,0.0,VIPV50_Wp700,SUMMER
8,public,0.0,0.0,VIPV50_Wp700,SUMMER
9,home,2.0,5.0,VIPV50_Wp700,SUMMER
9,work,0.0,0.0,VIPV50_Wp700,SUMMER
9,public,0.0,0.0,VIPV50_Wp700,SUMMER
10,home,27.0,67.5,VIPV50_Wp700,SUMMER
10,work,0.0,0.0,VIPV50_Wp700,SUMMER
10,public,0.0,0.0,VIPV50_Wp700,SUMMER
11,home,19.0,47.5,VIPV50_Wp700,SUMMER
11,work,2.0,5.0,VIPV50_Wp700,SUMMER
11,public,0.0,0.0,VIPV50_Wp700,SUMMER
12,home,11.0,27.5,VIPV50_Wp700,SUMMER
12,work,3.0,7.5,VIPV50_Wp700,SUMMER
12,public,0.0,0.0,VIPV50_Wp700,SUMMER
13,home,4.0,10.0,VIPV50_Wp700,SUMMER
13,work,3.0,7.5,VIPV50_Wp700,SUMMER
13,public,0.0,0.0,VIPV50_Wp700,SUMMER
14,home,2.0,5.0,VIPV50_Wp700,SUMMER
14,work,0.0,0.0,VIPV50_Wp700,SUMMER
14,public,0.0,0.0,VIPV50_Wp700,SUMMER
15,home,1.0,2.5,VIPV50_Wp700,SUMMER
15,work,1.0,2.5,VIPV50_Wp700,SUMMER
15,public,0.0,0.0,VIPV50_Wp700,SUMMER
16,home,5.0,12.5,VIPV50_Wp700,SUMMER
16,work,0.0,0.0,VIPV50_Wp700,SUMMER
16,public,0.0,0.0,VIPV50_Wp700,SUMMER
17,home,13.0,32.5,VIPV50_Wp700,SUMMER
17,work,0.0,0.0,VIPV50_Wp700,SUMMER
17,public,0.0,0.0,VIPV50_Wp700,SUMMER
18,home,16.0,40.0,VIPV50_Wp700,SUMMER
18,work,1.0,2.5,VIPV50_Wp700,SUMMER
18,public,0.0,0.0,VIPV50_Wp700,SUMMER
19,home,9.0,22.5,VIPV50_Wp700,SUMMER
19,work,1.0,2.5,VIPV50_Wp700,SUMMER
19,public,0.0,0.0,VIPV50_Wp700,SUMMER
20,home,24.0,60.0,VIPV50_Wp700,SUMMER
20,work,4.0,10.0,VIPV50_Wp700,SUMMER
20,public,0.0,0.0,VIPV50_Wp700,SUMMER
21,home,2.0,5.0,VIPV50_Wp700,SUMMER
21,work,0.0,0.0,VIPV50_Wp700,SUMMER
21,public,0.0,0.0,VIPV50_Wp700,SUMMER
22,home,7.0,17.5,VIPV50_Wp700,SUMMER
22,work,0.0,0.0,VIPV50_Wp700,SUMMER
22,public,0.0,0.0,VIPV50_Wp700,SUMMER
23,home,2.0,5.0,VIPV50_Wp700,SUMMER
23,work,0.0,0.0,VIPV50_Wp700,SUMMER
23,public,3.0,7.5,VIPV50_Wp700,SUMMER
24,home,7.0,17.5,VIPV50_Wp700,SUMMER
24,work,0.0,0.0,VIPV50_Wp700,SUMMER
24,public,0.0,0.0,VIPV50_Wp700,SUMMER
25,home,3.0,7.5,VIPV50_Wp700,SUMMER
25,work,0.0,0.0,VIPV50_Wp700,SUMMER
25,public,5.0,12.5,VIPV50_Wp700,SUMMER
26,home,2.0,5.0,VIPV50_Wp700,SUMMER
26,work,0.0,0.0,VIPV50_Wp700,SUMMER
26,public,3.0,7.5,VIPV50_Wp700,SUMMER
27,home,4.0,10.0,VIPV50_Wp700,SUMMER
27,work,0.0,0.0,VIPV50_Wp700,SUMMER
27,public,4.0,10.0,VIPV50_Wp700,SUMMER
28,home,37.0,92.5,VIPV50_Wp700,SUMMER
28,work,0.0,0.0,VIPV50_Wp700,SUMMER
28,public,5.0,12.5,VIPV50_Wp700,SUMMER
29,home,0.0,0.0,VIPV50_Wp700,SUMMER
29,work,0.0,0.0,VIPV50_Wp700,SUMMER
29,public,1.0,2.5,VIPV50_Wp700,SUMMER
30,home,7.0,17.5,VIPV50_Wp700,SUMMER
30,work,0.0,0.0,VIPV50_Wp700,SUMMER
30,public,2.0,5.0,VIPV50_Wp700,SUMMER
31,home,4.0,10.0,VIPV50_Wp700,SUMMER
31,work,2.0,5.0,VIPV50_Wp700,SUMMER
31,public,1.0,2.5,VIPV50_Wp700,SUMMER
32,home,2.0,5.0,VIPV50_Wp700,SUMMER
32,work,0.0,0.0,VIPV50_Wp700,SUMMER
32,public,0.0,0.0,VIPV50_Wp700,SUMMER
33,home,7.0,17.5,VIPV50_Wp700,SUMMER
33,work,0.0,0.0,VIPV50_Wp700,SUMMER
33,public,0.0,0.0,VIPV50_Wp700,SUMMER
34,home,0.0,0.0,VIPV50_Wp700,SUMMER
34,work,0.0,0.0,VIPV50_Wp700,SUMMER
34,public,2.0,5.0,VIPV50_Wp700,SUMMER
35,home,6.0,15.0,VIPV50_Wp700,SUMMER
35,work,0.0,0.0,VIPV50_Wp700,SUMMER
35,public,0.0,0.0,VIPV50_Wp700,SUMMER
36,home,4.0,10.0,VIPV50_Wp700,SUMMER
36,work,0.0,0.0,VIPV50_Wp700,SUMMER
36,public,5.0,12.5,VIPV50_Wp700,SUMMER
37,home,1.0,2.5,VIPV50_Wp700,SUMMER
37,work,0.0,0.0,VIPV50_Wp700,SUMMER
37,public,2.0,5.0,VIPV50_Wp700,SUMMER
38,home,0.0,0.0,VIPV50_Wp700,SUMMER
38,work,0.0,0.0,VIPV50_Wp700,SUMMER
38,public,7.0,17.5,VIPV50_Wp700,SUMMER
39,home,23.0,57.5,VIPV50_Wp700,SUMMER
39,work,3.0,7.5,VIPV50_Wp700,SUMMER
39,public,3.0,7.5,VIPV50_Wp700,SUMMER
40,home,18.0,45.0,VIPV50_Wp700,SUMMER
40,work,0.0,0.0,VIPV50_Wp700,SUMMER
40,public,3.0,7.5,VIPV50_Wp700,SUMMER
41,home,4.0,10.0,VIPV50_Wp700,SUMMER
41,work,0.0,0.0,VIPV50_Wp700,SUMMER
41,public,0.0,0.0,VIPV50_Wp700,SUMMER
42,home,5.0,12.5,VIPV50_Wp700,SUMMER
42,work,0.0,0.0,VIPV50_Wp700,SUMMER
42,public,6.0,15.0,VIPV50_Wp700,SUMMER
43,home,24.0,60.0,VIPV50_Wp700,SUMMER
43,work,4.0,10.0,VIPV50_Wp700,SUMMER
43,public,14.0,35.0,VIPV50_Wp700,SUMMER
44,home,7.0,17.5,VIPV50_Wp700,SUMMER
44,work,0.0,0.0,VIPV50_Wp700,SUMMER
44,public,0.0,0.0,VIPV50_Wp700,SUMMER
45,home,11.0,27.5,VIPV50_Wp700,SUMMER
45,work,0.0,0.0,VIPV50_Wp700,SUMMER
45,public,6.0,15.0,VIPV50_Wp700,SUMMER
46,home,2.0,5.0,VIPV50_Wp700,SUMMER
46,work,4.0,10.0,VIPV50_Wp700,SUMMER
46,public,9.0,22.5,VIPV50_Wp700,SUMMER
47,home,7.0,17.5,VIPV50_Wp700,SUMMER
47,work,0.0,0.0,VIPV50_Wp700,SUMMER
47,public,0.0,0.0,VIPV50_Wp700,SUMMER
48,home,2.0,5.0,VIPV50_Wp700,SUMMER
48,work,0.0,0.0,VIPV50_Wp700,SUMMER
48,public,0.0,0.0,VIPV50_Wp700,SUMMER
49,home,0.0,0.0,VIPV50_Wp700,SUMMER
49,work,0.0,0.0,VIPV50_Wp700,SUMMER
49,public,0.0,0.0,VIPV50_Wp700,SUMMER
50,home,1.0,2.5,VIPV50_Wp700,SUMMER
50,work,0.0,0.0,VIPV50_Wp700,SUMMER
50,public,0.0,0.0,VIPV50_Wp700,SUMMER
51,home,0.0,0.0,VIPV50_Wp700,SUMMER
51,work,0.0,0.0,VIPV50_Wp700,SUMMER
51,public,0.0,0.0,VIPV50_Wp700,SUMMER
52,home,5.0,12.5,VIPV50_Wp700,SUMMER
52,work,0.0,0.0,VIPV50_Wp700,SUMMER
52,public,3.0,7.5,VIPV50_Wp700,SUMMER
53,home,84.0,210.0,VIPV50_Wp700,SUMMER
53,work,1.0,2.5,VIPV50_Wp700,SUMMER
53,public,10.0,25.0,VIPV50_Wp700,SUMMER
54,home,3.0,7.5,VIPV50_Wp700,SUMMER
54,work,0.0,0.0,VIPV50_Wp700,SUMMER
54,public,6.0,15.0,VIPV50_Wp700,SUMMER
55,home,1.0,2.5,VIPV50_Wp700,SUMMER
55,work,0.0,0.0,VIPV50_Wp700,SUMMER
55,public,0.0,0.0,VIPV50_Wp700,SUMMER
56,home,35.0,87.5,VIPV50_Wp700,SUMMER
56,work,6.0,15.0,VIPV50_Wp700,SUMMER
56,public,20.0,50.0,VIPV50_Wp700,SUMMER
57,home,46.0,115.0,VIPV50_Wp700,SUMMER
57,work,0.0,0.0,VIPV50_Wp700,SUMMER
57,public,14.0,35.0,VIPV50_Wp700,SUMMER
58,home,7.0,17.5,VIPV50_Wp700,SUMMER
58,work,0.0,0.0,VIPV50_Wp700,SUMMER
58,public,4.0,10.0,VIPV50_Wp700,SUMMER
59,home,8.0,20.0,VIPV50_Wp700,SUMMER
59,work,0.0,0.0,VIPV50_Wp700,SUMMER
59,public,5.0,12.5,VIPV50_Wp700,SUMMER
60,home,25.0,62.5,VIPV50_Wp700,SUMMER
60,work,0.0,0.0,VIPV50_Wp700,SUMMER
60,public,0.0,0.0,VIPV50_Wp700,SUMMER
61,home,1.0,2.5,VIPV50_Wp700,SUMMER
61,work,0.0,0.0,VIPV50_Wp700,SUMMER
61,public,1.0,2.5,VIPV50_Wp700,SUMMER
62,home,8.0,20.0,VIPV50_Wp700,SUMMER
62,work,0.0,0.0,VIPV50_Wp700,SUMMER
62,public,1.0,2.5,VIPV50_Wp700,SUMMER
63,home,1.0,2.5,VIPV50_Wp700,SUMMER
63,work,0.0,0.0,VIPV50_Wp700,SUMMER
63,public,0.0,0.0,VIPV50_Wp700,SUMMER
64,home,0.0,0.0,VIPV50_Wp700,SUMMER
64,work,0.0,0.0,VIPV50_Wp700,SUMMER
64,public,2.0,5.0,VIPV50_Wp700,SUMMER
65,home,6.0,15.0,VIPV50_Wp700,SUMMER
65,work,0.0,0.0,VIPV50_Wp700,SUMMER
65,public,0.0,0.0,VIPV50_Wp700,SUMMER
66,home,0.0,0.0,VIPV50_Wp700,SUMMER
66,work,0.0,0.0,VIPV50_Wp700,SUMMER
66,public,0.0,0.0,VIPV50_Wp700,SUMMER
67,home,5.0,12.5,VIPV50_Wp700,SUMMER
67,work,1.0,2.5,VIPV50_Wp700,SUMMER
67,public,3.0,7.5,VIPV50_Wp700,SUMMER
68,home,9.0,22.5,VIPV50_Wp700,SUMMER
68,work,0.0,0.0,VIPV50_Wp700,SUMMER
68,public,14.0,35.0,VIPV50_Wp700,SUMMER
69,home,10.0,25.0,VIPV50_Wp700,SUMMER
69,work,2.0,5.0,VIPV50_Wp700,SUMMER
69,public,7.0,17.5,VIPV50_Wp700,SUMMER
70,home,36.0,90.0,VIPV50_Wp700,SUMMER
70,work,1.0,2.5,VIPV50_Wp700,SUMMER
70,public,10.0,25.0,VIPV50_Wp700,SUMMER
71,home,19.0,47.5,VIPV50_Wp700,SUMMER
71,work,2.0,5.0,VIPV50_Wp700,SUMMER
71,public,7.0,17.5,VIPV50_Wp700,SUMMER
72,home,13.0,32.5,VIPV50_Wp700,SUMMER
72,work,12.0,30.0,VIPV50_Wp700,SUMMER
72,public,5.0,12.5,VIPV50_Wp700,SUMMER
73,home,0.0,0.0,VIPV50_Wp700,SUMMER
73,work,0.0,0.0,VIPV50_Wp700,SUMMER
73,public,0.0,0.0,VIPV50_Wp700,SUMMER
74,home,0.0,0.0,VIPV50_Wp700,SUMMER
74,work,5.0,12.5,VIPV50_Wp700,SUMMER
74,public,4.0,10.0,VIPV50_Wp700,SUMMER
75,home,0.0,0.0,VIPV50_Wp700,SUMMER
75,work,18.0,45.0,VIPV50_Wp700,SUMMER
75,public,5.0,12.5,VIPV50_Wp700,SUMMER
76,home,13.0,32.5,VIPV50_Wp700,SUMMER
76,work,18.0,45.0,VIPV50_Wp700,SUMMER
76,public,11.0,27.5,VIPV50_Wp700,SUMMER
77,home,8.0,20.0,VIPV50_Wp700,SUMMER
77,work,0.0,0.0,VIPV50_Wp700,SUMMER
77,public,4.0,10.0,VIPV50_Wp700,SUMMER
78,home,2.0,5.0,VIPV50_Wp700,SUMMER
78,work,0.0,0.0,VIPV50_Wp700,SUMMER
78,public,2.0,5.0,VIPV50_Wp700,SUMMER
79,home,0.0,0.0,VIPV50_Wp700,SUMMER
79,work,0.0,0.0,VIPV50_Wp700,SUMMER
79,public,0.0,0.0,VIPV50_Wp700,SUMMER
80,home,1.0,2.5,VIPV50_Wp700,SUMMER
80,work,2.0,5.0,VIPV50_Wp700,SUMMER
80,public,5.0,12.5,VIPV50_Wp700,SUMMER
81,home,6.0,15.0,VIPV50_Wp700,SUMMER
81,work,0.0,0.0,VIPV50_Wp700,SUMMER
81,public,0.0,0.0,VIPV50_Wp700,SUMMER
82,home,0.0,0.0,VIPV50_Wp700,SUMMER
82,work,0.0,0.0,VIPV50_Wp700,SUMMER
82,public,2.0,5.0,VIPV50_Wp700,SUMMER
83,home,0.0,0.0,VIPV50_Wp700,SUMMER
83,work,2.0,5.0,VIPV50_Wp700,SUMMER
83,public,4.0,10.0,VIPV50_Wp700,SUMMER
84,home,27.0,67.5,VIPV50_Wp700,SUMMER
84,work,2.0,5.0,VIPV50_Wp700,SUMMER
84,public,5.0,12.5,VIPV50_Wp700,SUMMER
85,home,38.0,95.0,VIPV50_Wp700,SUMMER
85,work,5.0,12.5,VIPV50_Wp700,SUMMER
85,public,13.0,32.5,VIPV50_Wp700,SUMMER
86,home,45.0,112.5,VIPV50_Wp700,SUMMER
86,work,0.0,0.0,VIPV50_Wp700,SUMMER
86,public,31.0,77.5,VIPV50_Wp700,SUMMER
87,home,13.0,32.5,VIPV50_Wp700,SUMMER
87,work,0.0,0.0,VIPV50_Wp700,SUMMER
87,public,4.0,10.0,VIPV50_Wp700,SUMMER
88,home,18.0,45.0,VIPV50_Wp700,SUMMER
88,work,2.0,5.0,VIPV50_Wp700,SUMMER
88,public,19.0,47.5,VIPV50_Wp700,SUMMER
89,home,0.0,0.0,VIPV50_Wp700,SUMMER
89,work,20.0,50.0,VIPV50_Wp700,SUMMER
89,public,12.0,30.0,VIPV50_Wp700,SUMMER
90,home,0.0,0.0,VIPV50_Wp700,SUMMER
90,work,2.0,5.0,VIPV50_Wp700,SUMMER
90,public,7.0,17.5,VIPV50_Wp700,SUMMER
91,home,0.0,0.0,VIPV50_Wp700,SUMMER
91,work,6.0,15.0,VIPV50_Wp700,SUMMER
91,public,8.0,20.0,VIPV50_Wp700,SUMMER
92,home,0.0,0.0,VIPV50_Wp700,SUMMER
92,work,7.0,17.5,VIPV50_Wp700,SUMMER
92,public,6.0,15.0,VIPV50_Wp700,SUMMER
93,home,32.0,80.0,VIPV50_Wp700,SUMMER
93,work,7.0,17.5,VIPV50_Wp700,SUMMER
93,public,24.0,60.0,VIPV50_Wp700,SUMMER
94,home,3.0,7.5,VIPV50_Wp700,SUMMER
94,work,17.0,42.5,VIPV50_Wp700,SUMMER
94,public,16.0,40.0,VIPV50_Wp700,SUMMER
95,home,14.0,35.0,VIPV50_Wp700,SUMMER
95,work,2.0,5.0,VIPV50_Wp700,SUMMER
95,public,13.0,32.5,VIPV50_Wp700,SUMMER
96,home,4.0,10.0,VIPV50_Wp700,SUMMER
96,work,0.0,0.0,VIPV50_Wp700,SUMMER
96,public,11.0,27.5,VIPV50_Wp700,SUMMER
97,home,16.0,40.0,VIPV50_Wp700,SUMMER
97,work,2.0,5.0,VIPV50_Wp700,SUMMER
97,public,0.0,0.0,VIPV50_Wp700,SUMMER
98,home,8.0,20.0,VIPV50_Wp700,SUMMER
98,work,0.0,0.0,VIPV50_Wp700,SUMMER
98,public,5.0,12.5,VIPV50_Wp700,SUMMER
99,home,22.0,55.0,VIPV50_Wp700,SUMMER
99,work,3.0,7.5,VIPV50_Wp700,SUMMER
99,public,2.0,5.0,VIPV50_Wp700,SUMMER
100,home,36.0,90.0,VIPV50_Wp700,SUMMER
100,work,0.0,0.0,VIPV50_Wp700,SUMMER
100,public,24.0,60.0,VIPV50_Wp700,SUMMER
101,home,25.0,62.5,VIPV50_Wp700,SUMMER
101,work,0.0,0.0,VIPV50_Wp700,SUMMER
101,public,0.0,0.0,VIPV50_Wp700,SUMMER
102,home,13.0,32.5,VIPV50_Wp700,SUMMER
102,work,0.0,0.0,VIPV50_Wp700,SUMMER
102,public,0.0,0.0,VIPV50_Wp700,SUMMER
103,home,9.0,22.5,VIPV50_Wp700,SUMMER
103,work,0.0,0.0,VIPV50_Wp700,SUMMER
103,public,2.0,5.0,VIPV50_Wp700,SUMMER
104,home,3.0,7.5,VIPV50_Wp700,SUMMER
104,work,0.0,0.0,VIPV50_Wp700,SUMMER
104,public,0.0,0.0,VIPV50_Wp700,SUMMER
105,home,8.0,20.0,VIPV50_Wp700,SUMMER
105,work,0.0,0.0,VIPV50_Wp700,SUMMER
105,public,4.0,10.0,VIPV50_Wp700,SUMMER
106,home,2.0,5.0,VIPV50_Wp700,SUMMER
106,work,0.0,0.0,VIPV50_Wp700,SUMMER
106,public,0.0,0.0,VIPV50_Wp700,SUMMER
107,home,13.0,32.5,VIPV50_Wp700,SUMMER
107,work,4.0,10.0,VIPV50_Wp700,SUMMER
107,public,11.0,27.5,VIPV50_Wp700,SUMMER
108,home,29.0,72.5,VIPV50_Wp700,SUMMER
108,work,1.0,2.5,VIPV50_Wp700,SUMMER
108,public,12.0,30.0,VIPV50_Wp700,SUMMER
109,home,19.0,47.5,VIPV50_Wp700,SUMMER
109,work,0.0,0.0,VIPV50_Wp700,SUMMER
109,public,11.0,27.5,VIPV50_Wp700,SUMMER
110,home,43.0,107.5,VIPV50_Wp700,SUMMER
110,work,6.0,15.0,VIPV50_Wp700,SUMMER
110,public,32.0,80.0,VIPV50_Wp700,SUMMER
111,home,13.0,32.5,VIPV50_Wp700,SUMMER
111,work,1.0,2.5,VIPV50_Wp700,SUMMER
111,public,42.0,105.0,VIPV50_Wp700,SUMMER
112,home,24.0,60.0,VIPV50_Wp700,SUMMER
112,work,3.0,7.5,VIPV50_Wp700,SUMMER
112,public,17.0,42.5,VIPV50_Wp700,SUMMER
113,home,0.0,0.0,VIPV50_Wp700,SUMMER
113,work,10.0,25.0,VIPV50_Wp700,SUMMER
113,public,17.0,42.5,VIPV50_Wp700,SUMMER
114,home,7.0,17.5,VIPV50_Wp700,SUMMER
114,work,17.0,42.5,VIPV50_Wp700,SUMMER
114,public,9.0,22.5,VIPV50_Wp700,SUMMER
115,home,27.0,67.5,VIPV50_Wp700,SUMMER
115,work,5.0,12.5,VIPV50_Wp700,SUMMER
115,public,16.0,40.0,VIPV50_Wp700,SUMMER
116,home,1.0,2.5,VIPV50_Wp700,SUMMER
116,work,5.0,12.5,VIPV50_Wp700,SUMMER
116,public,0.0,0.0,VIPV50_Wp700,SUMMER
117,home,17.0,42.5,VIPV50_Wp700,SUMMER
117,work,1.0,2.5,VIPV50_Wp700,SUMMER
117,public,19.0,47.5,VIPV50_Wp700,SUMMER
118,home,28.0,70.0,VIPV50_Wp700,SUMMER
118,work,4.0,10.0,VIPV50_Wp700,SUMMER
118,public,43.0,107.5,VIPV50_Wp700,SUMMER
119,home,22.0,55.0,VIPV50_Wp700,SUMMER
119,work,5.0,12.5,VIPV50_Wp700,SUMMER
119,public,9.0,22.5,VIPV50_Wp700,SUMMER
120,home,24.0,60.0,VIPV50_Wp700,SUMMER
120,work,2.0,5.0,VIPV50_Wp700,SUMMER
120,public,7.0,17.5,VIPV50_Wp700,SUMMER
121,home,4.0,10.0,VIPV50_Wp700,SUMMER
121,work,0.0,0.0,VIPV50_Wp700,SUMMER
121,public,0.0,0.0,VIPV50_Wp700,SUMMER
122,home,2.0,5.0,VIPV50_Wp700,SUMMER
122,work,0.0,0.0,VIPV50_Wp700,SUMMER
122,public,0.0,0.0,VIPV50_Wp700,SUMMER
123,home,19.0,47.5,VIPV50_Wp700,SUMMER
123,work,0.0,0.0,VIPV50_Wp700,SUMMER
123,public,13.0,32.5,VIPV50_Wp700,SUMMER
124,home,29.0,72.5,VIPV50_Wp700,SUMMER
124,work,0.0,0.0,VIPV50_Wp700,SUMMER
124,public,6.0,15.0,VIPV50_Wp700,SUMMER
125,home,30.0,75.0,VIPV50_Wp700,SUMMER
125,work,1.0,2.5,VIPV50_Wp700,SUMMER
125,public,27.0,67.5,VIPV50_Wp700,SUMMER
126,home,42.0,105.0,VIPV50_Wp700,SUMMER
126,work,0.0,0.0,VIPV50_Wp700,SUMMER
126,public,12.0,30.0,VIPV50_Wp700,SUMMER
127,home,40.0,100.0,VIPV50_Wp700,SUMMER
127,work,0.0,0.0,VIPV50_Wp700,SUMMER
127,public,11.0,27.5,VIPV50_Wp700,SUMMER
128,home,14.0,35.0,VIPV50_Wp700,SUMMER
128,work,1.0,2.5,VIPV50_Wp700,SUMMER
128,public,0.0,0.0,VIPV50_Wp700,SUMMER
129,home,3.0,7.5,VIPV50_Wp700,SUMMER
129,work,0.0,0.0,VIPV50_Wp700,SUMMER
129,public,3.0,7.5,VIPV50_Wp700,SUMMER
130,home,0.0,0.0,VIPV50_Wp700,SUMMER
130,work,0.0,0.0,VIPV50_Wp700,SUMMER
130,public,0.0,0.0,VIPV50_Wp700,SUMMER
131,home,0.0,0.0,VIPV50_Wp700,SUMMER
131,work,0.0,0.0,VIPV50_Wp700,SUMMER
131,public,4.0,10.0,VIPV50_Wp700,SUMMER
132,home,14.0,35.0,VIPV50_Wp700,SUMMER
132,work,3.0,7.5,VIPV50_Wp700,SUMMER
132,public,0.0,0.0,VIPV50_Wp700,SUMMER
133,home,22.0,55.0,VIPV50_Wp700,SUMMER
133,work,0.0,0.0,VIPV50_Wp700,SUMMER
133,public,17.0,42.5,VIPV50_Wp700,SUMMER
134,home,58.0,145.0,VIPV50_Wp700,SUMMER
134,work,5.0,12.5,VIPV50_Wp700,SUMMER
134,public,22.0,55.0,VIPV50_Wp700,SUMMER
135,home,27.0,67.5,VIPV50_Wp700,SUMMER
135,work,11.0,27.5,VIPV50_Wp700,SUMMER
135,public,33.0,82.5,VIPV50_Wp700,SUMMER
136,home,32.0,80.0,VIPV50_Wp700,SUMMER
136,work,2.0,5.0,VIPV50_Wp700,SUMMER
136,public,7.0,17.5,VIPV50_Wp700,SUMMER
137,home,18.0,45.0,VIPV50_Wp700,SUMMER
137,work,1.0,2.5,VIPV50_Wp700,SUMMER
137,public,5.0,12.5,VIPV50_Wp700,SUMMER
138,home,0.0,0.0,VIPV50_Wp700,SUMMER
138,work,5.0,12.5,VIPV50_Wp700,SUMMER
138,public,20.0,50.0,VIPV50_Wp700,SUMMER
139,home,21.0,52.5,VIPV50_Wp700,SUMMER
139,work,2.0,5.0,VIPV50_Wp700,SUMMER
139,public,18.0,45.0,VIPV50_Wp700,SUMMER
140,home,2.0,5.0,VIPV50_Wp700,SUMMER
140,work,0.0,0.0,VIPV50_Wp700,SUMMER
140,public,5.0,12.5,VIPV50_Wp700,SUMMER
141,home,53.0,132.5,VIPV50_Wp700,SUMMER
141,work,3.0,7.5,VIPV50_Wp700,SUMMER
141,public,12.0,30.0,VIPV50_Wp700,SUMMER
142,home,23.0,57.5,VIPV50_Wp700,SUMMER
142,work,25.0,62.5,VIPV50_Wp700,SUMMER
142,public,36.0,90.0,VIPV50_Wp700,SUMMER
143,home,19.0,47.5,VIPV50_Wp700,SUMMER
143,work,12.0,30.0,VIPV50_Wp700,SUMMER
143,public,11.0,27.5,VIPV50_Wp700,SUMMER
144,home,22.0,55.0,VIPV50_Wp700,SUMMER
144,work,3.0,7.5,VIPV50_Wp700,SUMMER
144,public,5.0,12.5,VIPV50_Wp700,SUMMER
145,home,0.0,0.0,VIPV50_Wp700,SUMMER
145,work,0.0,0.0,VIPV50_Wp700,SUMMER
145,public,0.0,0.0,VIPV50_Wp700,SUMMER
146,home,0.0,0.0,VIPV50_Wp700,SUMMER
146,work,0.0,0.0,VIPV50_Wp700,SUMMER
146,public,2.0,5.0,VIPV50_Wp700,SUMMER
147,home,7.0,17.5,VIPV50_Wp700,SUMMER
147,work,0.0,0.0,VIPV50_Wp700,SUMMER
147,public,0.0,0.0,VIPV50_Wp700,SUMMER
148,home,26.0,65.0,VIPV50_Wp700,SUMMER
148,work,5.0,12.5,VIPV50_Wp700,SUMMER
148,public,16.0,40.0,VIPV50_Wp700,SUMMER
149,home,28.0,70.0,VIPV50_Wp700,SUMMER
149,work,0.0,0.0,VIPV50_Wp700,SUMMER
149,public,20.0,50.0,VIPV50_Wp700,SUMMER
150,home,14.0,35.0,VIPV50_Wp700,SUMMER
150,work,2.0,5.0,VIPV50_Wp700,SUMMER
150,public,3.0,7.5,VIPV50_Wp700,SUMMER
151,home,0.0,0.0,VIPV50_Wp700,SUMMER
151,work,0.0,0.0,VIPV50_Wp700,SUMMER
151,public,4.0,10.0,VIPV50_Wp700,SUMMER
152,home,35.0,87.5,VIPV50_Wp700,SUMMER
152,work,0.0,0.0,VIPV50_Wp700,SUMMER
152,public,10.0,25.0,VIPV50_Wp700,SUMMER
153,home,33.0,82.5,VIPV50_Wp700,SUMMER
153,work,1.0,2.5,VIPV50_Wp700,SUMMER
153,public,8.0,20.0,VIPV50_Wp700,SUMMER
154,home,4.0,10.0,VIPV50_Wp700,SUMMER
154,work,11.0,27.5,VIPV50_Wp700,SUMMER
154,public,8.0,20.0,VIPV50_Wp700,SUMMER
155,home,12.0,30.0,VIPV50_Wp700,SUMMER
155,work,0.0,0.0,VIPV50_Wp700,SUMMER
155,public,9.0,22.5,VIPV50_Wp700,SUMMER
156,home,27.0,67.5,VIPV50_Wp700,SUMMER
156,work,0.0,0.0,VIPV50_Wp700,SUMMER
156,public,73.0,182.5,VIPV50_Wp700,SUMMER
157,home,5.0,12.5,VIPV50_Wp700,SUMMER
157,work,14.0,35.0,VIPV50_Wp700,SUMMER
