HexID,noVIPV_cost,noVIPV_time_min,VIPV_cost,VIPV_time_min,Cost_saving_SEK_day,Time_saving_min_day,Cost_reduction_pct,Time_reduction_pct
185,226.7869555243137,931.1933789954339,210.64195245069544,893.6182648401825,16.145003073618255,37.57511415525141,7.119017509755916,4.0351569290352165
186,85.57946571607172,430.32214611872143,103.70862584511045,579.0205479452055,-18.129160129038723,-148.6984018264841,-21.184007141603466,-34.55513576692837
187,3189.618974110714,5727.12203196347,2541.614517514559,4591.755365296804,648.0044565961553,1135.3666666666668,20.316045955828404,19.82438405066464
188,3566.964705642264,9538.064840182647,3227.09221572854,9111.58687214612,339.87248991372417,426.4779680365282,9.528339021020031,4.4713259469555195
189,5931.54292784022,17480.804680365298,5703.827043093672,16130.77511415525,227.715884746548,1350.029566210047,3.8390666225771275,7.722925751389583
19,772.9910044024023,3170.8721461187215,665.0976800348221,2851.0283105022827,107.89332436758014,319.8438356164388,13.957901677134295,10.086935734950426
190,7221.754312508558,22125.6950913242,6688.005104045677,19481.04200913242,533.7492084628802,2644.6530821917804,7.39085249048685,11.95285875212475
191,9693.197342068253,23426.92328767123,7830.65131176615,18128.403310502283,1862.5460303021036,5298.519977168948,19.214981028176293,22.61722511362545
192,7101.876592308143,11625.05684931507,5271.662417279902,9481.453767123288,1830.2141750282408,2143.603082191781,25.77085297441662,18.439506231903536
193,4052.3014924140443,6084.800114155251,3673.9740269756603,6176.919292237443,378.327465438384,-92.11917808219187,9.336113469015508,-1.5139228299035212
194,443.65805791649643,1989.6610730593607,478.3384705788674,1855.2001141552514,-34.68041266237094,134.46095890410925,-7.816923877194259,6.757983091932244
195,2319.2759628535628,5432.000684931507,2253.390934754288,5476.519406392694,65.88502809927468,-44.51872146118694,2.8407584588688555,-0.8195639883603639
196,6340.29654402705,15822.466666666665,6302.110699185363,14328.29714611872,38.18584484168696,1494.1695205479446,0.6022722214414462,9.443341243977624
197,8395.507638164778,22423.126484018267,7411.773407114022,19055.20684931507,983.7342310507556,3367.9196347031975,11.717388315851688,15.019848534965138
198,3825.1576105452555,8874.21198630137,2831.3920944928987,6330.369063926941,993.7655160523568,2543.8429223744297,25.979727300980443,28.66556406699794
