HexID,chargerAccessType,noVIPV_sessions,VIPV50_Wp700_sessions,Avoided_sessions_day,Frequency_reduction_pct
201,home,12.5,11.863013698630137,0.6369863013698627,5.095890410958901
201,public,1.8767123287671232,1.8630136986301369,0.013698630136986356,0.729927007299273
201,work,8.13013698630137,8.123287671232877,0.006849315068492956,0.08424599831507765
202,home,0.0,0.0,0.0,
202,public,0.0,0.0,0.0,
202,work,2.4863013698630136,0.6301369863013698,1.856164383561644,74.65564738292012
203,home,0.0,0.0,0.0,
203,public,0.6232876712328768,0.0,0.6232876712328768,100.0
203,work,0.0,0.0,0.0,
204,home,3.1301369863013697,2.5136986301369864,0.6164383561643834,19.69365426695842
204,public,8.143835616438356,4.376712328767123,3.7671232876712324,46.25735912531539
204,work,0.0,0.0,0.0,
205,home,33.11643835616438,35.60958904109589,-2.493150684931507,-7.528438469493279
205,public,27.527397260273972,29.97945205479452,-2.4520547945205493,-8.90768847972133
205,work,1.8767123287671232,3.1232876712328768,-1.2465753424657535,-66.42335766423358
206,home,39.321917808219176,51.23287671232877,-11.910958904109592,-30.290890088834704
206,public,30.65068493150685,19.924657534246574,10.726027397260275,34.994413407821234
206,work,13.698630136986301,10.006849315068493,3.691780821917808,26.95
207,home,50.034246575342465,44.92465753424658,5.109589041095887,10.212183436002732
207,public,14.342465753424657,13.753424657534246,0.5890410958904102,4.106972301814704
207,work,1.8767123287671232,0.6164383561643836,1.2602739726027397,67.15328467153284
208,home,32.47945205479452,28.15068493150685,4.3287671232876725,13.327709827077188
208,public,43.14383561643836,42.47260273972603,0.671232876712331,1.5558025083346614
208,work,1.2328767123287672,2.506849315068493,-1.2739726027397258,-103.33333333333331
209,home,83.16438356164383,67.41095890410959,15.75342465753424,18.942513589194526
209,public,70.08219178082192,62.42465753424658,7.657534246575338,10.92650508209538
209,work,1.2397260273972603,1.2534246575342465,-0.013698630136986134,-1.1049723756905943
21,home,11.883561643835616,10.63013698630137,1.2534246575342465,10.547550432276656
21,public,0.0,0.0,0.0,
21,work,4.383561643835616,3.7054794520547945,0.6780821917808217,15.468749999999996
210,home,2.4863013698630136,3.1301369863013697,-0.6438356164383561,-25.89531680440771
210,public,21.91780821917808,24.34931506849315,-2.4315068493150704,-11.093750000000009
210,work,2.5,1.8767123287671232,0.6232876712328768,24.93150684931507
211,home,30.60958904109589,19.97945205479452,10.63013698630137,34.72812709778474
211,public,118.15068493150685,96.91780821917808,21.23287671232876,17.971014492753618
211,work,72.48630136986301,65.08219178082192,7.404109589041099,10.214494944722672
212,home,80.02054794520548,75.63013698630137,4.390410958904113,5.4866044680304755
212,public,81.84931506849315,71.86986301369863,9.979452054794521,12.192468619246863
212,work,13.10958904109589,9.39041095890411,3.7191780821917817,28.369905956112856
213,home,71.1986301369863,63.74657534246575,7.452054794520542,10.46657046657046
213,public,139.36301369863014,131.6917808219178,7.671232876712338,5.5044969774413985
213,work,10.650684931506849,7.493150684931507,3.1575342465753415,29.64630225080385
214,home,74.37671232876713,53.04109589041096,21.33561643835617,28.685882677962987
214,public,49.36986301369863,48.66438356164384,0.7054794520547887,1.4289678135404988
214,work,35.657534246575345,33.73287671232877,1.9246575342465775,5.397618132923555
215,home,26.273972602739725,26.910958904109588,-0.6369863013698627,-2.424400417101146
