Scenario,HexID,chargerAccessType,Annual_avg_daily_session_starts,Annual_total_session_starts
VIPV50_Wp700,409,public,19.397260273972602,7080.0
VIPV50_Wp700,409,work,0.0,0.0
VIPV50_Wp700,41,home,11.863013698630137,4330.0
VIPV50_Wp700,41,public,0.0,0.0
VIPV50_Wp700,41,work,0.0,0.0
VIPV50_Wp700,410,home,3.7465753424657535,1367.5
VIPV50_Wp700,410,public,3.1232876712328768,1140.0
VIPV50_Wp700,410,work,0.0,0.0
VIPV50_Wp700,411,home,16.84246575342466,6147.5
VIPV50_Wp700,411,public,14.356164383561644,5240.0
VIPV50_Wp700,411,work,0.0,0.0
VIPV50_Wp700,412,home,15.616438356164384,5700.0
VIPV50_Wp700,412,public,10.616438356164384,3875.0
VIPV50_Wp700,412,work,0.0,0.0
VIPV50_Wp700,413,home,0.0,0.0
VIPV50_Wp700,413,public,0.0,0.0
VIPV50_Wp700,413,work,0.0,0.0
VIPV50_Wp700,414,home,15.636986301369863,5707.5
VIPV50_Wp700,414,public,14.931506849315069,5450.0
VIPV50_Wp700,414,work,0.0,0.0
VIPV50_Wp700,415,home,46.87671232876713,17110.0
VIPV50_Wp700,415,public,18.732876712328768,6837.5
VIPV50_Wp700,415,work,0.0,0.0
VIPV50_Wp700,416,home,46.88356164383562,17112.5
VIPV50_Wp700,416,public,6.232876712328767,2275.0
VIPV50_Wp700,416,work,0.0,0.0
VIPV50_Wp700,417,home,26.89041095890411,9815.0
VIPV50_Wp700,417,public,18.746575342465754,6842.5
VIPV50_Wp700,417,work,0.6232876712328768,227.5
VIPV50_Wp700,418,home,0.0,0.0
VIPV50_Wp700,418,public,6.86986301369863,2507.5
VIPV50_Wp700,418,work,1.2534246575342465,457.5
VIPV50_Wp700,419,home,54.97260273972603,20065.0
VIPV50_Wp700,419,public,77.44520547945206,28267.5
VIPV50_Wp700,419,work,3.1095890410958904,1135.0
VIPV50_Wp700,42,home,13.08904109589041,4777.5
VIPV50_Wp700,42,public,13.76027397260274,5022.5
VIPV50_Wp700,42,work,1.856164383561644,677.5
VIPV50_Wp700,420,home,115.0,41975.0
VIPV50_Wp700,420,public,25.65753424657534,9365.0
VIPV50_Wp700,420,work,16.856164383561644,6152.5
VIPV50_Wp700,421,home,35.657534246575345,13015.0
VIPV50_Wp700,421,public,43.1986301369863,15767.5
VIPV50_Wp700,421,work,24.328767123287673,8880.0
VIPV50_Wp700,422,home,4.376712328767123,1597.5
VIPV50_Wp700,422,public,4.376712328767123,1597.5
VIPV50_Wp700,422,work,3.719178082191781,1357.5
VIPV50_Wp700,423,home,42.45205479452055,15495.0
VIPV50_Wp700,423,public,49.36986301369863,18020.0
VIPV50_Wp700,423,work,0.0,0.0
VIPV50_Wp700,424,home,59.945205479452056,21880.0
VIPV50_Wp700,424,public,61.26027397260274,22360.0
VIPV50_Wp700,424,work,1.86986301369863,682.5
VIPV50_Wp700,425,home,48.84931506849315,17830.0
VIPV50_Wp700,425,public,16.23972602739726,5927.5
VIPV50_Wp700,425,work,0.0,0.0
VIPV50_Wp700,426,home,11.883561643835616,4337.5
VIPV50_Wp700,426,public,22.465753424657535,8200.0
VIPV50_Wp700,426,work,0.6232876712328768,227.5
VIPV50_Wp700,427,home,19.986301369863014,7295.0
VIPV50_Wp700,427,public,0.6232876712328768,227.5
VIPV50_Wp700,427,work,4.397260273972603,1605.0
VIPV50_Wp700,428,home,20.589041095890412,7515.0
VIPV50_Wp700,428,public,11.23972602739726,4102.5
VIPV50_Wp700,428,work,4.376712328767123,1597.5
VIPV50_Wp700,429,home,17.486301369863014,6382.5
VIPV50_Wp700,429,public,0.0,0.0
VIPV50_Wp700,429,work,0.6301369863013698,230.0
VIPV50_Wp700,43,home,57.465753424657535,20975.0
VIPV50_Wp700,43,public,31.23972602739726,11402.5
VIPV50_Wp700,43,work,5.6438356164383565,2060.0
VIPV50_Wp700,430,home,25.65068493150685,9362.5
VIPV50_Wp700,430,public,31.253424657534246,11407.5
VIPV50_Wp700,430,work,0.0,0.0
VIPV50_Wp700,431,home,0.0,0.0
VIPV50_Wp700,431,public,3.1232876712328768,1140.0
VIPV50_Wp700,431,work,0.0,0.0
VIPV50_Wp700,432,home,34.36986301369863,12545.0
VIPV50_Wp700,432,public,12.493150684931507,4560.0
VIPV50_Wp700,432,work,0.0,0.0
VIPV50_Wp700,433,home,0.0,0.0
VIPV50_Wp700,433,public,0.0,0.0
VIPV50_Wp700,433,work,1.8630136986301369,680.0
VIPV50_Wp700,434,home,9.356164383561644,3415.0
VIPV50_Wp700,434,public,8.746575342465754,3192.5
VIPV50_Wp700,434,work,0.6164383561643836,225.0
VIPV50_Wp700,435,home,6.2465753424657535,2280.0
VIPV50_Wp700,435,public,0.0,0.0
VIPV50_Wp700,435,work,0.0,0.0
VIPV50_Wp700,436,home,30.568493150684933,11157.5
VIPV50_Wp700,436,public,4.363013698630137,1592.5
VIPV50_Wp700,436,work,2.5,912.5
VIPV50_Wp700,437,home,11.232876712328768,4100.0
VIPV50_Wp700,437,public,0.6232876712328768,227.5
VIPV50_Wp700,437,work,0.0,0.0
VIPV50_Wp700,438,home,9.363013698630137,3417.5
VIPV50_Wp700,438,public,1.2602739726027397,460.0
VIPV50_Wp700,438,work,2.506849315068493,915.0
VIPV50_Wp700,439,home,0.0,0.0
VIPV50_Wp700,439,public,0.6301369863013698,230.0
VIPV50_Wp700,439,work,0.0,0.0
VIPV50_Wp700,44,home,13.150684931506849,4800.0
VIPV50_Wp700,44,public,0.0,0.0
VIPV50_Wp700,44,work,0.0,0.0
VIPV50_Wp700,440,home,16.21917808219178,5920.0
VIPV50_Wp700,440,public,13.767123287671232,5025.0
VIPV50_Wp700,440,work,0.6301369863013698,230.0
VIPV50_Wp700,441,home,110.57534246575342,40360.0
VIPV50_Wp700,441,public,41.86986301369863,15282.5
VIPV50_Wp700,441,work,7.493150684931507,2735.0
VIPV50_Wp700,442,home,27.5,10037.5
VIPV50_Wp700,442,public,15.623287671232877,5702.5
VIPV50_Wp700,442,work,3.1301369863013697,1142.5
VIPV50_Wp700,443,home,58.74657534246575,21442.5
VIPV50_Wp700,443,public,23.095890410958905,8430.0
VIPV50_Wp700,443,work,1.8904109589041096,690.0
VIPV50_Wp700,444,home,66.8013698630137,24382.5
VIPV50_Wp700,444,public,18.136986301369863,6620.0
VIPV50_Wp700,444,work,0.6301369863013698,230.0
VIPV50_Wp700,445,home,122.46575342465754,44700.0
VIPV50_Wp700,445,public,114.9931506849315,41972.5
VIPV50_Wp700,445,work,16.883561643835616,6162.5
VIPV50_Wp700,446,home,0.0,0.0
VIPV50_Wp700,446,public,0.6301369863013698,230.0
VIPV50_Wp700,446,work,34.97945205479452,12767.5
VIPV50_Wp700,447,home,0.0,0.0
VIPV50_Wp700,447,public,6.876712328767123,2510.0
VIPV50_Wp700,447,work,3.732876712328767,1362.5
VIPV50_Wp700,448,home,66.82876712328768,24392.5
VIPV50_Wp700,448,public,34.34931506849315,12537.5
VIPV50_Wp700,448,work,11.246575342465754,4105.0
VIPV50_Wp700,449,home,75.54109589041096,27572.5
VIPV50_Wp700,449,public,26.21917808219178,9570.0
VIPV50_Wp700,449,work,0.0,0.0
VIPV50_Wp700,45,home,25.60958904109589,9347.5
VIPV50_Wp700,45,public,13.726027397260275,5010.0
VIPV50_Wp700,45,work,0.6164383561643836,225.0
VIPV50_Wp700,450,home,79.28767123287672,28940.0
VIPV50_Wp700,450,public,49.37671232876713,18022.5
VIPV50_Wp700,450,work,3.1164383561643834,1137.5
VIPV50_Wp700,451,home,66.21917808219177,24170.0
VIPV50_Wp700,451,public,36.85616438356164,13452.5
VIPV50_Wp700,451,work,4.993150684931507,1822.5
VIPV50_Wp700,452,home,14.349315068493151,5237.5
VIPV50_Wp700,452,public,2.506849315068493,915.0
VIPV50_Wp700,452,work,0.0,0.0
VIPV50_Wp700,453,home,4.3561643835616435,1590.0
VIPV50_Wp700,453,public,0.0,0.0
VIPV50_Wp700,453,work,0.0,0.0
VIPV50_Wp700,454,home,46.794520547945204,17080.0
VIPV50_Wp700,454,public,2.5,912.5
VIPV50_Wp700,454,work,0.0,0.0
VIPV50_Wp700,455,home,3.1232876712328768,1140.0
VIPV50_Wp700,455,public,5.006849315068493,1827.5
VIPV50_Wp700,455,work,0.0,0.0
VIPV50_Wp700,456,home,9.349315068493151,3412.5
VIPV50_Wp700,456,public,6.835616438356165,2495.0
VIPV50_Wp700,456,work,0.0,0.0
VIPV50_Wp700,457,home,0.0,0.0
VIPV50_Wp700,457,public,1.8630136986301369,680.0
VIPV50_Wp700,457,work,0.0,0.0
VIPV50_Wp700,458,home,0.0,0.0
VIPV50_Wp700,458,public,8.726027397260275,3185.0
VIPV50_Wp700,458,work,46.18493150684932,16857.5
VIPV50_Wp700,459,home,0.0,0.0
VIPV50_Wp700,459,public,2.506849315068493,915.0
VIPV50_Wp700,459,work,0.0,0.0
VIPV50_Wp700,46,home,6.863013698630137,2505.0
VIPV50_Wp700,46,public,24.958904109589042,9110.0
VIPV50_Wp700,46,work,6.267123287671233,2287.5
VIPV50_Wp700,460,home,73.71917808219177,26907.5
VIPV50_Wp700,460,public,57.5,20987.5
VIPV50_Wp700,460,work,1.8767123287671232,685.0
VIPV50_Wp700,461,home,76.22602739726027,27822.5
VIPV50_Wp700,461,public,36.273972602739725,13240.0
VIPV50_Wp700,461,work,4.376712328767123,1597.5
VIPV50_Wp700,462,home,41.863013698630134,15280.0
VIPV50_Wp700,462,public,22.486301369863014,8207.5
VIPV50_Wp700,462,work,9.993150684931507,3647.5
VIPV50_Wp700,463,home,103.10958904109589,37635.0
VIPV50_Wp700,463,public,21.253424657534246,7757.5
VIPV50_Wp700,463,work,0.6164383561643836,225.0
VIPV50_Wp700,464,home,30.616438356164384,11175.0
VIPV50_Wp700,464,public,8.753424657534246,3195.0
VIPV50_Wp700,464,work,1.86986301369863,682.5
VIPV50_Wp700,465,home,12.520547945205479,4570.0
VIPV50_Wp700,465,public,0.0,0.0
VIPV50_Wp700,465,work,3.73972602739726,1365.0
VIPV50_Wp700,466,home,0.0,0.0
VIPV50_Wp700,466,public,6.2465753424657535,2280.0
VIPV50_Wp700,466,work,6.876712328767123,2510.0
VIPV50_Wp700,467,home,4.97945205479452,1817.5
VIPV50_Wp700,467,public,0.0,0.0
VIPV50_Wp700,467,work,5.0,1825.0
VIPV50_Wp700,468,home,123.67123287671232,45140.0
VIPV50_Wp700,468,public,112.5,41062.5
VIPV50_Wp700,468,work,3.7534246575342465,1370.0
VIPV50_Wp700,469,home,107.47945205479452,39230.0
VIPV50_Wp700,469,public,42.513698630136986,15517.5
VIPV50_Wp700,469,work,14.321917808219178,5227.5
VIPV50_Wp700,47,home,11.897260273972602,4342.5
VIPV50_Wp700,47,public,0.0,0.0
VIPV50_Wp700,47,work,0.0,0.0
VIPV50_Wp700,470,home,121.25342465753425,44257.5
VIPV50_Wp700,470,public,136.95890410958904,49990.0
VIPV50_Wp700,470,work,2.506849315068493,915.0
VIPV50_Wp700,471,home,5.609589041095891,2047.5
VIPV50_Wp700,471,public,0.0,0.0
VIPV50_Wp700,471,work,8.726027397260275,3185.0
VIPV50_Wp700,472,home,9.342465753424657,3410.0
VIPV50_Wp700,472,public,0.0,0.0
VIPV50_Wp700,472,work,0.0,0.0
VIPV50_Wp700,473,home,0.0,0.0
VIPV50_Wp700,473,public,6.2534246575342465,2282.5
VIPV50_Wp700,473,work,0.0,0.0
VIPV50_Wp700,474,home,21.19178082191781,7735.0
VIPV50_Wp700,474,public,3.1301369863013697,1142.5
VIPV50_Wp700,474,work,0.6232876712328768,227.5
VIPV50_Wp700,475,home,25.013698630136986,9130.0
VIPV50_Wp700,475,public,23.726027397260275,8660.0
VIPV50_Wp700,475,work,0.0,0.0
VIPV50_Wp700,476,home,37.47260273972603,13677.5
VIPV50_Wp700,476,public,1.86986301369863,682.5
VIPV50_Wp700,476,work,2.5136986301369864,917.5
VIPV50_Wp700,477,home,4.986301369863014,1820.0
VIPV50_Wp700,477,public,0.0,0.0
VIPV50_Wp700,477,work,0.0,0.0
VIPV50_Wp700,478,home,3.7534246575342465,1370.0
VIPV50_Wp700,478,public,0.0,0.0
VIPV50_Wp700,478,work,0.0,0.0
VIPV50_Wp700,479,home,36.85616438356164,13452.5
VIPV50_Wp700,479,public,4.993150684931507,1822.5
VIPV50_Wp700,479,work,0.0,0.0
VIPV50_Wp700,48,home,4.376712328767123,1597.5
VIPV50_Wp700,48,public,0.0,0.0
VIPV50_Wp700,48,work,0.0,0.0
VIPV50_Wp700,480,home,18.123287671232877,6615.0
VIPV50_Wp700,480,public,23.068493150684933,8420.0
VIPV50_Wp700,480,work,2.493150684931507,910.0
VIPV50_Wp700,481,home,16.246575342465754,5930.0
VIPV50_Wp700,481,public,2.4794520547945207,905.0
VIPV50_Wp700,481,work,4.363013698630137,1592.5
VIPV50_Wp700,482,home,16.23972602739726,5927.5
VIPV50_Wp700,482,public,5.609589041095891,2047.5
VIPV50_Wp700,482,work,1.2465753424657535,455.0
VIPV50_Wp700,483,home,0.0,0.0
VIPV50_Wp700,483,public,11.267123287671232,4112.5
VIPV50_Wp700,483,work,17.493150684931507,6385.0
VIPV50_Wp700,484,home,71.81506849315069,26212.5
VIPV50_Wp700,484,public,22.445205479452056,8192.5
VIPV50_Wp700,484,work,0.0,0.0
VIPV50_Wp700,485,home,30.63013698630137,11180.0
VIPV50_Wp700,485,public,9.383561643835616,3425.0
VIPV50_Wp700,485,work,1.2397260273972603,452.5
VIPV50_Wp700,486,home,50.00684931506849,18252.5
VIPV50_Wp700,486,public,51.25342465753425,18707.5
VIPV50_Wp700,486,work,0.0,0.0
VIPV50_Wp700,487,home,7.486301369863014,2732.5
VIPV50_Wp700,487,public,0.0,0.0
VIPV50_Wp700,487,work,0.0,0.0
VIPV50_Wp700,488,home,0.0,0.0
VIPV50_Wp700,488,public,0.0,0.0
VIPV50_Wp700,488,work,0.0,0.0
VIPV50_Wp700,489,home,0.0,0.0
VIPV50_Wp700,489,public,2.4794520547945207,905.0
VIPV50_Wp700,489,work,0.0,0.0
VIPV50_Wp700,49,home,0.0,0.0
VIPV50_Wp700,49,public,0.0,0.0
VIPV50_Wp700,49,work,0.0,0.0
VIPV50_Wp700,490,home,5.623287671232877,2052.5
VIPV50_Wp700,490,public,0.6164383561643836,225.0
VIPV50_Wp700,490,work,0.0,0.0
VIPV50_Wp700,491,home,11.246575342465754,4105.0
VIPV50_Wp700,491,public,0.0,0.0
VIPV50_Wp700,491,work,0.0,0.0
VIPV50_Wp700,492,home,15.63013698630137,5705.0
VIPV50_Wp700,492,public,3.1232876712328768,1140.0
VIPV50_Wp700,492,work,0.0,0.0
VIPV50_Wp700,493,home,5.0,1825.0
VIPV50_Wp700,493,public,4.97945205479452,1817.5
VIPV50_Wp700,493,work,0.0,0.0
VIPV50_Wp700,494,home,0.0,0.0
VIPV50_Wp700,494,public,0.0,0.0
VIPV50_Wp700,494,work,1.8630136986301369,680.0
VIPV50_Wp700,495,home,0.0,0.0
VIPV50_Wp700,495,public,1.2534246575342465,457.5
VIPV50_Wp700,495,work,0.0,0.0
VIPV50_Wp700,496,home,0.0,0.0
VIPV50_Wp700,496,public,0.6232876712328768,227.5
VIPV50_Wp700,496,work,0.0,0.0
VIPV50_Wp700,497,home,0.0,0.0
VIPV50_Wp700,497,public,1.2534246575342465,457.5
VIPV50_Wp700,497,work,5.623287671232877,2052.5
VIPV50_Wp700,498,home,0.0,0.0
VIPV50_Wp700,498,public,24.328767123287673,8880.0
VIPV50_Wp700,498,work,13.719178082191782,5007.5
VIPV50_Wp700,499,home,60.582191780821915,22112.5
VIPV50_Wp700,499,public,61.82876712328767,22567.5
VIPV50_Wp700,499,work,7.506849315068493,2740.0
VIPV50_Wp700,5,home,39.97945205479452,14592.5
VIPV50_Wp700,5,public,0.0,0.0
VIPV50_Wp700,5,work,4.3561643835616435,1590.0
VIPV50_Wp700,50,home,4.3561643835616435,1590.0
VIPV50_Wp700,50,public,0.0,0.0
VIPV50_Wp700,50,work,0.0,0.0
VIPV50_Wp700,500,home,80.61643835616438,29425.0
VIPV50_Wp700,500,public,57.486301369863014,20982.5
VIPV50_Wp700,500,work,10.60958904109589,3872.5
VIPV50_Wp700,501,home,16.856164383561644,6152.5
VIPV50_Wp700,501,public,26.226027397260275,9572.5
VIPV50_Wp700,501,work,1.2328767123287672,450.0
VIPV50_Wp700,502,home,0.0,0.0
VIPV50_Wp700,502,public,1.8767123287671232,685.0
VIPV50_Wp700,502,work,1.86986301369863,682.5
VIPV50_Wp700,503,home,0.0,0.0
VIPV50_Wp700,503,public,1.8835616438356164,687.5
VIPV50_Wp700,503,work,0.0,0.0
VIPV50_Wp700,504,home,3.1301369863013697,1142.5
VIPV50_Wp700,504,public,0.0,0.0
VIPV50_Wp700,504,work,0.0,0.0
VIPV50_Wp700,505,home,17.513698630136986,6392.5
VIPV50_Wp700,505,public,15.63013698630137,5705.0
VIPV50_Wp700,505,work,0.0,0.0
VIPV50_Wp700,506,home,14.383561643835616,5250.0
VIPV50_Wp700,506,public,20.568493150684933,7507.5
VIPV50_Wp700,506,work,1.86986301369863,682.5
VIPV50_Wp700,507,home,0.0,0.0
VIPV50_Wp700,507,public,4.36986301369863,1595.0
VIPV50_Wp700,507,work,0.0,0.0
VIPV50_Wp700,508,home,0.0,0.0
VIPV50_Wp700,508,public,0.0,0.0
VIPV50_Wp700,508,work,0.0,0.0
VIPV50_Wp700,509,home,3.1301369863013697,1142.5
VIPV50_Wp700,509,public,5.6438356164383565,2060.0
VIPV50_Wp700,509,work,0.0,0.0
VIPV50_Wp700,51,home,0.0,0.0
VIPV50_Wp700,51,public,0.0,0.0
VIPV50_Wp700,51,work,0.0,0.0
VIPV50_Wp700,510,home,0.0,0.0
VIPV50_Wp700,510,public,0.0,0.0
VIPV50_Wp700,510,work,0.0,0.0
VIPV50_Wp700,511,home,15.006849315068493,5477.5
VIPV50_Wp700,511,public,0.0,0.0
VIPV50_Wp700,511,work,0.0,0.0
VIPV50_Wp700,512,home,0.0,0.0
VIPV50_Wp700,512,public,10.006849315068493,3652.5
VIPV50_Wp700,512,work,13.746575342465754,5017.5
VIPV50_Wp700,513,home,0.0,0.0
VIPV50_Wp700,513,public,1.2534246575342465,457.5
VIPV50_Wp700,513,work,0.0,0.0
VIPV50_Wp700,514,home,63.0958904109589,23030.0
VIPV50_Wp700,514,public,0.0,0.0
VIPV50_Wp700,514,work,5.63013698630137,2055.0
VIPV50_Wp700,515,home,134.93150684931507,49250.0
VIPV50_Wp700,515,public,41.342465753424655,15090.0
VIPV50_Wp700,515,work,9.404109589041095,3432.5
VIPV50_Wp700,516,home,8.753424657534246,3195.0
VIPV50_Wp700,516,public,18.123287671232877,6615.0
VIPV50_Wp700,516,work,0.0,0.0
VIPV50_Wp700,517,home,14.979452054794521,5467.5
VIPV50_Wp700,517,public,0.0,0.0
VIPV50_Wp700,517,work,0.0,0.0
VIPV50_Wp700,518,home,4.383561643835616,1600.0
VIPV50_Wp700,518,public,3.1164383561643834,1137.5
VIPV50_Wp700,518,work,1.8835616438356164,687.5
VIPV50_Wp700,519,home,11.246575342465754,4105.0
VIPV50_Wp700,519,public,8.136986301369863,2970.0
VIPV50_Wp700,519,work,0.6301369863013698,230.0
VIPV50_Wp700,52,home,12.506849315068493,4565.0
VIPV50_Wp700,52,public,4.97945205479452,1817.5
VIPV50_Wp700,52,work,0.0,0.0
VIPV50_Wp700,520,home,1.86986301369863,682.5
VIPV50_Wp700,520,public,1.2465753424657535,455.0
VIPV50_Wp700,520,work,0.0,0.0
VIPV50_Wp700,521,home,16.863013698630137,6155.0
VIPV50_Wp700,521,public,0.0,0.0
VIPV50_Wp700,521,work,0.0,0.0
VIPV50_Wp700,522,home,23.102739726027398,8432.5
VIPV50_Wp700,522,public,8.76027397260274,3197.5
VIPV50_Wp700,522,work,0.0,0.0
VIPV50_Wp700,523,home,8.123287671232877,2965.0
VIPV50_Wp700,523,public,0.0,0.0
VIPV50_Wp700,523,work,0.0,0.0
VIPV50_Wp700,524,home,1.2397260273972603,452.5
VIPV50_Wp700,524,public,0.0,0.0
VIPV50_Wp700,524,work,8.13013698630137,2967.5
VIPV50_Wp700,525,home,3.1232876712328768,1140.0
VIPV50_Wp700,525,public,0.0,0.0
VIPV50_Wp700,525,work,0.0,0.0
VIPV50_Wp700,526,home,0.0,0.0
VIPV50_Wp700,526,public,0.0,0.0
VIPV50_Wp700,526,work,0.0,0.0
VIPV50_Wp700,527,home,4.36986301369863,1595.0
VIPV50_Wp700,527,public,6.232876712328767,2275.0
VIPV50_Wp700,527,work,0.0,0.0
VIPV50_Wp700,528,home,0.0,0.0
VIPV50_Wp700,528,public,6.2465753424657535,2280.0
VIPV50_Wp700,528,work,0.0,0.0
VIPV50_Wp700,529,home,2.5,912.5
VIPV50_Wp700,529,public,0.0,0.0
VIPV50_Wp700,529,work,0.0,0.0
VIPV50_Wp700,53,home,207.45205479452054,75720.0
VIPV50_Wp700,53,public,29.363013698630137,10717.5
VIPV50_Wp700,53,work,3.7260273972602738,1360.0
VIPV50_Wp700,530,home,13.73972602739726,5015.0
VIPV50_Wp700,530,public,5.63013698630137,2055.0
VIPV50_Wp700,530,work,7.5,2737.5
VIPV50_Wp700,531,home,0.0,0.0
VIPV50_Wp700,531,public,0.0,0.0
VIPV50_Wp700,531,work,3.7465753424657535,1367.5
VIPV50_Wp700,532,home,4.993150684931507,1822.5
VIPV50_Wp700,532,public,0.0,0.0
VIPV50_Wp700,532,work,0.0,0.0
VIPV50_Wp700,533,home,40.657534246575345,14840.0
VIPV50_Wp700,533,public,11.842465753424657,4322.5
VIPV50_Wp700,533,work,0.0,0.0
VIPV50_Wp700,534,home,23.143835616438356,8447.5
VIPV50_Wp700,534,public,2.5,912.5
VIPV50_Wp700,534,work,0.0,0.0
VIPV50_Wp700,535,home,0.0,0.0
VIPV50_Wp700,535,public,3.1301369863013697,1142.5
VIPV50_Wp700,535,work,0.0,0.0
VIPV50_Wp700,536,home,7.493150684931507,2735.0
VIPV50_Wp700,536,public,8.753424657534246,3195.0
VIPV50_Wp700,536,work,0.0,0.0
VIPV50_Wp700,537,home,25.602739726027398,9345.0
VIPV50_Wp700,537,public,2.506849315068493,915.0
VIPV50_Wp700,537,work,1.2397260273972603,452.5
VIPV50_Wp700,538,home,22.506849315068493,8215.0
VIPV50_Wp700,538,public,0.0,0.0
VIPV50_Wp700,538,work,0.0,0.0
VIPV50_Wp700,539,home,46.21917808219178,16870.0
VIPV50_Wp700,539,public,6.8561643835616435,2502.5
VIPV50_Wp700,539,work,1.2465753424657535,455.0
VIPV50_Wp700,54,home,7.513698630136986,2742.5
VIPV50_Wp700,54,public,11.883561643835616,4337.5
VIPV50_Wp700,54,work,0.0,0.0
VIPV50_Wp700,540,home,34.986301369863014,12770.0
VIPV50_Wp700,540,public,15.020547945205479,5482.5
VIPV50_Wp700,540,work,0.0,0.0
VIPV50_Wp700,541,home,2.5,912.5
VIPV50_Wp700,541,public,5.623287671232877,2052.5
VIPV50_Wp700,541,work,0.0,0.0
VIPV50_Wp700,542,home,0.0,0.0
VIPV50_Wp700,542,public,3.732876712328767,1362.5
VIPV50_Wp700,542,work,3.767123287671233,1375.0
VIPV50_Wp700,543,home,4.383561643835616,1600.0
VIPV50_Wp700,543,public,3.1232876712328768,1140.0
VIPV50_Wp700,543,work,0.0,0.0
VIPV50_Wp700,544,home,4.383561643835616,1600.0
VIPV50_Wp700,544,public,0.0,0.0
VIPV50_Wp700,544,work,0.0,0.0
VIPV50_Wp700,545,home,0.0,0.0
VIPV50_Wp700,545,public,0.0,0.0
VIPV50_Wp700,545,work,0.0,0.0
VIPV50_Wp700,546,home,0.0,0.0
VIPV50_Wp700,546,public,4.36986301369863,1595.0
VIPV50_Wp700,546,work,0.0,0.0
VIPV50_Wp700,547,home,0.0,0.0
VIPV50_Wp700,547,public,0.0,0.0
VIPV50_Wp700,547,work,0.0,0.0
VIPV50_Wp700,548,home,34.95205479452055,12757.5
VIPV50_Wp700,548,public,35.65068493150685,13012.5
VIPV50_Wp700,548,work,0.0,0.0
VIPV50_Wp700,549,home,176.84246575342465,64547.5
VIPV50_Wp700,549,public,68.76712328767124,25100.0
VIPV50_Wp700,549,work,11.856164383561644,4327.5
VIPV50_Wp700,55,home,3.76027397260274,1372.5
VIPV50_Wp700,55,public,0.0,0.0
VIPV50_Wp700,55,work,0.0,0.0
VIPV50_Wp700,550,home,5.63013698630137,2055.0
VIPV50_Wp700,550,public,13.095890410958905,4780.0
VIPV50_Wp700,550,work,3.767123287671233,1375.0
VIPV50_Wp700,551,home,10.63013698630137,3880.0
VIPV50_Wp700,551,public,3.1301369863013697,1142.5
VIPV50_Wp700,551,work,0.0,0.0
VIPV50_Wp700,552,home,0.0,0.0
VIPV50_Wp700,552,public,13.08904109589041,4777.5
VIPV50_Wp700,552,work,2.4863013698630136,907.5
VIPV50_Wp700,553,home,15.636986301369863,5707.5
VIPV50_Wp700,553,public,13.73972602739726,5015.0
VIPV50_Wp700,553,work,15.006849315068493,5477.5
VIPV50_Wp700,554,home,0.0,0.0
VIPV50_Wp700,554,public,1.2397260273972603,452.5
VIPV50_Wp700,554,work,0.0,0.0
VIPV50_Wp700,555,home,7.506849315068493,2740.0
VIPV50_Wp700,555,public,13.123287671232877,4790.0
VIPV50_Wp700,555,work,0.0,0.0
VIPV50_Wp700,556,home,8.116438356164384,2962.5
VIPV50_Wp700,556,public,2.493150684931507,910.0
VIPV50_Wp700,556,work,0.0,0.0
VIPV50_Wp700,557,home,38.136986301369866,13920.0
VIPV50_Wp700,557,public,11.226027397260275,4097.5
VIPV50_Wp700,557,work,0.0,0.0
VIPV50_Wp700,558,home,71.22602739726027,25997.5
VIPV50_Wp700,558,public,1.8835616438356164,687.5
VIPV50_Wp700,558,work,6.267123287671233,2287.5
VIPV50_Wp700,559,home,0.0,0.0
VIPV50_Wp700,559,public,0.6301369863013698,230.0
VIPV50_Wp700,559,work,0.0,0.0
VIPV50_Wp700,56,home,93.10958904109589,33985.0
VIPV50_Wp700,56,public,39.38356164383562,14375.0
VIPV50_Wp700,56,work,9.383561643835616,3425.0
VIPV50_Wp700,560,home,0.0,0.0
VIPV50_Wp700,560,public,4.3561643835616435,1590.0
VIPV50_Wp700,560,work,0.0,0.0
VIPV50_Wp700,561,home,4.376712328767123,1597.5
VIPV50_Wp700,561,public,0.0,0.0
VIPV50_Wp700,561,work,0.0,0.0
VIPV50_Wp700,562,home,3.76027397260274,1372.5
VIPV50_Wp700,562,public,0.0,0.0
VIPV50_Wp700,562,work,0.0,0.0
VIPV50_Wp700,563,home,92.54109589041096,33777.5
VIPV50_Wp700,563,public,1.86986301369863,682.5
VIPV50_Wp700,563,work,3.1232876712328768,1140.0
VIPV50_Wp700,564,home,8.150684931506849,2975.0
VIPV50_Wp700,564,public,0.0,0.0
VIPV50_Wp700,564,work,0.0,0.0
VIPV50_Wp700,565,home,11.917808219178083,4350.0
VIPV50_Wp700,565,public,6.2534246575342465,2282.5
VIPV50_Wp700,565,work,0.0,0.0
VIPV50_Wp700,566,home,54.397260273972606,19855.0
VIPV50_Wp700,566,public,20.63013698630137,7530.0
VIPV50_Wp700,566,work,9.972602739726028,3640.0
VIPV50_Wp700,567,home,28.698630136986303,10475.0
VIPV50_Wp700,567,public,37.52054794520548,13695.0
VIPV50_Wp700,567,work,0.0,0.0
VIPV50_Wp700,568,home,51.82876712328767,18917.5
VIPV50_Wp700,568,public,40.54794520547945,14800.0
VIPV50_Wp700,568,work,4.993150684931507,1822.5
VIPV50_Wp700,569,home,178.08219178082192,65000.0
VIPV50_Wp700,569,public,32.47260273972603,11852.5
