Scenario,TimeIndex,Hour,chargerAccessType,Annual_avg_daily_chargingTime_min,Annual_total_chargingTime_min,Annual_avg_daily_chargingCost_SEK,Annual_total_chargingCost_SEK,Annual_avg_daily_energy_kWh,Annual_total_energy_kWh
noVIPV,23,11.0,public,28337.55205479452,10343206.5,31037.56939702057,11328712.829912508,5643.1944358219225,2059765.9690750018
noVIPV,23,11.0,work,12562.223287671233,4585211.5,6927.403546493638,2528502.294470178,1731.8508866234095,632125.5736175445
noVIPV,24,11.5,home,33805.75148401826,12339099.291666666,8965.78142739986,3272510.221000949,3449.883047880546,1259207.3124763994
noVIPV,24,11.5,public,29668.953767123287,10829168.125,32735.228562953605,11948358.425478065,5951.859738718836,2172428.804632375
noVIPV,24,11.5,work,9758.626369863014,3561898.625,5286.263017050474,1929486.001223423,1321.5657542626186,482371.50030585576
noVIPV,25,12.0,home,43152.06894977169,15750505.166666666,9581.713250069448,3497325.3362753484,4395.989024414514,1604535.9939112975
noVIPV,25,12.0,public,33012.00262557077,12049380.958333332,36614.68057399148,13364358.409506889,6657.214649816632,2429883.3471830706
noVIPV,25,12.0,work,9094.272374429225,3319409.416666667,4829.849732588119,1762895.1523946633,1207.4624331470297,440723.7880986658
noVIPV,26,12.5,home,50343.36506849315,18375328.25,11157.404324370966,4072452.5783954025,5132.130966112975,1873227.8026312361
noVIPV,26,12.5,public,33236.49828767123,12131321.875,37359.47718682268,13636209.173190279,6792.632215785942,2479310.758761869
noVIPV,26,12.5,work,10036.956735159818,3663489.2083333335,5154.469123129825,1881381.229942386,1288.6172807824562,470345.3074855965
noVIPV,27,13.0,home,53515.13755707762,19533025.208333332,11860.890946163468,4329225.195349666,5455.903029827889,1991404.6058871795
noVIPV,27,13.0,public,34470.62910958904,12581779.625,39144.56317951013,14287765.560521197,7117.1933053654775,2597775.556458399
noVIPV,27,13.0,work,10570.4348173516,3858208.7083333335,5359.598216374935,1956253.3489768512,1339.8995540937337,489063.3372442128
noVIPV,28,13.5,home,59892.757077625574,21860856.333333336,13196.292149159632,4816646.634443265,6071.180248806349,2215980.7908143173
noVIPV,28,13.5,public,33280.61803652968,12147425.583333334,38652.9709573894,14108334.399447132,7027.812901343526,2565151.708990387
noVIPV,28,13.5,work,10135.535616438356,3699470.5,5287.150364004069,1929809.8828614852,1321.7875910010173,482452.4707153713
noVIPV,29,14.0,home,68638.84760273973,25053179.375,15049.50614813395,5493069.744068892,6924.030927712149,2527271.2886149343
noVIPV,29,14.0,public,31869.00662100457,11632187.416666668,36767.41317246799,13420105.807950815,6684.984213175999,2440019.2378092394
noVIPV,29,14.0,work,8615.464269406393,3144644.4583333335,4680.07435178188,1708227.1384003863,1170.01858794547,427056.7846000966
noVIPV,30,14.5,home,75644.50742009132,27610245.208333332,16446.005719156066,6002792.087491964,7581.032262143588,2767076.7756824098
noVIPV,30,14.5,public,31868.824200913237,11632120.833333332,37127.32436447518,13551473.393033441,6750.42261172276,2463904.2532788073
noVIPV,30,14.5,work,7299.623630136986,2664362.625,3995.8208780022087,1458474.6204708063,998.9552195005522,364618.65511770156
noVIPV,31,15.0,home,84754.85308219178,30935521.375,18982.38752162436,6928571.445392892,8495.420435846147,3100828.4590838435
noVIPV,31,15.0,public,30299.419634703194,11059288.166666666,35882.36763464542,13097064.18664558,6524.0668426628035,2381284.397571923
noVIPV,31,15.0,work,5736.661301369863,2093881.375,3242.75158752111,1183604.3294452052,810.6878968802775,295901.0823613013
noVIPV,32,15.5,home,96141.76655251143,35091744.79166667,21564.51891132435,7871049.402633388,9637.004839299121,3517506.7663441794
noVIPV,32,15.5,public,29007.478196347034,10587729.541666668,33783.47222639652,12330967.362634731,6142.449495708459,2241994.0659335875
noVIPV,32,15.5,work,4209.292808219178,1536391.875,2437.445751722767,889667.69937881,609.3614379306917,222416.9248447025
noVIPV,33,16.0,home,112513.98070776254,41067602.95833333,28639.28438998623,10453338.802344974,11207.751739279007,4090829.3848368376
noVIPV,33,16.0,public,30877.175913242005,11270169.208333332,35631.156045809745,13005371.956720557,6478.392008329045,2364613.0830401015
noVIPV,33,16.0,work,3073.2034246575345,1121719.25,1736.7547438372083,633915.481500581,434.18868595930206,158478.87037514526
noVIPV,34,16.5,home,131147.33173515982,47868776.083333336,33260.2003576927,12139973.130557837,13016.63157190622,4751070.523745771
noVIPV,34,16.5,public,33044.32876712329,12061180.0,37752.51565040146,13779668.212396532,6864.093754618447,2505394.220435733
noVIPV,34,16.5,work,2301.4228310502285,840019.3333333334,1311.1776929005753,478579.85790870996,327.7944232251438,119644.96447717749
noVIPV,35,17.0,home,147227.20673515982,53737930.458333336,43758.66841083056,15971913.969953157,14613.51904946683,5333934.453055393
noVIPV,35,17.0,public,32417.650799086758,11832442.541666666,37566.104058278084,13711627.981271502,6830.200737868742,2493023.269322091
noVIPV,35,17.0,work,1607.3441780821918,586680.625,945.3741921753932,345061.5801440185,236.3435480438483,86265.39503600463
noVIPV,36,17.5,home,155753.02773972604,56849855.125,46439.50744361602,16950420.216919847,15529.364079008625,5668217.888838148
noVIPV,36,17.5,public,29652.76050228311,10823257.583333334,34851.694326134835,12720868.429039216,6336.671695660879,2312885.168916221
noVIPV,36,17.5,work,1037.6141552511415,378729.1666666666,615.763188354242,224753.5637492983,153.9407970885605,56188.39093732458
noVIPV,37,18.0,home,161449.86267123287,58929199.875,48290.389840841744,17625992.291907236,16173.51378541533,5903332.531676596
noVIPV,37,18.0,public,27726.06506849315,10120013.75,32668.3429214443,11923945.16632717,5939.698712989872,2167990.030241303
noVIPV,37,18.0,work,712.030707762557,259891.2083333333,418.5247774012719,152761.54375146423,104.63119435031797,38190.385937866056
noVIPV,38,18.5,home,161095.48470319636,58799851.91666667,48444.68713720513,17682310.805079874,16229.6821278276,5923833.976657074
noVIPV,38,18.5,public,24245.580707762554,8849636.958333332,28671.2211145196,10464995.706799654,5212.949293549018,1902726.4921453916
noVIPV,38,18.5,work,598.2705479452055,218368.75,339.18902467458736,123803.99400622438,84.79725616864684,30950.998501556096
noVIPV,39,19.0,home,152287.00570776255,55584757.083333336,46082.47853973665,16820104.667003877,15446.64031354497,5638023.714443914
noVIPV,39,19.0,public,20804.515182648403,7593648.041666667,25115.853844254565,9167286.653152917,4566.518880773557,1666779.3914823483
noVIPV,39,19.0,work,590.2944063926941,215457.45833333334,318.9071899716826,116401.12433966415,79.72679749292065,29100.281084916038
noVIPV,40,19.5,home,142867.53858447488,52146651.58333333,43481.30571772431,15870676.586969374,14569.88476094382,5318007.9377444945
noVIPV,40,19.5,public,16999.984589041094,6204994.375,20294.463135477177,7407479.044449169,3689.902388268578,1346814.371718031
noVIPV,40,19.5,work,562.2974885844749,205238.5833333333,328.1133705462575,119761.38024938399,82.02834263656437,29940.345062345998
noVIPV,41,20.0,home,131853.22819634702,48126428.291666664,35151.13772737275,12830165.270491052,13495.277287874005,4925776.210074012
noVIPV,41,20.0,public,13806.901369863013,5039519.0,16492.604853079734,6019800.771374103,2998.655427832679,1094509.2311589278
noVIPV,41,20.0,work,401.66198630136984,146606.625,253.4248434342927,92500.06785351684,63.35621085857318,23125.01696337921
noVIPV,42,20.5,home,118522.03652968038,43260543.333333336,31710.55330773363,11574351.957322774,12177.081901309411,4444634.893977935
noVIPV,42,20.5,public,10669.592808219179,3894401.375,13002.765805462186,4746009.518993698,2364.139237356761,862910.8216352178
noVIPV,42,20.5,work,182.999200913242,66794.70833333333,126.95761198575606,46339.52837480096,31.739402996439015,11584.88209370024
noVIPV,43,21.0,home,104552.57819634705,38161691.04166667,26639.02053783341,9723242.496309195,10783.779655652297,3936079.5743130883
noVIPV,43,21.0,public,8309.28093607306,3032887.541666667,10275.164008322801,3750434.863037823,1868.211637876873,681897.2478250586
noVIPV,43,21.0,work,55.695433789954336,20328.833333333332,30.541767447847366,11147.745118464289,7.635441861961842,2786.936279616072
noVIPV,44,21.5,home,90646.99178082192,33086152.0,23195.982430474607,8466533.587123232,9392.927367966231,3428418.489307674
noVIPV,44,21.5,public,6285.436872146118,2294184.458333333,7691.495458863486,2807395.8424851727,1398.4537197933612,510435.60772457684
noVIPV,44,21.5,work,74.43162100456621,27167.541666666668,25.855167953831206,9437.13630314839,6.4637919884578015,2359.2840757870977
noVIPV,45,22.0,home,90012.73812785388,32854649.416666668,18598.934275574928,6788611.010584849,9299.467137787464,3394305.5052924245
noVIPV,45,22.0,public,6069.315296803654,2215300.0833333335,7292.445177940162,2661742.489948159,1325.899123261848,483953.1799905745
noVIPV,45,22.0,work,45.93630136986302,16766.75,11.13232480185169,4063.2985526758666,2.7830812004629224,1015.8246381689667
noVIPV,46,22.5,home,99065.67305936072,36158970.666666664,20283.18032518584,7403360.818692831,10141.59016259292,3701680.4093464157
noVIPV,46,22.5,public,8259.999200913242,3014899.708333333,9490.962985793765,3464201.4898147243,1725.6296337806843,629854.8163299498
noVIPV,46,22.5,work,0.0,0.0,0.0,0.0,0.0,0.0
noVIPV,47,23.0,home,105578.31221461188,38536083.958333336,21552.55568164691,7866682.823801123,10776.277840823455,3933341.4119005613
noVIPV,47,23.0,public,10557.197146118722,3853376.9583333335,12037.601908032675,4393724.696431926,2188.6548923695773,798859.0357148957
noVIPV,47,23.0,work,0.0,0.0,0.0,0.0,0.0,0.0
noVIPV,48,23.5,home,109173.79851598175,39848436.458333336,22283.495893497322,8133476.001126522,11141.747946748661,4066738.000563261
noVIPV,48,23.5,public,11094.93413242009,4049650.958333333,13060.592541143658,4767116.277517435,2374.653189298847,866748.414094079
noVIPV,48,23.5,work,0.0,0.0,0.0,0.0,0.0,0.0
