hour_of_day,mode,pvEnergyProduced_kWh,pvEnergyStored_kWh,pvEnergyWasted_kWh,Scenario,Season,Adoption_pct,System_Wp,Annual_factor_full,pvEnergyProduced_annual_kWh_full,pvEnergyStored_annual_kWh_full,pvEnergyWasted_annual_kWh_full
8,PARKED_OPEN,559.3345852490697,527.2006207481855,32.133964515309835,VIPV20_Wp700,WINTER,20,700,128.57142857142856,71914.44667488038,67782.93695333814,4131.509723396978
9,DRIVING,26.36289859175008,26.29852817567367,0.06437041628913506,VIPV20_Wp700,WINTER,20,700,128.57142857142856,3389.51553322501,3381.2393368723287,8.27619638003165
9,PARKED_OPEN,270.6239601937201,258.4868725487994,12.13708764975713,VIPV20_Wp700,WINTER,20,700,128.57142857142856,34794.50916776401,33234.02647055992,1560.4826978259164
10,DRIVING,48.93520755316696,48.835039621590155,0.10016793160954388,VIPV20_Wp700,WINTER,20,700,128.57142857142856,6291.6695425500375,6278.790808490162,12.878734064084211
10,PARKED_OPEN,320.37018237963656,306.8911702261965,13.479012160430491,VIPV20_Wp700,WINTER,20,700,128.57142857142856,41190.45202023898,39457.436171939546,1733.0158491982058
11,DRIVING,58.34227733288928,58.252765251535244,0.08951208168292912,VIPV20_Wp700,WINTER,20,700,128.57142857142856,7501.14994280005,7489.641246625959,11.5086962163766
11,PARKED_OPEN,316.3598155481826,309.7079945885231,6.651820971930882,VIPV20_Wp700,WINTER,20,700,128.57142857142856,40674.833427623475,39819.599304238676,855.234124962542
12,DRIVING,55.55330178377741,55.49500407024817,0.05829771642865135,VIPV20_Wp700,WINTER,20,700,128.57142857142856,7142.567372199951,7135.07195188905,7.4954206836837445
12,PARKED_OPEN,251.94376947363997,245.96666172474994,5.9771077606874305,VIPV20_Wp700,WINTER,20,700,128.57142857142856,32392.770360896564,31624.285078896417,768.4852835169553
13,DRIVING,43.84149499508292,43.795636201181026,0.04585879511339979,VIPV20_Wp700,WINTER,20,700,128.57142857142856,5636.763642224946,5630.867511580417,5.896130800294258
13,PARKED_OPEN,167.11425464882865,164.78046143038628,2.3337932283047196,VIPV20_Wp700,WINTER,20,700,128.57142857142856,21486.118454849395,21186.05932676395,300.0591293534639
14,DRIVING,26.013290321083257,25.986211407528707,0.02707891632499016,VIPV20_Wp700,WINTER,20,700,128.57142857142856,3344.56589842499,3341.084323825119,3.481574956070163
14,PARKED_OPEN,65.63608784988944,65.30276395587424,0.3333238988669094,VIPV20_Wp700,WINTER,20,700,128.57142857142856,8438.92558070007,8396.069651469545,42.85592985431691
15,DRIVING,11.369428864305307,11.35569915284448,0.013729711481828628,VIPV20_Wp700,WINTER,20,700,128.57142857142856,1461.783711124968,1460.0184625085758,1.7652486190922518
15,PARKED_OPEN,17.757374465833845,17.740971848028252,0.016402617823087252,VIPV20_Wp700,WINTER,20,700,128.57142857142856,2283.0910027500654,2280.982094746489,2.1089080058255036
2,PARKED_OPEN,7574.432523143266,6571.926194125267,1002.506329163665,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,995496.8458988292,863738.8712278921,131757.97469008167
3,DRIVING,0.00010183250000000126,0.00010166000843048098,1.7249999999999996e-07,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,0.013383700000000165,0.013361029679434642,2.2671428571428563e-05
3,PARKED_OPEN,12.480800184999133,12.48080018491864,2.632138342284484e-10,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,1640.333738599886,1640.333738589307,3.4593818212881786e-08
4,DRIVING,0.19045518722221788,0.19011119362654327,0.00034399367327668924,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,25.031253177777206,24.986042590917112,0.04521059705922201
4,PARKED_OPEN,69.99873825386987,68.89561024101084,1.1031280135609578,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,9199.834170508611,9054.85163167571,144.98253892515444
5,DRIVING,3.3707413408333213,3.3657723925284886,0.0049689488573936,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,443.01171908095074,442.35865730374417,0.653061849828873
5,PARKED_OPEN,674.361378366737,618.2596130973205,56.101765274648635,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,88630.35258534257,81256.97772136213,7373.374864668106
6,DRIVING,38.147548141666455,38.0583257446758,0.08922239776948629,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,5013.677755761876,5001.951383585962,11.72637227827534
6,PARKED_OPEN,2579.0939147918916,2449.742998266686,129.3509165443621,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,338966.62880122004,321966.2226293358,17000.406174401873
7,DRIVING,213.31674617333428,212.7997909181985,0.5169552600700024,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,28035.9152113525,27967.972520677515,67.94269132348602
7,PARKED_OPEN,5484.085918195973,5023.303562380066,460.78235584887614,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,720765.5778200421,660205.6110556658,60559.966768709426
8,DRIVING,167.2223432183351,166.82490019199705,0.3974430269373711,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,21977.793680124043,21925.55831094818,52.23536925462591
8,PARKED_OPEN,3355.050054124707,3129.9876236076566,225.06243053517798,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,440949.43568496144,411369.8019598634,29579.633727480534
9,DRIVING,155.9515031741683,155.67545716741108,0.2760460069080876,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,20496.48327431926,20460.202942002597,36.28033233649151
9,PARKED_OPEN,1732.7197567440564,1582.8109929505908,149.90876380151204,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,227728.88231493311,208026.58764493477,19702.294671055864
10,DRIVING,252.74058728778132,252.2500107961104,0.49057649208500237,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,33217.33432925126,33152.858561774505,64.47576753117174
10,PARKED_OPEN,1891.6295541640968,1792.6640368423589,98.96551733356246,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,248614.1699758527,235607.27341356713,13006.896563839637
11,DRIVING,299.82441017666855,299.3902465824858,0.4341635971116895,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,39405.493908933575,39348.43240798385,57.061501334679186
11,PARKED_OPEN,1901.5286419662077,1824.406877810878,77.12176416944308,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,249915.19294413013,239779.18965514394,10136.00329084109
12,DRIVING,299.57173392000107,299.2049979051193,0.3667360152774305,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,39372.28502948585,39324.08543895853,48.199590579319434
12,PARKED_OPEN,1736.7387926746112,1661.263411511666,75.47538117637849,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,228257.09846580602,218337.4769415332,9919.621526038314
13,DRIVING,264.09524976389116,263.90943432636163,0.1858154400791296,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,34709.66139753998,34685.239940036096,24.421457838971314
13,PARKED_OPEN,1377.0765954404246,1340.1391945378334,36.937400916263044,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,180987.20968645578,176132.5798535438,4854.629834708857
14,DRIVING,195.69349007194242,195.44776111172706,0.24572896067089436,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,25719.715838026717,25687.420031826983,32.29580625960325
14,PARKED_OPEN,791.7922335269797,771.3051789848612,20.487054553063043,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,104064.12212068874,101371.53780943889,2692.5843126882855
15,DRIVING,175.79640560527653,175.60377972797139,0.19262588093083274,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,23104.6704509792,23079.353907104807,25.316544350909442
15,PARKED_OPEN,491.4167425229969,485.23733333727233,6.17940919657856,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,64586.200445879585,63774.049524327216,812.1509229788965
16,DRIVING,92.18460143722173,92.02281926557832,0.1617821719201111,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,12115.690474606283,12094.427674904578,21.26279973807174
16,PARKED_OPEN,189.633672376934,188.38932243795168,1.244349945951253,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,24923.282655254177,24759.739520416504,163.54313575359325
17,DRIVING,22.157697218888657,22.1276164362043,0.030080784889597523,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,2912.154491625366,2908.2010173297076,3.95347458548996
17,PARKED_OPEN,42.184368918054744,42.016536146691415,0.16783277685848588,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,5544.231343515766,5522.173322136586,22.058022101401
18,DRIVING,2.7724245824999136,2.769221643110673,0.003202939960051638,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,364.3758022714172,363.954844523117,0.4209578233210724
18,PARKED_OPEN,4.639604381389078,4.637352581981571,0.0022518005552192486,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,609.7765758397073,609.480625060435,0.2959509301145298
19,DRIVING,0.015430892777777677,0.015418730661780636,1.2162173636753913e-05,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,2.0280601936507803,2.0264617441197403,0.0015984571065447999
19,PARKED_OPEN,0.02527681277777706,0.02526812407254206,8.688792542748496e-06,VIPV20_Wp1000,SPRING,20,1000,131.42857142857142,3.322095393650699,3.3209534495340987,0.0011419555913326593
2,PARKED_OPEN,6998.853342678641,6092.920461884741,905.9328809448642,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,919849.2964663355,800783.832133423,119065.46435275357
3,DRIVING,0.001208707499999997,0.0012087075084447861,0.0,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,0.15885869999999958,0.15885870110988615,0.0
3,PARKED_OPEN,15.207878579998557,15.20787858005663,1.2171266750016229e-10,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,1998.7497562283816,1998.749756236014,1.5996522014307042e-08
4,DRIVING,0.38091997222221435,0.3796630355793513,0.0012569367247544224,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,50.06376777777674,49.89857039042903,0.1651973981105812
4,PARKED_OPEN,95.97400263111359,83.09653465302549,12.877467979279627,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,12613.726060089213,10921.25884011192,1692.4672201338938
5,DRIVING,5.111954946944382,5.103070249699944,0.008884697798878306,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,671.8569358841188,670.6892328177069,1.1677031392811488
5,PARKED_OPEN,595.5056996042281,549.7870812417493,45.71861836777746,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,78266.46337655568,72257.73067748705,6008.732699765037
6,DRIVING,42.23896550027795,42.13086709150574,0.10809841056513816,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,5551.406894322245,5537.199674883611,14.2072196742753
6,PARKED_OPEN,2121.982397968894,1981.5589136816411,140.4234843014581,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,278889.115161626,260433.45722672995,18455.657936763062
7,DRIVING,198.49699363083408,198.03997225152153,0.45702138099038714,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,26088.176305766763,26028.1106387714,60.065667215879444
7,PARKED_OPEN,4840.098955659456,4464.015623447574,376.0833322406313,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,636127.2913152428,586699.1962245383,49428.09509448297
8,DRIVING,151.27831923166636,150.9410090477512,0.3373101847545431,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,19882.29338473329,19837.961189133013,44.33219571059709
8,PARKED_OPEN,2922.343520332737,2718.2857968649528,204.05772348646659,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,384079.434100874,357260.4190165366,26819.015086792748
9,DRIVING,129.1350792558348,128.91212061092435,0.22295864509718724,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,16972.038987909713,16942.735851721485,29.30313621277318
9,PARKED_OPEN,1463.93417333111,1380.1017173576151,83.83245598455113,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,192402.77706637446,181384.7971384294,11017.979929398147
10,DRIVING,212.92423334500162,212.4955856316754,0.4286477156192588,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,27984.327811057356,27927.991254448763,56.336556909959725
10,PARKED_OPEN,1699.6688568091286,1620.3607415851413,79.30811523684325,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,223385.0497520569,212961.6974654757,10423.352288270826
11,DRIVING,245.89255890277704,245.45445827541894,0.4381006284489527,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,32317.307741507837,32259.728801912202,57.57893973900521
11,PARKED_OPEN,1779.1748797149148,1706.9081403731118,72.26673935500425,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,233834.41276253163,224336.49844903752,9497.914315229129
12,DRIVING,249.9331744877775,249.63821002588625,0.2949644619843534,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,32848.36007553647,32809.593317687904,38.76675786080073
12,PARKED_OPEN,1563.254139998031,1503.7606578427674,59.49348216897824,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,205456.2583997412,197637.1150307637,7819.143370779996
13,DRIVING,233.19406971527735,232.98280866597395,0.2112610502900224,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,30648.363448293592,30620.597710385144,27.765738038117227
13,PARKED_OPEN,1330.1913978613181,1293.0655452221167,37.12585265883104,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,174825.1551474875,169945.75737204961,4879.397778017794
14,DRIVING,180.085603752221,179.89210648657172,0.19349726793402303,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,23668.393636006185,23642.962566806567,25.43106949990017
14,PARKED_OPEN,825.1111872027932,801.5851206482749,23.52606657165511,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,108443.18460379567,105351.18728520184,3091.9973208461
15,DRIVING,178.6277715536107,178.42197823170295,0.2057933249277505,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,23476.79283276026,23449.745710452386,27.047122704790063
15,PARKED_OPEN,634.7553207915464,627.8875636785149,6.8677571305135094,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,83424.98501831751,82522.36551203337,902.6195085817754
16,DRIVING,118.14265387666663,117.95290939776311,0.18974447918463724,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,15527.32022379047,15502.382377991722,24.937845835695178
16,PARKED_OPEN,307.08278885215606,303.5918083156497,3.490980553670666,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,40359.45224914051,39900.63766434253,458.81458705385893
17,DRIVING,46.36438622722229,46.30924240713444,0.05514382251456741,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,6093.605047006357,6086.357573509097,7.247473816200288
17,PARKED_OPEN,98.88256847888196,98.26065995749252,0.621908536796009,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,12995.994714367343,12914.258165841873,81.73655055033261
18,DRIVING,8.464174691111019,8.456996487427109,0.0071782056911718255,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,1112.434387974591,1111.4909669189913,0.9434213194111541
18,PARKED_OPEN,17.953779393334067,17.88263886403267,0.07114054007790513,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,2359.63957740962,2350.289679272865,9.349899553096101
19,DRIVING,0.8672509811110991,0.8664275093788736,0.0008234733903096089,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,113.98155751745873,113.87332980408051,0.1082279312978343
19,PARKED_OPEN,1.4578886111110567,1.457838873602261,4.974011509763378e-05,VIPV20_Wp1000,SUMMER,20,1000,131.42857142857142,191.6082174603103,191.60168053058285,0.006537272269974724
4,DRIVING,0.0019279866666666713,0.0019279866764735844,4.076196085944784e-12,VIPV20_Wp1000,AUTUMN,20,1000,130.0,0.2506382666666673,0.25063826794156596,5.299054911728219e-10
4,PARKED_OPEN,2814.4583632273507,2456.883749290015,357.57461401865464,VIPV20_Wp1000,AUTUMN,20,1000,130.0,365879.5872195556,319394.887407702,46484.6998224251
5,DRIVING,0.25157319388888494,0.25139050105052313,0.0001826934806610367,VIPV20_Wp1000,AUTUMN,20,1000,130.0,32.70451520555504,32.680765136568006,0.02375015248593477
5,PARKED_OPEN,256.83125060697665,245.04031059033528,11.790940022458116,VIPV20_Wp1000,AUTUMN,20,1000,130.0,33388.06257890697,31855.240376743586,1532.8222029195551
6,DRIVING,6.928504873888771,6.913387480793326,0.015117393134046739,VIPV20_Wp1000,AUTUMN,20,1000,130.0,900.7056336055402,898.7403725031324,1.965261107426076
6,PARKED_OPEN,993.8738078345337,951.2590202998003,42.614787551797555,VIPV20_Wp1000,AUTUMN,20,1000,130.0,129203.59501848939,123663.67263897405,5539.922381733682
7,DRIVING,66.04662223999945,65.86446470293698,0.18215753781452604,VIPV20_Wp1000,AUTUMN,20,1000,130.0,8586.060891199928,8562.380411381808,23.680479915888384
7,PARKED_OPEN,2236.814432779046,2088.9746303758743,147.8398024459546,VIPV20_Wp1000,AUTUMN,20,1000,130.0,290785.87626127596,271566.7019488637,19219.1743179741
8,DRIVING,64.6811764349993,64.48875329772265,0.19242314005486497,VIPV20_Wp1000,AUTUMN,20,1000,130.0,8408.55293654991,8383.537928703945,25.015008207132446
8,PARKED_OPEN,1313.0528420880496,1239.1810621126754,73.87178000156408,VIPV20_Wp1000,AUTUMN,20,1000,130.0,170696.86947144644,161093.5380746478,9603.33140020333
9,DRIVING,60.624671780000114,60.494878551668336,0.12979322985804487,VIPV20_Wp1000,AUTUMN,20,1000,130.0,7881.2073314000145,7864.334211716884,16.873119881545833
9,PARKED_OPEN,668.6600524565681,629.9059763450139,38.75407612240855,VIPV20_Wp1000,AUTUMN,20,1000,130.0,86925.80681935385,81887.7769248518,5038.029895913111
10,DRIVING,119.39994780500093,119.18123805692557,0.21870974897113565,VIPV20_Wp1000,AUTUMN,20,1000,130.0,15521.993214650121,15493.560947400323,28.432267366247636
10,PARKED_OPEN,787.0123714519767,762.0055464015243,25.006825063516363,VIPV20_Wp1000,AUTUMN,20,1000,130.0,102311.60828875698,99060.72103219815,3250.887258257127
11,DRIVING,136.83317313416623,136.62200867711877,0.21116445930351985,VIPV20_Wp1000,AUTUMN,20,1000,130.0,17788.31250744161,17760.86112802544,27.45137970945758
11,PARKED_OPEN,755.3193004443701,731.1078140383315,24.211486420096563,VIPV20_Wp1000,AUTUMN,20,1000,130.0,98191.50905776811,95044.0158249831,3147.4932346125534
12,DRIVING,137.64726486388992,137.48086724887023,0.1663976177619908,VIPV20_Wp1000,AUTUMN,20,1000,130.0,17894.14443230569,17872.51274235313,21.631690309058804
12,PARKED_OPEN,636.1237498107464,620.5293484386303,15.59440138516424,VIPV20_Wp1000,AUTUMN,20,1000,130.0,82696.08747539703,80668.81529702194,2027.2721800713512
13,DRIVING,107.84810096833309,107.74860185637397,0.09949911406904603,VIPV20_Wp1000,AUTUMN,20,1000,130.0,14020.2531258833,14007.318241328616,12.934884828975985
13,PARKED_OPEN,438.122665967703,428.22223582983634,9.900430147668414,VIPV20_Wp1000,AUTUMN,20,1000,130.0,56955.94657580139,55668.89065787872,1287.055919196894
14,DRIVING,65.47528706500083,65.39703967296806,0.07824739240980316,VIPV20_Wp1000,AUTUMN,20,1000,130.0,8511.787318450108,8501.615157485849,10.172161013274412
14,PARKED_OPEN,201.83562031802944,199.6178163647693,2.2178039594204675,VIPV20_Wp1000,AUTUMN,20,1000,130.0,26238.63064134383,25950.31612742001,288.3145147246608
15,DRIVING,41.19917375638898,41.160428083025494,0.03874567371513067,VIPV20_Wp1000,AUTUMN,20,1000,130.0,5355.892588330567,5350.855650793314,5.036937582966988
15,PARKED_OPEN,95.21335530750726,94.61642706012383,0.5969282557462919,VIPV20_Wp1000,AUTUMN,20,1000,130.0,12377.736189975943,12300.135517816097,77.60067324701795
16,DRIVING,14.867666667221899,14.846365076813724,0.021301593032510585,VIPV20_Wp1000,AUTUMN,20,1000,130.0,1932.7966667388469,1930.0274599857842,2.7692070942263762
16,PARKED_OPEN,24.5029885624983,24.46208661024401,0.04090196106562979,VIPV20_Wp1000,AUTUMN,20,1000,130.0,3185.388513124779,3180.0712593317216,5.317254938531872
17,DRIVING,0.9660324138888929,0.9647532962509368,0.0012791197140231286,VIPV20_Wp1000,AUTUMN,20,1000,130.0,125.58421380555608,125.41792851262178,0.16628556282300672
17,PARKED_OPEN,1.5035076155555758,1.5025246753551125,0.0009829432109673276,VIPV20_Wp1000,AUTUMN,20,1000,130.0,195.45599002222485,195.32820779616463,0.1277826174257526
6,DRIVING,0.2402977111111042,0.24029771106665399,1.5003069507536618e-10,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,30.89541999999911,30.89541999428408,1.928966079540422e-08
6,PARKED_OPEN,1937.718807087472,1749.5722668262247,188.1465403218408,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,249135.27519696066,224945.00573480027,24190.269469950956
7,DRIVING,9.948710199999887,9.930876772546087,0.017833429862353773,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,1279.1198828571282,1276.8270136130682,2.292869553731199
7,PARKED_OPEN,1186.4232985536903,1102.335434362096,84.08786422419108,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,152540.13838547445,141728.8415608409,10811.296828824567
8,DRIVING,24.603926133333523,24.541084183811233,0.06284194977499447,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,3163.3619314285957,3155.282252204301,8.079679256785
8,PARKED_OPEN,774.6975535651492,724.0042866064272,50.69326698155239,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,99603.97117266203,93086.26542082634,6517.705754771021
9,DRIVING,37.70567036749996,37.62446685557571,0.08120351331937174,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,4847.871904392851,4837.431452859733,10.44045171249065
9,PARKED_OPEN,409.5171764777672,390.52875305281344,18.9884234352369,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,52652.20840428434,50210.839678218865,2441.368727387601
10,DRIVING,69.9125656599993,69.75509395312389,0.15747170853113374,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,8988.75844199991,8968.512079687356,20.24636252543148
10,PARKED_OPEN,430.2719880853281,416.0555557370401,14.216432357272867,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,55320.684182399316,53492.857166190865,1827.827017363654
11,DRIVING,83.34167085694389,83.19345043948935,0.14822041758111065,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,10715.35768160707,10696.300770791488,19.05691083185708
11,PARKED_OPEN,449.4027061581474,438.65714873932,10.745557430465864,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,57780.34793461894,56398.77626648399,1381.5716696313252
12,DRIVING,79.33323669888857,79.23313525302835,0.10010144760959037,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,10199.987575571386,10187.117389675072,12.870186121233047
12,PARKED_OPEN,352.93395173224957,347.2891877514668,5.644763995348191,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,45377.22236557494,44651.46699661715,725.7553708304815
13,DRIVING,62.6574453933329,62.60057523725243,0.05687015879354161,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,8055.957264857086,8048.645387646739,7.311877559169635
13,PARKED_OPEN,222.4014591141707,217.78043283377585,4.621026294559947,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,28594.473314679086,28000.341364342607,594.1319521577074
14,DRIVING,37.16620500111094,37.1232350635114,0.042969940609421,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,4778.512071571406,4772.987365308608,5.524706649782699
14,PARKED_OPEN,88.99668918694735,88.35966892429782,0.6370202713499893,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,11442.43146689323,11360.528861695433,81.90260631642718
15,DRIVING,16.24134898055553,16.22125769725504,0.02009128593312538,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,2088.173440357139,2085.5902753613623,2.583165334258977
15,PARKED_OPEN,24.994314104166296,24.95283084171051,0.04148326628291376,VIPV20_Wp1000,WINTER,20,1000,128.57142857142856,3213.5546705356664,3208.2211082199224,5.333562807803197
2,PARKED_OPEN,7568.351014220649,6570.639778575671,997.7112358791117,VIPV50_Wp400,SPRING,50,400,131.42857142857142,994697.5618689995,863569.7994699453,131127.76242982608
3,DRIVING,0.003456284999999981,0.0034561776521388025,1.0735008298067751e-07,VIPV50_Wp400,SPRING,50,400,131.42857142857142,0.45425459999999745,0.45424049142395684,1.4108868048889043e-05
3,PARKED_OPEN,4.992320074001714,4.992320074019051,9.362527594780778e-11,VIPV50_Wp400,SPRING,50,400,131.42857142857142,656.1334954402253,656.1334954425038,1.2305036267426163e-08
4,DRIVING,0.17064546411110787,0.1702471919124822,0.00039827220947488733,VIPV50_Wp400,SPRING,50,400,131.42857142857142,22.42768956888846,22.375345222783373,0.052344347530985186
4,PARKED_OPEN,97.37358676379861,90.76797260523051,6.6056141604552705,VIPV50_Wp400,SPRING,50,400,131.42857142857142,12797.671403242102,11929.504970973152,868.1664325169784
5,DRIVING,3.0594706253332595,3.0531405365339053,0.006330089171354677,VIPV50_Wp400,SPRING,50,400,131.42857142857142,402.1018536152284,401.2698990873132,0.8319545768066146
5,PARKED_OPEN,611.5761267176003,567.6459040687533,43.93022265908873,VIPV50_Wp400,SPRING,50,400,131.42857142857142,80378.57665431318,74604.89024903615,5773.686406623089
6,DRIVING,44.17740902622203,44.06645892333657,0.11095010887734634,VIPV50_Wp400,SPRING,50,400,131.42857142857142,5806.173757732037,5791.591744209949,14.582014309594088
6,PARKED_OPEN,2549.455844294938,2385.496361345378,163.9594829845404,VIPV50_Wp400,SPRING,50,400,131.42857142857142,335071.3395359061,313522.3789196782,21548.960620825306
7,DRIVING,211.87580756866555,211.31758152363608,0.558226049117226,VIPV50_Wp400,SPRING,50,400,131.42857142857142,27846.534709024614,27773.167857392167,73.36685216969255
7,PARKED_OPEN,5704.346368334591,5335.524102009957,368.8222663911064,VIPV50_Wp400,SPRING,50,400,131.42857142857142,749714.0941239747,701240.3105498799,48473.78358283112
8,DRIVING,166.68939887833196,166.22028302261606,0.4691158617190725,VIPV50_Wp400,SPRING,50,400,131.42857142857142,21907.749566866485,21846.09434011525,61.65522754022095
8,PARKED_OPEN,3313.148889489451,3131.9275299796595,181.22135954547815,VIPV50_Wp400,SPRING,50,400,131.42857142857142,435442.4254757564,411624.7610830409,23817.664397405697
9,DRIVING,155.84019738733292,155.4924182746857,0.3477791127971748,VIPV50_Wp400,SPRING,50,400,131.42857142857142,20481.854513763752,20436.146401815833,45.70811196762869
9,PARKED_OPEN,1629.3642506702731,1544.166473855726,85.19777682719817,VIPV50_Wp400,SPRING,50,400,131.42857142857142,214145.01580237874,202947.59370675255,11197.422097288902
10,DRIVING,234.32192241333308,233.8714825320122,0.4504398814398221,VIPV50_Wp400,SPRING,50,400,131.42857142857142,30796.59551718092,30737.394847064457,59.2006701320909
10,PARKED_OPEN,1755.6606978529435,1674.9129592011116,80.74773866723793,VIPV50_Wp400,SPRING,50,400,131.42857142857142,230743.97743210112,220131.4174950032,10612.559939122697
11,DRIVING,294.5255263646679,294.0164313523869,0.5090950123490146,VIPV50_Wp400,SPRING,50,400,131.42857142857142,38709.069179356346,38642.15954917085,66.9096301944419
11,PARKED_OPEN,1862.165112410383,1793.1413177651252,69.02379467041521,VIPV50_Wp400,SPRING,50,400,131.42857142857142,244741.70048822174,235670.00176341643,9071.698728111713
12,DRIVING,297.9805082439981,297.5279770652539,0.4525311791176553,VIPV50_Wp400,SPRING,50,400,131.42857142857142,39163.152512068315,39103.67698571908,59.475526398320405
12,PARKED_OPEN,1716.750631461039,1653.7838429043213,62.966788591022656,VIPV50_Wp400,SPRING,50,400,131.42857142857142,225630.08299202225,217354.4479245679,8275.635071962977
13,DRIVING,241.77666877311125,241.53694932568206,0.23971945061427172,VIPV50_Wp400,SPRING,50,400,131.42857142857142,31776.362181608903,31744.85619708964,31.50598493787571
